ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,azucar_pol_menor_99_2,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
central motzorongo,2023-2024,22,654180.0,632161.671,9800.29,53689.136,0.0,45820.896,0.0,0.0,7868.24,0,23264.356,87.651,90.704,75.7,94.49,95.68,27.32,13.0,10.97,14.78,11.11,75.14,1.74,49.81,22018.329,3100.933,7192.391,2361.608,4781.972,17436.904,22600,426679.0,0,0,449279,72.14,1.45,14.08,10.58,193.06,292.11,84.4,0.552,97.245,0.576,10763146.0,66.751085,8.207
central motzorongo,2023-2024,23,712090.0,687950.941,10658.22,59147.185,0.0,51278.945,0.0,0.0,7868.24,0,25870.44,88.752,91.866,75.68,94.58,95.71,27.34,13.01,11.065,14.81,11.2,75.64,1.74,49.81,24139.059,3379.963,7949.892,2586.433,5249.561,19165.849,22600,427804.0,0,0,450404,82.4,1.45,14.08,14.27,193.06,306.06,85.03,0.577,97.405,0.578,11817559.0,66.811343,8.3061
central motzorongo,2023-2024,24,763250.0,737509.982,11419.73,63716.666,0.0,55848.426,0.0,0.0,7868.24,0,27941.593,89.639,92.768,75.87,94.6,95.73,27.38,13.03,11.142,14.83,11.28,76.04,1.74,49.83,25740.018,3633.828,8645.57,2785.729,5457.225,20522.352,22600,429.904,0,0,452504,88.43,2.08,14.08,15.49,220.52,341.4,85.52,0.633,97.484,0.58,12730458.0,66.836081,8.348
central motzorongo,2023-2024,25,810160.0,782856.873,12119.63,67951.566,0.0,60083.326,0.0,0.0,7868.24,0,30052.286,90.448,93.602,75.61,94.8,95.74,27.42,13.04,11.216,14.84,11.33,76.34,1.74,49.85,27303.127,3870.815,9427.39,2958.614,5909.854,22166.673,22600,458504.0,0,0,481104,98.06,2.08,14.08,16.55,251.21,382.38,86.02,0.65,97.58,0.582,13605698.0,66.846925,8.3874
central motzorongo,2023-2024,26,847040.0,818514.569,12667.58,71158.118,0.0,63289.878,0.0,0.0,7868.24,0,31408.292,90.778,93.942,75.42,94.59,95.72,27.44,13.05,11.242,14.87,11.38,76.52,1.75,49.86,28525.431,4072.258,9982.611,3107.596,6241.696,23404.161,22600,487318.0,0,0,509918,105.47,2.08,14.08,52.2,282.39,547.02,86.17,0.657,97.65,0.584,14297038.0,66.866757,8.4007
central motzorongo,2023-2024,27,907560.0,876916.03,13573.99,76956.802,0.0,69088.562,0.0,0.0,7868.24,0,33805.392,91.591,94.792,75.46,94.59,95.72,27.49,13.06,11.318,14.91,11.45,76.82,1.76,49.89,30643.97,4399.197,10707.757,3332.369,6640.144,25079.467,22600,499778.0,0,0,0,110.38,2.08,14.08,57.46,282.39,467.19,86.64,0.689,97.734,0.584,15381930.0,66.860223,8.4795
central motzorongo,2023-2024,28,954080.0,921462.804,14272.36,81468.621,0.0,73600.381,0.0,0.0,7868.24,0,35594.662,92.17,95.433,75.73,94.48,95.71,27.55,13.09,11.373,14.96,11.52,77.03,1.77,49.9,32617.196,4658.274,11295.684,3497.921,6885.135,26337.014,22600,511888.0,0,0,534488,117.55,2.08,14.08,95.37,282.39,512.27,86.92,0.707,97.825,0.586,17082325.0,66.848089,8.5389
central motzorongo,2023-2024,29,1012970.0,977696.887,15167.35,87529.977,0.0,79661.737,0.0,0.0,7868.24,0,38245.761,93.107,96.466,75.85,94.33,95.69,27.63,13.12,11.471,15.06,11.64,77.26,1.79,49.91,35273.113,5006.265,12098.867,3715.578,7240.697,28061.407,22600,511888.0,0,0,534488,121.57,2.08,14.08,102.07,282.39,522.59,87.44,0.692,97.931,0.59,18189850.0,66.786221,8.6409
central motzorongo,2023-2024,30,1058630.0,1021765.812,15872.43,91776.138,0.0,83907.898,0.0,0.0,7868.24,0,40430.159,93.517,96.891,75.73,94.28,95.68,27.71,13.15,11.514,15.1,11.69,77.37,1.8,49.93,36864.188,5264.653,12890.906,3909.273,7523.086,29587.918,22600,538892.0,0,0,561492,124.31,2.08,14.08,134.54,287.47,563.28,87.56,0.668,98.015,0.587,1890128.0,66.696151,8.6693
central motzorongo,2023-2024,31,1095900.0,0.0,16352.43,95203.988,0.0,87335.748,0.0,0.0,7868.24,0,42183.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.017562,8.6872
central motzorongo,2023-2024,32,1114973.33,1076692.805,17164.42,97575.18,0.0,89706.94,0.0,0.0,7868.24,0,44301.688,93.885,97.223,75.31,94.26,95.59,27.83,13.19,11.559,15.14,11.72,77.41,1.83,49.95,38280.525,5684.219,13992.297,4134.181,8015.337,31826.034,22600,574637.0,37511,0,634748,127.0,2.08,14.08,235.08,287.47,666.11,87.63,0.67,98.08,0.595,19309317.0,64.958404,8.7513
central progreso,2023-2024,9,12747.88,0.0,268.478,640.45,0.0,162.2,0.0,0.0,478.25,0,53.965,0.0,0.0,79.609,0.0,0.0,0.0,13.438,12.675,16.269,0.0,82.828,0.0,53.479,0.0,141.83,140.997,10.691,35.968,329.486,0,0.0,0,0,0,10.24,0.0,0.0,0.1,0.0,10.34,0.0,0.0,0.0,0.0,0.0,47.482028,5.0239
central progreso,2023-2024,10,32831.68,32767.174,621.95,2358.1,0.0,1515.85,0.0,0.0,842.25,0,780.761,0.0,107.815,78.9795709,88.0091058,92.0265984,30.6935557,12.987,12.714,15.982,13.294,83.18,3.303,53.47,64.506,332.817,405.129,34.254,105.19,877.411,0,0.0,0,0,0,19.58,0.3,0.0,0.21,66.45,87.34,97.897,100.0,100.0,0.62726,455172.0,52.788294,7.1823
central progreso,2023-2024,11,67593.6,67467.063,1297.74,5911.8,0.0,4635.1,0.0,0.0,1276.7,0,2077.753,0.0,108.334,79.2271047,90.1991461,92.6086292,30.4653192,13.259,12.784,15.742,13.126,83.381,3.102,52.5,126.537,638.721,871.911,66.79,217.653,1795.075,0,0.0,0,0,0,26.08,1.58,0.0,0.36,66.45,95.27,96.42,100.0,100.0,0.6578286,899636.0,52.085625,8.746
central progreso,2023-2024,12,101896.1,101695.644,2030.7,9601.7,0.0,8325.0,0.0,0.0,1276.7,0,3360.666,0.0,110.057,79.9471648,92.06624,93.1253158,29.6490484,13.049,12.936,15.62,13.085,83.772,3.0,52.13,200.456,906.204,1326.597,99.378,311.135,2643.314,0,0.0,0,0,0,27.34,3.28,0.0,1.2,74.15,106.37,99.138,100.0,100.0,0.6152934,1347329.0,50.17782,9.423
central progreso,2023-2024,13,132184.38,131916.318,2655.2,12857.3,0.0,11580.6,0.0,0.0,1276.7,0,4472.585,0.0,110.472,80.2799257,93.340021,93.4293113,29.6295432,13.123,12.995,15.538,13.007,83.714,2.882,51.97,268.062,1128.671,1738.281,121.593,398.84,3387.385,0,0.0,0,0,0,34.08,4.59,0.0,9.41,74.15,123.03,99.026,100.0,100.0,0.6166311,1774170.0,49.78321,9.7267
central progreso,2023-2024,14,160561.428,160154.968,3196.44,15957.45,0.0,14618.85,0.0,0.0,1338.6,0,5579.617,0.0,110.706,80.4221175,93.5618597,93.6105135,29.704539,13.219,13.029,15.581,13.036,83.663,2.803,51.83,406.46,1336.651,2131.811,140.892,486.247,4095.601,0,0.0,0,0,0,39.52,41.27,0.0,9.51,74.15,165.25,98.565,100.0,100.0,0.6254927,2102773.0,50.231328,9.9385
central progreso,2023-2024,15,194573.508,193835.096,3929.46,19720.5,0.0,18381.9,0.0,0.0,1338.6,0,6915.875,0.0,111.139,80.6352553,93.9130028,93.6801017,29.8890335,13.327,13.074,15.592,13.042,83.646,2.765,51.78,738.412,1607.747,2585.801,162.921,569.814,4926.283,0,0.0,0,0,0,45.16,42.56,0.0,10.05,74.15,172.32,98.101,100.0,100.0,0.6256196,2576775.0,49.516602,10.1352
central progreso,2023-2024,16,226100.29,225156.698,4649.17,23294.85,0.0,21956.25,0.0,0.0,1338.6,0,8279.223,0.0,111.823,80.8715029,94.5833648,93.8942579,29.9944591,13.461,13.162,15.622,13.066,83.638,2.679,51.58,943.592,1817.035,3043.008,180.276,652.215,5692.534,0,0.0,0,0,0,55.36,44.36,0.0,10.22,74.15,184.49,97.778,100.0,100.0004393,0.6076286,3088088.0,48.632398,10.3028
central progreso,2023-2024,17,248038.07,247023.759,5194.88,25473.15,0.0,24134.55,0.0,0.0,1338.6,0,9257.791,0.0,111.731,80.812062,94.7206298,93.9463519,30.0879301,13.513,13.165,15.63,13.057,83.544,2.649,51.57,1014.311,1976.786,3376.23,194.963,717.737,6265.716,0,0.0,0,0,0,69.34,45.13,0.0,10.27,121.3,246.44,97.424,100.0,100.0,0.6152523,3389088.0,47.74664,10.2698
central progreso,2023-2024,18,280852.04,279462.514,5993.27,29142.8,0.0,27804.2,0.0,0.0,1338.6,0,10551.239,0.0,112.0,80.8947931,94.9106547,94.0562583,29.9954798,13.53,13.188,15.647,13.069,83.529,2.613,51.4,1389.526,2201.505,3835.826,231.372,807.683,7076.386,0,0.0,0,0,0,78.28,46.23,0.0,10.41,121.3,257.02,97.472,100.0,100.0,0.6221069,3812858.0,46.861236,10.3765
central progreso,2023-2024,19,312857.1,311195.411,6741.05,32816.3,0.0,31477.7,0.0,0.0,1338.6,0,11795.561,0.0,112.193,81.0122246,95.5769928,94.184142,29.8661686,13.495,13.204,15.579,13.011,83.519,2.571,51.36,1661.689,2402.486,4287.546,263.477,890.195,7843.704,0,0.0,0,0,0,80.21,46.57,0.0,10.46,123.45,261.49,97.839,100.0,100.0,0.629901,4281010.0,46.410737,10.4892
central progreso,2023-2024,20,343229.26,341378.242,7454.01,36156.05,0.0,34814.7,0.0,0.0,1341.35,0,12954.603,0.0,112.311,81.1520368,95.8833702,94.2674402,29.8100177,13.499,13.22,15.569,12.997,83.485,2.542,51.28,1851.018,2601.174,4697.244,288.56,965.369,8552.347,0,0.0,0,0,0,91.57,48.13,0.0,25.13,123.45,289.08,97.936,100.0,100.0,0.6364201,4714820.0,46.046256,10.534
central progreso,2023-2024,21,375921.34,374011.735,8170.94,39973.85,0.0,38632.5,0.0,0.0,1341.35,0,14253.809,0.0,112.584,81.295357,96.3321901,94.3746848,29.6987841,13.494,13.253,15.547,12.984,83.512,2.51,51.16,1909.605,2802.547,5154.361,316.089,1045.71,9318.707,0,0.0,0,0,0,96.37,51.28,0.0,25.18,123.45,297.08,98.212,100.0,100.0,0.6411261,5159451.0,46.00711,10.6335
central progreso,2023-2024,22,405787.51,403860.076,8834.63,43467.0,0.0,42125.65,0.0,0.0,1341.35,0,15435.96,0.0,112.87,81.4026143,96.6947223,94.4680015,29.712522,13.554,13.295,15.549,12.988,83.53,2.475,51.01,1927.434,2984.384,5581.794,336.885,1129.797,10032.86,0,0.0,0,0,0,102.05,52.22,0.0,34.2,123.45,312.32,98.088,100.0,100.0,0.6470258,5611502.0,45.931466,10.7117
central progreso,2023-2024,23,434503.78,432565.098,9514.92,46848.425,0.0,45507.075,0.0,0.0,1341.35,0,16463.645,0.0,113.237,81.5778667,97.1042061,94.5321064,29.6985529,13.564,13.343,15.551,12.99,83.528,2.457,50.97,1938.682,3170.046,5951.355,356.082,1202.87,10680.353,0,0.0,0,0,0,105.45,53.34,0.0,37.2,123.45,320.24,98.369,100.0,100.0,0.6532924,6067661.0,45.665521,10.782
central progreso,2023-2024,24,462727.91,460760.533,10089.74,50210.625,0.0,48869.275,0.0,0.0,1341.35,0,17404.656,0.0,113.526,81.7644448,97.294582,94.5852421,29.7270551,13.59,13.385,15.584,13.012,83.497,2.438,50.94,1967.377,3353.664,6288.768,374.758,1277.122,11294.312,0,0.0,0,0,0,107.3,54.59,0.0,45.55,123.45,332.09,98.487,100.0,100.0,0.658026,6503586.0,45.861232,10.851
central progreso,2023-2024,25,492072.04,490054.877,10648.67,53849.325,0.0,52507.975,0.0,0.0,1341.35,0,18432.696,0.0,113.663,81.943156,97.4089168,94.6608558,29.6860771,13.59,13.41,15.622,13.032,83.418,2.412,50.9,2017.163,3523.195,6648.156,393.301,1350.706,11915.358,0,0.0,0,0,0,109.06,55.09,0.0,46.13,123.45,334.13,98.675,100.0,100.0,0.6624558,6968594.0,46.209718,10.9433
central progreso,2023-2024,26,512981.66,510942.136,11070.23,56386.525,0.0,55045.175,0.0,0.0,1341.35,0,19220.135,0.0,113.913,82.0372349,97.4832523,94.715478,29.6502746,13.59,13.442,15.657,13.06,83.413,2.396,50.86,2039.524,3643.869,6926.712,406.43,1408.971,12385.982,0,0.0,0,0,0,113.15,55.32,0.0,89.43,123.45,382.15,98.905,100.0,100.0,0.6668601,7325249.0,46.338843,10.9919
central progreso,2023-2024,27,540407.97,538345.402,11601.74,59618.3,0.0,58276.95,0.0,0.0,1341.35,0,20323.541,0.0,114.138,82.1072397,97.4804132,94.7845861,29.6414727,13.603,13.475,15.715,13.102,83.37,2.371,50.84,2062.568,3797.73,7323.289,423.205,1484.826,13029.05,0,0.0,0,0,0,114.34,55.52,0.0,89.43,136.37,396.46,99.057,100.0,100.0,0.6693388,7789632.0,46.579906,11.032
central progreso,2023-2024,28,566478.46,564397.33,11918.92,63088.4,0.0,61747.05,0.0,0.0,1341.35,0,21875.357,0.0,114.318,82.1289486,97.4103637,94.8503556,29.6513193,13.632,13.506,15.786,13.151,83.311,2.346,50.79,2081.13,3939.986,7734.582,442.784,1555.766,13673.118,0,0.0,0,0,0,116.19,55.57,0.0,99.08,136.37,408.01,99.078,0.0,100.0,0.675023,8268848.0,47.527666,11.1369
central san miguelito,2023-2024,12,3065.37,0.0,49.441,183.922,0.0,0.0,0.0,0.0,183.922,0,0.0,0.0,0.0,76.498,0.0,0.0,0.0,13.307,10.476,13.11,0.0,77.193,0.0,52.0,0.0,21.58,36.355,2.176,15.327,75.439,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.000566,5.9999
central san miguelito,2023-2024,13,22941.299,22223.946,262.01,1637.912,0.0,0.0,0.0,0.0,1637.912,0,612.782,0.0,0.0,76.017,97.2233264,93.5725698,28.819872,13.273,10.493,13.153,10.099,76.779,2.34,50.146,717.353,154.722,267.592,30.321,124.63,577.263,0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,24.0,79.053,0.0,97.19,0.692,269354.0,87.558867,7.1395
central san miguelito,2023-2024,14,43122.739,41692.868,467.63,3286.592,0.0,0.0,0.0,0.0,3286.592,0,1414.41,0.0,0.0,76.237,97.2645917,93.7010125,28.4498116,13.097,10.505,13.277,10.12,76.222,2.326,50.073,1429.871,285.351,508.449,58.749,223.857,1076.404,0,0.0,0,0,0,0.0,0.0,0.0,0.0,48.0,48.0,80.21,0.0,96.69,0.581,521484.0,92.21551,7.6214
central san miguelito,2023-2024,15,66716.559,64466.653,814.09,5153.96,0.0,0.0,0.0,0.0,5153.96,0,2442.401,0.0,0.0,76.083,97.087702,93.6988852,28.2172871,13.064,10.52,13.319,10.153,76.229,2.349,49.822,2249.905,442.268,807.339,95.648,333.377,1678.631,0,0.0,0,0,0,0.0,0.0,0.0,0.0,48.0,48.0,80.528,0.0,97.467,0.599,828993.0,81.952313,7.7251
central san miguelito,2023-2024,16,87750.569,84830.9,1090.41,6623.1,0.0,0.0,0.0,0.0,6623.1,0,3204.512,0.0,0.0,75.968,97.5450017,93.8308626,27.899435,12.969,10.515,13.308,10.115,76.005,2.325,49.68,2919.667,569.269,1085.369,118.406,444.438,2217.483,0,0.0,0,0,0,12.35,0.0,0.0,3.5,48.0,64.25,81.083,0.127,97.302,0.573,1074509.0,80.474838,7.5476
central san miguelito,2023-2024,17,104406.869,100940.103,1322.93,8003.91,0.0,0.0,0.0,0.0,8003.91,0,3944.328,0.0,0.0,75.938,97.7391727,93.939478,27.7369547,12.948,10.491,13.39,10.084,75.309,2.292,49.532,3466.765,663.878,1297.606,137.422,536.741,2635.647,0,0.0,0,0,0,17.35,0.0,0.0,5.5,92.0,115.25,81.026,0.107,97.638,0.571,1277278.0,78.920932,7.666
central san miguelito,2023-2024,18,118804.479,114847.519,1513.94,9217.75,0.0,0.0,0.0,0.0,9217.75,0,4562.674,0.0,0.0,76.11,97.8571784,94.0213577,27.7449093,12.98,10.518,13.492,10.105,74.899,2.266,49.473,3956.959,747.082,1481.545,153.774,602.739,2985.14,0,0.0,0,0,0,39.45,0.0,0.0,5.5,131.0,176.35,81.028,0.15,97.868,0.573,1458128.0,78.473703,7.7587
central san miguelito,2023-2024,19,140541.839,135824.883,1786.52,10969.28,0.0,0.0,0.0,0.0,10969.28,0,5388.185,0.0,0.0,76.235,97.8854112,94.0871645,27.6504365,12.956,10.449,13.48,10.043,74.505,2.234,49.448,4716.956,868.31,1742.294,178.153,701.086,3489.844,0,0.0,0,0,0,52.35,0.0,0.0,12.35,131.0,196.1,80.647,0.406,97.918,0.567,1685159.0,78.667934,7.8049
central san miguelito,2023-2024,20,157753.869,152392.445,2031.18,12452.18,0.0,59.75,0.0,0.0,12392.43,0,6067.863,0.0,0.0,76.489,98.0332685,94.208828,27.6200174,12.978,10.466,13.506,10.058,74.472,2.194,49.384,5361.424,956.206,1955.467,196.893,773.266,3881.833,0,0.0,0,0,0,54.35,0.0,0.0,38.55,148.5,242.2,80.647,0.508,97.973,0.564,1893366.0,77.666119,7.8934
central san miguelito,2023-2024,21,174995.279,169103.865,2263.18,13991.0,0.0,59.75,0.0,0.0,13931.25,0,6740.314,0.0,0.0,76.769,98.1532422,94.3275119,27.6384753,13.023,10.501,13.541,10.091,74.525,2.155,49.321,5891.414,1042.405,2166.707,215.307,844.573,4268.993,0,0.0,0,0,0,55.45,0.0,0.0,53.0,175.5,284.35,80.635,0.562,98.049,0.561,2098964.0,77.32274,7.995
central san miguelito,2023-2024,22,192132.909,185704.094,2475.88,15538.31,0.0,59.75,0.0,0.0,15478.56,0,7431.233,0.0,0.0,77.077,98.2278366,94.441245,27.6755535,13.066,10.592,13.603,10.184,74.869,2.127,49.276,6428.815,1131.337,2382.169,230.077,921.697,4665.28,0,0.0,0,0,0,82.45,0.0,0.0,70.3,175.3,328.45,81.069,0.65,98.063,0.564,2321052.0,77.601866,8.0872
central san miguelito,2023-2024,23,213680.429,206579.007,2754.69,17560.95,0.0,436.95,0.0,0.0,17124.0,0,8268.713,0.0,0.0,77.615,98.3271959,94.5415462,27.6918407,13.08,10.712,13.678,10.3,75.299,2.111,49.281,7101.423,1249.469,2621.364,248.613,1004.548,5123.993,0,0.0,0,0,0,85.45,0.05,0.0,81.45,175.5,343.25,81.898,0.762,98.081,0.561,2575575.0,77.569682,8.2183
central san miguelito,2023-2024,24,232880.089,225169.876,3005.72,19362.375,0.0,2238.375,0.0,0.0,17124.0,0,8993.086,0.0,0.0,77.957,98.3891233,94.6267907,27.7157911,13.096,10.8,13.752,10.387,75.533,2.094,49.292,7710.213,1351.481,2851.969,264.679,1075.969,5544.097,0,0.0,0,0,0,89.05,0.1,0.0,86.1,199.2,374.45,82.472,0.849,98.089,0.56,2820778.0,77.478969,8.3143
central san miguelito,2023-2024,25,250561.619,242285.329,3234.4,21096.85,0.0,3972.85,0.0,0.0,17124.0,0,9667.683,0.0,0.0,78.225,98.4216286,94.6717044,27.7430854,13.116,10.875,13.816,10.461,75.716,2.088,49.273,8276.29,1451.929,3062.49,282.144,1136.845,5933.406,0,0.0,0,0,0,96.2,0.1,0.0,104.35,218.1,419.15,82.913,0.98,98.024,0.561,3061539.0,77.467727,8.4198
central san miguelito,2023-2024,26,267081.009,258286.119,3444.88,22690.725,0.0,5566.725,0.0,0.0,17124.0,0,10300.036,0.0,0.0,78.491,98.4210412,94.6944868,27.7653384,13.125,10.977,13.899,10.561,75.99,2.097,49.263,8794.891,1555.511,3256.932,298.807,1194.729,6305.979,0,0.0,0,0,0,122.5,2.45,0.0,124.35,221.4,471.5,83.634,1.059,98.003,0.561,3283817.0,77.529844,8.4958
central san miguelito,2023-2024,27,284835.669,275497.654,3645.3,24379.675,0.0,7255.675,0.0,0.0,17124.0,0,10991.651,0.0,0.0,77.518,98.441091,94.7209616,27.842824,13.163,11.079,13.973,10.66,76.293,2.1,49.253,9338.016,1665.912,3586.935,439.501,1399.483,7091.831,0,0.0,0,0,0,129.2,4.05,0.0,146.15,230.4,510.2,84.164,2.423,98.042,0.562,3523329.0,78.137785,8.5592
central san miguelito,2023-2024,28,302667.429,292787.574,3803.32,26218.225,0.0,9094.225,0.0,0.0,17124.0,0,11679.069,0.0,0.0,78.961,98.4542119,94.7280288,27.9250652,13.202,11.187,14.055,10.763,76.582,2.112,49.236,9879.855,1785.065,3792.18,455.686,1460.318,7493.251,0,0.0,0,0,0,142.4,28.05,0.0,146.25,230.4,547.5,84.737,2.32,98.11,0.564,3783830.0,79.579795,8.6623
central san miguelito,2023-2024,29,322440.759,311943.969,4141.3,28217.375,0.0,11093.375,0.0,0.0,17124.0,0,12459.832,0.0,0.0,79.205,98.476139,94.7315882,27.9976344,13.236,11.312,14.155,10.882,76.877,2.128,49.209,10496.79,1921.66,4112.046,550.758,1610.771,8195.185,0,0.0,0,0,0,147.0,28.05,0.0,165.2,230.4,571.05,85.462,2.303,98.093,0.563,4034108.0,77.859792,8.7511
central san miguelito,2023-2024,30,340546.139,329461.428,4406.15,29748.45,0.0,12624.45,0.0,0.0,17124.0,0,13207.56,0.0,0.0,78.938,98.3754615,94.7303787,28.0652614,13.261,11.371,14.237,10.95,76.911,2.135,49.218,11084.711,2040.621,4375.188,565.613,1684.799,8666.172,0,0.0,0,0,0,151.35,28.05,0.0,170.3,258.2,608.3,85.745,2.291,98.118,0.563,4261460.0,77.288821,8.7355
central san miguelito,2023-2024,31,359912.019,348200.13,4720.51,31661.625,0.0,14537.625,0.0,0.0,17124.0,0,14031.207,0.0,0.0,78.724,98.2724709,94.7037385,28.1927562,13.308,11.477,14.34,11.06,77.128,2.156,49.229,11711.889,2187.755,4458.626,586.603,1555.63,8788.617,0,0.0,0,0,0,165.35,28.05,0.0,185.0,258.2,637.0,86.237,2.378,98.015,0.562,4523913.0,76.244308,8.797
central san miguelito,2023-2024,32,377771.519,365467.017,5000.3,33514.125,0.0,16390.125,0.0,0.0,17124.0,0,14803.569,0.0,0.0,78.235,98.2523611,94.651881,28.3065405,13.358,11.578,14.42,11.154,77.346,2.187,49.193,12304.502,2339.209,4793.288,687.821,1699.337,9519.657,0,0.0,0,0,0,169.15,28.05,0.0,215.25,258.2,671.05,86.675,2.518,97.856,0.563,4774025.0,75.54977,8.8715
central san miguelito,2023-2024,33,396965.199,383987.643,5311.3,35250.35,0.0,18126.35,0.0,0.0,17124.0,0,15676.431,0.0,0.0,77.374,98.1607068,94.593172,28.4541162,13.403,11.661,14.523,11.238,77.377,2.216,49.225,12977.557,2502.977,5235.179,831.627,1904.438,10474.221,0,0.0,0,0,0,185.2,28.05,0.0,220.05,258.2,691.5,87.003,2.823,97.694,0.564,5042452.0,74.739743,8.8799
central san miguelito,2023-2024,34,415511.279,401903.386,5570.7,36718.525,0.0,19594.525,0.0,0.0,17124.0,0,16599.629,0.0,0.0,75.79,98.1107266,94.5162052,28.6243946,13.462,11.745,14.626,11.315,77.363,2.25,49.234,13607.893,2676.341,5811.706,1091.383,2235.983,11815.413,0,0.0,0,0,0,208.05,28.05,0.0,220.5,258.2,715.2,87.247,2.893,97.669,0.564,5303212.0,74.588701,8.8369
central san miguelito,2023-2024,35,435252.709,421019.363,5919.41,38427.3,0.0,21303.3,0.0,0.0,17124.0,0,17578.185,0.0,0.0,75.177,98.0604022,94.4235662,28.846024,13.55,11.847,14.729,11.407,77.449,2.29,49.218,14233.346,2875.463,6238.912,1288.177,2397.255,12799.808,0,0.0,0,0,0,223.2,28.05,0.0,222.3,258.2,732.15,87.427,2.84,97.697,0.564,5584086.0,73.529745,8.8287
central san miguelito,2023-2024,36,450074.539,0.0,6181.221,39872.55,0.0,22748.55,0.0,0.0,17124.0,0,18329.762,0.0,0.0,78.709,0.0,0.0,0.0,13.618,11.927,14.804,0.0,77.552,0.0,49.2,0.0,3024.501,6494.576,1300.715,2457.407,13277.199,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,764.05,0.0,0.0,0.0,0.0,0.0,72.813209,8.859
central san miguelito,2023-2024,37,460925.819,445920.683,6580.57,41186.4,0.0,24062.4,0.0,0.0,17124.0,0,24110.2359,0.0,0.0,74.193,98.0380956,94.3098036,29.0936065,13.645,11.969,14.837,11.514,77.598,2.341,49.205,15005.136,3139.211,8008.893,537.365,2551.835,14237.304,0,0.0,0,0,0,250.15,28.05,0.0,282.4,258.2,819.2,87.718,2.69,97.609,0.573,6048246.0,70.043448,8.9355
cia. la fe (pujiltic),2023-2024,7,23941.0,23582.0,248.09,1530.3,0.0,1530.3,0.0,0.0,0.0,0,613.159999,112.123,113.8299017,76.593018,97.1220918,95.848791,28.53682,12.617197,13.156455,15.477186,12.98397,83.8910252,1.91385,53.055819,359.0,130.75424,470.642873,21.8964,113.976523,737.270036,0,0.0,0,0,0,12.1,0.0,0.0,0.0,0.0,12.1,104.2739921,0.0,100.0,0.588363,443968.0,96.501269,6.3919
cia. la fe (pujiltic),2023-2024,8,89385.0,88044.0,845.9,8687.95,0.0,8687.95,0.0,0.0,0.0,0,3477.888116,112.57,114.284556,81.418075,97.8173072,96.257182,28.052805,12.434389,13.243688,15.650913,13.03246,83.269647,1.766979,53.138972,1.500252,443.06991,1468.074812,84.3587,204.200876,2199.704298,0,0.0,0,0,0,16.1,0.0,0.0,0.0,0.0,16.1,106.5085546,0.0,100.0,0.501505,1365146.0,105.668518,9.7196
cia. la fe (pujiltic),2023-2024,9,160730.0,158319.0,1515.66,16963.075,0.0,16963.075,0.0,0.0,0.0,0,6544.877528,113.784,115.5167878,83.167254,98.8185155,96.308375,27.670006,12.273011,13.358273,15.603646,13.018953,83.4353266,1.782209,53.089797,2411.0,792.619601,2376.740266,151.912,292.845339,3614.117206,0,0.0,0,0,0,16.1,0.0,0.0,0.0,0.0,16.1,108.8426711,0.0,100.0,0.487314,2350767.0,106.04621,10.5537
cia. la fe (pujiltic),2023-2024,10,228461.0,225034.0,2129.95,24915.975,0.0,24915.975,0.0,0.0,0.0,0,9396.333411,114.249,115.9888763,83.755437,98.8623879,96.338511,27.416058,12.157623,13.400182,15.644993,13.058086,83.4649527,1.789631,53.092431,3427.0,1120.935071,3279.546513,218.58,354.079441,4973.141025,0,0.0,0,0,0,28.3,0.1,0.0,0.0,0.0,28.4,110.2204107,0.0,100.0,0.485987,3300294.0,107.261203,10.906
