ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total
central motzorongo,2015-2016,27,1163650.0,1123146.014,16150.93,122289.179,0.0,95970.694,0.0,26318.485,0,36087.708,108.001805,111.897,83.313,0.0,0.0,0.0,12.11,12.682,15.57,0.0,83.23,0.0,49.7,0.0,5443.552,11013.289,3497.755,4671.304,24625.9,135280,80538,0,0,215818,142:49:00,07:57,00:00,167:38:00,12:05,330:29:00
central motzorongo,2015-2016,28,1230100.0,1187518.093,17076.93,130427.596,0.0,104109.111,0.0,26318.485,0,38203.633,108.595868,112.49,83.442,0.0,0.0,0.0,12.12,12.747,15.65,0.0,83.3,0.0,49.74,0.0,5815.847,11529.626,3694.396,4922.211,25962.08,135280,80538,0,0,215818,150:51:00,08:43,00:00,168:47:00,12:05,340:26:00
central motzorongo,2015-2016,29,1290450.0,1245451.298,17922.76,138004.528,0.0,109040.197,0.0,28964.331,0,40434.217,109.182134,113.127,83.543,0.0,0.0,0.0,12.12,12.811,15.74,0.0,83.36,0.0,49.77,0.0,6171.211,12063.161,3853.929,5119.402,27207.703,135280,80538,0,0,215818,159:35:00,09:29,00:00,187:53:00,12:05,369:02:00
central motzorongo,2015-2016,30,1358650.0,1310635.902,18893.18,145818.948,0.0,111288.847,0.0,34530.101,0,43339.459,109.665458,113.683,83.409,0.0,0.0,0.0,12.14,12.867,15.83,0.0,83.39,0.0,49.82,0.0,6595.333,12814.808,4104.728,5489.608,29004.477,135280,84159,0,0,219439,169:05:00,10:32,00:00,188:36:00,12:05,380:18:00
central motzorongo,2015-2016,31,1391681.63,1342079.824,18608.04,150174.703,0.0,111288.847,0.0,38885.856,0,45635.342,109.845599,113.905,83.248,93.81,96.21,25.69,12.15,12.889,15.85,13.22,83.39,1.9,49.86,49601.806,6805.314,13331.836,4249.502,5662.555,30049.207,135280,84159,0,0,219439,177:48:00,10:44,00:00,224:54:00,12:05,425:31:00
pablo machado (la margarita),2015-2016,7,43044.0,41832.283,644.51,3376.7,0.0,3376.7,0.0,0.0,0,682.592,99.468819,102.35,81.636,96.301,94.039,29.976,14.334,11.956,14.245,11.675,81.961,2.377,48.73,1211.717,306.76,465.668,65.587,107.09,945.105,0,0,0,0,0,03:21,00:00,00:00,00:00,09:25,12:46
pablo machado (la margarita),2015-2016,8,75002.0,72827.505,1089.73,6538.25,0.0,6538.25,0.0,0.0,0,1679.363,99.314176,102.28,82.045,95.944,94.316,29.94,14.35,11.939,14.32,11.736,81.958,2.266,48.78,2174.495,508.957,779.921,128.862,190.032,1607.772,0,0,0,0,0,04:36,00:00,00:00,00:44,53:55:00,59:15:00
pablo machado (la margarita),2015-2016,9,109915.0,106621.618,1583.03,9808.5,0.0,9808.5,0.0,0.0,0,2788.838,98.785931,101.837,82.043,95.74,94.432,29.956,14.397,11.898,14.36,11.735,81.72,2.212,48.73,3293.382,728.195,1132.671,209.974,277.539,2348.379,0,0,0,0,0,06:01,00:11,00:00,01:02,88:01:00,95:15:00
pablo machado (la margarita),2015-2016,10,152208.0,147647.759,2166.32,14242.45,0.0,14242.45,0.0,0.0,0,4170.268,99.788073,102.87,82.384,95.669,94.561,29.857,14.373,12.002,14.483,11.863,81.906,2.186,48.69,4560.241,993.63,1562.198,282.551,379.589,3217.968,0,0,0,0,0,09:38,00:11,00:00,01:10,94:01:00,105:00:00
pablo machado (la margarita),2015-2016,11,195938.0,190079.168,2790.55,18983.8,0.0,18983.8,0.0,0.0,0,5594.139,100.874615,103.984,82.715,95.822,94.69,29.588,14.257,12.113,14.593,11.97,82.029,2.174,48.66,5858.832,1260.318,1995.885,358.791,487.506,4102.5,0,0,0,0,0,11:40,00:11,00:00,05:05,94:01:00,110:57:00
pablo machado (la margarita),2015-2016,12,238864.0,231727.358,3453.52,23750.45,0.0,23750.45,0.0,0.0,0,7106.82,101.789088,104.924,83.083,96.055,94.787,29.387,14.171,12.205,14.659,12.044,82.16,2.165,48.64,7136.642,1519.785,2424.976,428.523,558.532,4931.816,0,0,0,0,0,12:40,00:16,00:00,05:16,100:31:00,118:43:00
pablo machado (la margarita),2015-2016,13,281230.0,272840.078,4050.45,28203.35,0.0,28203.35,0.0,0.0,0,8584.787,102.373958,105.522,83.275,96.209,94.852,29.223,14.099,12.262,14.699,12.089,82.247,2.16,48.63,8389.922,1775.385,2861.971,494.822,635.544,5767.722,0,0,0,0,0,16:03,00:21,00:00,05:19,108:41:00,130:24:00
pablo machado (la margarita),2015-2016,14,315176.0,305774.806,4540.27,31747.8,0.0,31747.8,0.0,0.0,0,9714.621,102.779695,105.94,83.414,96.333,94.898,29.084,14.036,12.303,14.732,12.12,82.274,2.158,48.61,9401.194,1978.337,3204.03,545.826,703.558,6431.751,0,0,0,0,0,17:11,12:06,00:00,35:42:00,108:41:00,173:40:00
pablo machado (la margarita),2015-2016,15,355827.0,345204.023,5157.91,36213.65,0.0,36213.65,0.0,0.0,0,11131.967,103.133197,106.307,83.425,96.419,94.934,29.02,14.01,12.341,14.764,12.151,82.3,2.154,48.6,10622.977,2224.618,3655.346,609.116,789.411,7278.491,0,0,0,0,0,31:23:00,12:14,00:00,35:56:00,108:41:00,188:14:00
pablo machado (la margarita),2015-2016,16,401241.0,389268.72,5888.08,41334.6,0.0,41334.6,0.0,0.0,0,12696.487,103.898115,107.094,83.528,96.551,95.002,28.816,13.914,12.42,14.839,12.221,82.352,2.154,48.59,11972.28,2490.772,4160.58,675.619,881.348,8208.319,0,0,0,0,0,33:10:00,12:32,00:00,35:56:00,108:41:00,190:19:00
pablo machado (la margarita),2015-2016,17,445479.0,432158.087,6594.3,46543.0,0.0,46543.0,0.0,0.0,0,14164.652,104.850669,108.083,83.69,96.707,95.066,28.696,13.857,12.523,14.936,12.311,82.425,2.153,48.59,13320.913,2752.692,4637.577,739.284,969.408,9098.961,0,0,0,0,0,38:45:00,12:42,00:00,38:36:00,108:41:00,198:44:00
pablo machado (la margarita),2015-2016,18,489281.0,474616.047,7378.48,51669.8,0.0,51669.8,0.0,0.0,0,15591.898,105.944217,109.218,83.878,96.778,95.118,28.657,13.839,12.643,15.056,12.426,82.536,2.154,48.59,14664.953,3019.898,5086.55,815.34,1051.244,9973.032,0,0,0,0,0,44:50:00,12:48,00:00,39:05:00,108:41:00,205:24:00
pablo machado (la margarita),2015-2016,19,527553.0,511748.139,7858.41,56277.15,0.0,56277.15,0.0,0.0,0,16895.52,106.916043,110.218,83.985,96.766,95.118,28.676,13.841,12.75,15.164,12.533,82.648,2.171,48.59,15804.861,3283.698,5489.95,872.122,1126.192,10771.962,0,0,0,0,0,59:55:00,13:33,00:00,39:05:00,120:32:00,233:05:00
pablo machado (la margarita),2015-2016,20,573057.0,555919.115,8982.325,61839.45,0.0,61839.45,0.0,0.0,0,18525.763,108.142786,111.477,84.085,96.774,95.151,28.736,13.868,12.885,15.298,12.669,82.815,2.175,48.6,17137.885,3580.873,6008.495,949.117,1213.108,11751.593,0,0,0,0,0,61:46:00,14:03,00:00,39:45:00,120:32:00,236:06:00
pablo machado (la margarita),2015-2016,21,618180.0,599618.795,9909.465,67390.65,0.0,67390.65,0.0,0.0,0,20192.559,109.22561,112.607,84.166,96.745,95.171,28.799,13.896,13.004,15.419,12.792,82.967,2.18,48.6,18561.205,3881.6,6521.414,1023.379,1302.115,12728.508,0,0,0,0,0,65:18:00,14:08,00:00,40:07:00,120:32:00,240:05:00
pablo machado (la margarita),2015-2016,22,661844.0,641881.881,10595.295,72949.58,0.0,72949.58,0.0,0.0,0,21746.101,110.406294,113.84,84.267,96.822,95.211,28.778,13.883,13.132,15.539,12.913,83.104,2.185,48.6,19962.119,4161.728,7021.628,1097.61,1393.068,13674.034,0,0,0,0,0,74:27:00,14:30,00:00,40:17:00,120:32:00,249:46:00
pablo machado (la margarita),2015-2016,23,703817.0,682558.211,11341.142,78565.39,0.0,78565.39,0.0,0.0,0,23110.478,111.471952,114.944,84.407,96.868,95.243,28.782,13.883,13.247,15.647,13.025,83.245,2.189,48.6,21258.789,4434.864,7459.582,1167.284,1477.051,14538.781,0,0,0,0,0,84:23:00,14:54,00:00,40:26:00,123:42:00,263:25:00
pablo machado (la margarita),2015-2016,24,745663.0,723030.451,12016.803,83800.59,0.0,83800.59,0.0,0.0,0,24419.479,112.458317,115.979,84.534,96.849,95.261,28.858,13.917,13.355,15.752,13.136,83.393,2.193,48.61,22632.549,4718.917,7878.422,1243.92,1560.208,15401.467,0,0,0,0,0,97:09:00,15:02,00:00,40:36:00,123:42:00,276:29:00
pablo machado (la margarita),2015-2016,25,789206.0,765130.249,12780.54,89706.53,0.0,89706.53,0.0,0.0,0,25760.015,113.439108,117.009,84.652,96.808,95.277,28.947,13.958,13.463,15.86,13.25,83.54,2.197,48.61,24075.751,5018.538,8317.265,1326.294,1644.294,16306.391,0,0,0,0,0,104:14:00,15:37,00:00,41:06:00,123:42:00,284:39:00
pablo machado (la margarita),2015-2016,26,830225.0,804789.257,13522.272,94969.26,0.0,94969.26,0.0,0.0,0,27091.14,114.09813,117.704,84.704,96.765,95.283,29.018,13.99,13.536,15.936,13.328,83.638,2.2,48.61,25435.743,5300.914,8747.397,1409.884,1731.181,17189.376,0,0,0,0,0,117:09:00,18:14,00:00,41:44:00,123:42:00,300:49:00
pablo machado (la margarita),2015-2016,27,872427.0,845630.3,14311.882,100448.26,0.0,100448.26,0.0,0.0,0,28469.0,114.773925,118.411,84.754,96.743,95.292,29.075,14.016,13.612,16.016,13.408,83.717,2.204,48.61,26796.7,5591.065,9195.623,1501.772,1816.985,18105.445,0,0,0,0,0,125:08:00,18:30,00:00,41:49:00,123:42:00,309:09:00
pablo machado (la margarita),2015-2016,28,912063.0,883999.432,15026.442,105561.06,0.0,105561.06,0.0,0.0,0,29815.578,115.308257,118.969,84.777,96.699,95.284,29.171,14.058,13.675,16.086,13.475,83.769,2.211,48.62,28063.568,5882.096,9633.902,1569.458,1901.996,18987.452,0,0,0,0,0,141:06:00,18:48,00:00,41:57:00,123:42:00,325:33:00
pablo machado (la margarita),2015-2016,29,953990.0,924540.327,15864.504,110888.61,0.0,110888.61,0.0,0.0,0,31187.779,115.821486,119.511,84.8,96.602,95.262,29.344,14.138,13.739,16.163,13.548,83.823,2.218,48.62,29449.673,6209.814,10084.76,1640.588,1986.993,19922.155,0,0,0,0,0,148:15:00,18:48,00:00,42:17:00,123:42:00,333:02:00
pablo machado (la margarita),2015-2016,30,990731.0,960045.476,16615.593,115387.51,0.0,115387.51,0.0,0.0,0,32470.483,116.129251,119.841,84.789,96.521,95.247,29.456,14.189,13.778,16.214,13.596,83.852,2.223,48.62,30685.524,6488.552,10497.336,1709.037,2068.951,20763.876,0,0,0,0,0,168:44:00,30:34:00,00:00,42:32:00,123:42:00,365:32:00
pablo machado (la margarita),2015-2016,31,1032588.0,1000480.373,17476.762,120729.41,0.0,120729.41,0.0,0.0,0,33922.517,116.520725,120.26,84.775,96.47,95.229,29.565,14.238,13.827,16.272,13.649,83.878,2.231,48.62,32107.627,6812.367,10973.044,1788.615,2162.991,21737.017,0,0,0,0,0,172:46:00,30:37:00,00:00,50:50:00,123:42:00,377:55:00
pablo machado (la margarita),2015-2016,32,1073485.0,1040055.127,18306.219,125849.56,0.0,125849.56,0.0,0.0,0,35430.067,116.811499,120.566,84.744,96.468,95.213,29.635,14.268,13.863,16.309,13.682,83.895,2.239,48.63,33429.873,7123.565,11464.299,1862.698,2252.016,22702.578,0,0,0,0,0,179:19:00,30:47:00,00:00,60:08:00,123:42:00,393:56:00
pablo machado (la margarita),2015-2016,33,1115660.0,1080921.127,19025.432,131085.71,0.0,131085.71,0.0,0.0,0,37159.467,117.089245,120.852,84.67,0.0,0.0,0.0,14.301,13.898,16.344,0.0,83.909,0.0,48.627,0.0,7448.538,12032.104,1951.822,2338.082,23770.546,0,0,0,0,0,187:11:00,31:23:00,00:00,60:08:00,123:42:00,402:24:00
pablo machado (la margarita),2015-2016,34,1123351.308,1088378.203,19076.73,132650.11,0.0,132650.11,0.0,0.0,0,38630.559,117.248015,121.016,84.536,96.504,95.202,29.698,14.293,13.914,16.354,13.726,83.933,2.248,48.63,34973.105,7499.988,12055.299,1968.016,2647.182,24170.485,0,0,0,0,0,188:17:00,31:28:00,00:00,60:08:00,123:42:00,403:35:00
pedernales,2015-2016,11,11050.0,10940.503,108.0,745.65,0.0,745.65,0.0,0.0,0,180.569,100.637523,101.645,83.481,100.979,95.312,28.64,13.341,12.102,14.129,11.423,80.85,1.981,50.747,109.497,62.693,126.382,6.917,24.917,220.909,0,0,0,0,0,01:40,01:10,00:00,03:35,00:00,06:25
pedernales,2015-2016,12,27560.0,27289.125,256.0,2306.55,0.0,2306.55,0.0,0.0,0,753.894,98.937975,99.92,83.387,99.32,95.155,28.568,13.381,11.948,14.261,11.447,80.271,2.026,50.432,270.875,159.55,308.699,16.54,62.286,547.075,0,0,0,0,0,09:45,02:20,00:00,10:05,11:20,33:30:00
pedernales,2015-2016,13,44340.1,43900.486,429.0,4041.8,0.0,4041.8,0.0,0.0,0,1317.496,100.384986,101.39,83.73,97.792,95.093,28.436,13.338,12.11,14.65,11.776,80.381,2.089,50.274,439.614,263.454,479.891,29.974,100.297,873.616,0,0,0,0,0,12:20,03:00,00:00,33:15:00,11:20,59:55:00
pedernales,2015-2016,14,61985.1,61367.78,613.0,5988.15,0.0,5988.15,0.0,0.0,0,1976.064,102.036987,103.063,84.025,97.932,95.102,28.297,13.334,12.297,14.831,11.942,80.523,2.129,50.018,617.32,373.36,662.654,42.594,139.095,1217.703,0,0,0,0,0,21:40,03:50,00:00,40:30:00,11:20,77:20:00
pedernales,2015-2016,15,79281.13,78486.891,792.0,7938.1,0.0,7938.1,0.0,0.0,0,2587.645,103.604175,104.653,84.326,97.966,95.107,28.284,13.339,12.476,15.019,12.112,80.644,2.158,49.944,794.239,483.974,836.057,53.415,176.797,1550.243,0,0,0,0,0,33:10:00,04:40,00:00,55:45:00,11:20,104:55:00
pedernales,2015-2016,16,91271.13,90350.534,918.0,9359.75,0.0,9359.75,0.0,0.0,0,3026.445,104.687277,105.754,84.491,98.007,95.12,28.257,13.34,12.6,15.15,12.229,80.72,2.176,49.873,920.596,561.16,954.835,63.848,203.717,1783.56,0,0,0,0,0,36:50:00,05:00,00:00,59:35:00,70:30:00,171:55:00
pedernales,2015-2016,17,106606.13,105531.954,1082.0,11013.75,0.0,11013.75,0.0,0.0,0,3570.374,105.278775,106.35,84.548,97.837,95.105,28.249,13.326,12.668,15.251,12.314,80.743,2.195,49.886,1074.176,661.086,1110.915,78.126,236.666,2086.793,0,0,0,0,0,57:55:00,08:00,00:00,64:30:00,83:45:00,214:10:00
pedernales,2015-2016,18,125341.13,124075.37,1293.0,13287.85,0.0,13287.85,0.0,0.0,0,4247.781,107.374561,108.47,84.702,97.482,95.054,28.383,13.367,12.888,15.485,12.567,81.155,2.246,49.905,1265.76,799.011,1297.753,98.953,275.374,2471.091,0,0,0,0,0,62:35:00,10:25,00:00,68:00:00,83:45:00,224:45:00
pedernales,2015-2016,19,142976.13,141523.879,1496.0,15501.6,0.0,15501.6,0.0,0.0,0,4902.867,108.608747,109.723,84.805,97.188,95.013,28.443,13.373,13.014,15.627,12.723,81.416,2.282,49.942,1452.251,927.875,1474.566,113.807,310.973,2827.221,0,0,0,0,0,70:10:00,11:35,00:00,83:45:00,83:45:00,249:15:00
pedernales,2015-2016,20,160523.61,158876.27,1695.0,17590.6,0.0,17590.6,0.0,0.0,0,5490.038,109.819845,110.959,84.945,96.971,94.999,28.458,13.385,13.142,15.773,12.875,81.625,2.31,49.886,1647.34,1055.126,1649.901,125.244,345.768,3176.039,0,0,0,0,0,77:35:00,12:15,00:00,97:55:00,83:45:00,271:30:00
pedernales,2015-2016,21,178193.61,176349.152,1899.0,19780.3,0.0,19780.3,0.0,0.0,0,6141.458,110.723538,111.882,85.057,96.84,94.964,28.485,13.406,13.245,15.897,12.989,81.706,2.341,49.813,1844.458,1188.522,1822.14,135.494,380.8,3526.956,0,0,0,0,0,90:25:00,12:20,00:00,104:10:00,83:45:00,290:40:00
pedernales,2015-2016,22,196543.61,194308.891,2105.0,22004.6,0.0,22004.6,0.0,0.0,0,6857.746,111.628264,112.912,85.169,96.81,94.951,28.519,13.432,13.35,16.013,13.094,81.77,2.364,49.745,2234.719,1324.813,2003.018,147.689,415.886,3891.406,0,0,0,0,0,94:30:00,13:25,00:00,112:45:00,83:45:00,304:25:00
pedernales,2015-2016,23,215258.61,210925.912,2309.0,24449.8,0.0,24449.8,0.0,0.0,0,7544.228,112.952149,115.272,85.32,96.747,94.962,28.51,13.445,13.493,16.16,13.244,81.957,2.384,49.664,4332.698,1463.316,2187.008,162.552,451.182,4264.058,0,0,0,0,0,105:45:00,14:05,00:00,113:05:00,83:45:00,316:40:00
pedernales,2015-2016,24,229828.61,225197.952,2468.0,26274.0,0.0,26274.0,0.0,0.0,0,8116.583,113.390204,115.722,85.357,96.75,94.962,28.512,13.451,13.542,16.209,13.291,82.001,2.393,49.637,4630.658,1567.892,2335.094,174.751,479.652,4557.389,0,0,0,0,0,121:05:00,15:00,00:00,113:10:00,111:10:00,360:25:00
pedernales,2015-2016,25,248148.61,243150.003,2660.0,28635.1,0.0,28635.1,0.0,0.0,0,8772.822,114.038027,116.382,85.427,96.729,94.957,28.552,13.461,13.611,16.274,13.362,82.106,2.404,49.644,4998.607,1703.24,2514.595,189.857,514.66,4922.352,0,0,0,0,0,123:25:00,15:55,00:00,124:30:00,111:10:00,375:00:00
pedernales,2015-2016,26,264958.61,259610.651,2848.0,30840.7,0.0,30840.7,0.0,0.0,0,9380.864,114.917318,117.285,85.518,96.705,94.968,28.57,13.472,13.704,16.362,13.458,82.252,2.414,49.622,5347.959,1827.247,2679.741,205.413,546.08,5258.481,0,0,0,0,0,142:00:00,17:55,00:00,130:40:00,111:10:00,401:45:00
pedernales,2015-2016,27,282746.11,277054.894,3036.0,33083.65,0.0,33083.65,0.0,0.0,0,9996.698,115.371206,117.741,85.569,96.675,94.962,28.593,13.484,13.755,16.417,13.511,82.3,2.424,49.606,5691.216,1959.311,2852.312,219.884,580.761,5612.268,0,0,0,0,0,149:50:00,20:20,00:00,136:45:00,111:10:00,418:05:00
pedernales,2015-2016,28,298323.85,292318.264,3198.0,35034.55,0.0,35034.55,0.0,0.0,0,10613.894,115.792172,118.171,85.623,96.738,94.967,28.623,13.498,13.805,16.464,13.553,82.317,2.427,49.604,6005.586,2072.701,3007.143,230.621,610.669,5921.134,0,0,0,0,0,153:20:00,21:00,00:00,167:55:00,111:10:00,453:25:00
pedernales,2015-2016,29,314713.85,308381.24,3372.0,37126.55,0.0,37126.55,0.0,0.0,0,11234.743,116.182638,118.568,85.654,96.703,94.963,28.692,13.515,13.853,16.526,13.604,82.319,2.432,49.65,6332.61,2195.807,3172.909,243.707,642.016,6254.439,0,0,0,0,0,158:40:00,22:30,00:00,190:40:00,111:10:00,483:00:00
pedernales,2015-2016,30,330768.85,324107.942,3561.0,39121.25,0.0,39121.25,0.0,0.0,0,11864.794,116.511541,118.906,85.67,96.635,94.958,28.779,13.53,13.896,16.593,13.655,82.293,2.435,49.727,6660.908,2317.621,3340.263,256.358,672.453,6586.695,0,0,0,0,0,171:35:00,25:55:00,00:00,204:45:00,111:10:00,513:25:00
pedernales,2015-2016,31,345503.85,338541.166,3735.0,41097.0,0.0,41097.0,0.0,0.0,0,12487.458,116.80539,119.208,85.682,96.572,94.955,28.844,13.542,13.933,16.649,13.7,82.284,2.437,49.781,6962.684,2428.752,3496.269,267.167,700.336,6892.524,0,0,0,0,0,183:40:00,28:50:00,00:00,230:45:00,111:10:00,554:25:00
pedernales,2015-2016,32,358733.85,351512.874,3882.0,42724.15,0.0,42724.15,0.0,0.0,0,12994.492,116.913143,119.315,85.666,96.549,94.951,28.89,13.553,13.949,16.676,13.718,82.261,2.438,49.812,7220.976,2526.526,3642.603,277.555,726.077,7172.761,0,0,0,0,0,187:10:00,31:15:00,00:00,278:40:00,111:10:00,608:15:00
pedernales,2015-2016,33,371248.85,363777.53,4018.0,44222.45,0.0,44222.45,0.0,0.0,0,13481.533,116.813992,119.213,85.659,96.572,94.949,28.92,13.564,13.944,16.679,13.71,82.197,2.435,49.822,7471.32,2614.657,3773.494,285.652,750.294,7424.097,0,0,0,0,0,189:50:00,32:45:00,00:00,320:00:00,124:05:00,666:40:00
pedernales,2015-2016,34,382214.14,373820.717,4170.5,45583.95,0.0,45583.95,0.0,0.0,0,14249.408,116.410408,119.024,85.461,96.398,94.938,28.947,13.573,13.905,16.679,13.694,82.105,2.432,49.836,8393.423,2690.309,3948.7,292.964,794.733,7726.706,0,0,0,0,0,197:40:00,34:20:00,00:00,358:00:00,139:45:00,729:45:00
plan de ayala,2015-2016,6,36073.26,34323.746,282.52,1912.3,1912.3,0.0,0.0,0.0,0,819.063,91.62228,96.292,75.455,86.079,94.101,31.11,14.039,11.093,15.052,12.127,80.563,2.103,52.0,1749.514,236.055,404.455,52.145,289.547,982.202,0,24000,0,0,24000,00:00,00:00,00:00,00:00,00:00,00:00
plan de ayala,2015-2016,7,63373.03,60700.86,666.51,4064.05,4064.05,0.0,0.0,0.0,0,1857.736,91.937297,95.985,75.763,85.071,93.854,31.385,14.243,11.14,15.238,12.29,80.657,2.182,51.61,2672.17,433.902,719.092,86.413,471.69,1711.097,0,79000,0,0,79000,17:25,00:00,00:00,00:00,48:05:00,65:30:00
plan de ayala,2015-2016,8,93750.0,90043.791,1074.2,6350.05,6350.05,0.0,0.0,0.0,0,2820.735,92.392224,96.195,76.13,84.893,94.035,31.094,14.285,11.197,15.373,12.403,80.676,2.148,51.08,3706.209,626.196,1087.349,132.21,659.924,2505.679,0,85784,0,0,85784,20:00,00:00,00:00,00:05,102:25:00,122:30:00
plan de ayala,2015-2016,9,138625.0,133070.009,1676.73,10561.55,10561.55,0.0,0.0,0.0,0,4212.158,92.742512,96.614,76.673,85.362,94.091,30.782,14.165,11.186,15.174,12.33,81.258,2.147,51.03,5554.991,916.333,1619.643,186.142,895.184,3617.302,0,88884,0,0,88884,25:05:00,00:00,00:00,00:25,102:40:00,128:10:00
plan de ayala,2015-2016,10,160682.0,154256.289,1995.26,12437.2,12437.2,0.0,0.0,0.0,0,5208.661,92.951857,96.824,76.669,85.333,94.133,30.999,14.292,11.211,15.193,12.367,81.396,2.122,50.98,6425.711,1056.887,1889.666,219.946,1036.244,4202.743,0,103884,0,0,103884,25:10:00,00:35,00:00,00:25,189:00:00,215:10:00
plan de ayala,2015-2016,11,205600.0,197363.469,2592.18,16555.6,16555.6,0.0,0.0,0.0,0,6630.655,93.29503,97.188,77.22,86.089,94.197,31.293,14.455,11.237,15.035,12.296,81.778,2.084,50.95,8236.531,1340.667,2378.745,286.399,1257.203,5263.014,19000,142554,0,0,142554,32:00:00,01:00,00:00,01:00,189:30:00,223:30:00
plan de ayala,2015-2016,12,250055.0,239911.195,3172.86,20938.0,20938.0,0.0,0.0,0.0,0,8081.891,93.703307,97.665,77.79,86.181,94.166,31.521,14.591,11.27,14.991,12.314,82.146,2.086,50.86,10143.805,1644.16,2832.39,350.819,1431.591,6258.96,0,166414,0,0,166414,40:15:00,01:05,00:00,04:40,190:05:00,236:05:00
plan de ayala,2015-2016,13,296600.0,284428.33,3670.67,25288.45,25288.45,0.0,0.0,0.0,0,9447.074,94.460961,98.503,78.359,86.685,94.2,31.594,14.629,11.346,14.964,12.33,82.394,2.083,50.86,12171.67,1951.838,3323.022,420.984,1586.834,7282.678,0,168914,0,0,168914,44:50:00,04:10,00:00,04:45,190:25:00,244:10:00
plan de ayala,2015-2016,14,325895.0,312311.248,4147.41,28360.15,28360.15,0.0,0.0,0.0,0,10519.476,94.804016,98.927,78.654,87.044,94.244,31.382,14.516,11.371,14.925,12.312,82.49,2.086,50.91,13583.752,2133.05,3634.785,456.478,1686.026,7910.339,19000,172397,0,0,172397,72:17:00,04:38,00:00,04:50,230:25:00,312:10:00
plan de ayala,2015-2016,15,358675.0,343399.963,4524.0,31427.4,31427.4,0.0,0.0,0.0,0,11584.778,94.93719,99.16,78.939,87.515,94.256,31.388,14.506,11.385,14.861,12.262,82.506,2.083,50.95,15275.037,2345.342,3949.366,496.408,1808.656,8599.772,0,180868,0,0,180868,75:32:00,04:38,00:00,14:10,267:15:00,361:35:00
plan de ayala,2015-2016,16,403190.0,385987.6,5077.09,35572.4,35572.4,0.0,0.0,0.0,0,12907.417,95.977794,100.255,79.328,87.719,94.205,31.227,14.403,11.486,14.913,12.335,82.715,2.131,50.99,17202.4,2683.455,4410.646,535.676,1943.551,9573.328,19000,195791,0,0,195791,91:17:00,04:38,00:00,14:15,267:15:00,377:25:00
plan de ayala,2015-2016,17,447010.0,427879.622,5591.48,40473.5,40473.5,0.0,0.0,0.0,0,14458.227,97.633008,101.998,79.756,88.278,94.31,30.922,14.233,11.651,15.002,12.447,82.972,2.144,51.06,19130.378,2963.383,4904.577,577.467,2098.022,10543.449,19000,234633,0,0,234633,102:02:00,07:28,00:00,14:45,267:15:00,391:30:00
plan de ayala,2015-2016,18,480435.0,460023.047,6036.52,43860.8,43860.8,0.0,0.0,0.0,0,15634.19,98.829312,103.215,79.997,88.451,94.344,30.79,14.16,11.77,15.09,12.55,83.21,2.16,51.07,20411.953,3197.858,5272.301,609.325,2229.656,11309.14,19000,296623,0,0,296623,141:17:00,12:58,00:00,21:35,267:15:00,443:00:00
plan de ayala,2015-2016,19,517350.0,495458.537,6474.76,47939.0,47939.0,0.0,0.0,0.0,0,16793.286,100.236386,104.665,80.217,89.02,94.435,30.668,14.114,11.912,15.133,12.636,83.501,2.162,51.06,21891.463,3429.74,5710.607,667.866,2383.477,12191.69,19000,399597,0,0,418597,175:37:00,12:58,00:00,21:35,267:15:00,477:25:00
plan de ayala,2015-2016,20,560775.0,536997.026,7049.78,53063.05,53063.05,0.0,0.0,0.0,0,18334.232,101.976425,106.492,80.436,89.709,94.487,30.634,14.114,12.09,15.181,12.734,83.885,2.176,51.0,23777.974,3737.966,6266.091,722.186,2538.249,13264.492,19000,433465,0,0,452465,186:17:00,12:58,00:00,21:35,267:15:00,488:05:00
plan de ayala,2015-2016,21,604975.0,579281.732,7594.54,58297.8,58297.8,0.0,0.0,0.0,0,20014.777,103.475634,108.065,80.652,90.287,94.564,30.643,14.158,12.249,15.24,12.829,84.185,2.173,50.88,25693.268,4028.256,6846.696,771.531,2691.492,14337.975,19000,498431,0,0,517431,194:34:00,13:03,00:00,21:53,267:15:00,496:45:00
plan de ayala,2015-2016,22,648700.0,621089.804,8091.18,63229.65,63229.65,0.0,0.0,0.0,0,21706.66,104.716273,109.371,80.777,90.746,94.615,30.683,14.227,12.389,15.312,12.917,84.356,2.174,50.72,27610.196,4327.958,7436.253,851.747,2832.799,15448.757,19000,560891,0,0,579891,204:24:00,13:03,00:00,21:53,267:15:00,506:35:00
