ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
mahuixtlan,2018-2019,17,187490.92,181896.846,1969.0,18867.5504,0.0,18867.5504,0.0,0.0,0.0,5593.732059,101.624,104.7493548,84.978318,87.2790832,94.205993,26.73445,12.615877,11.902738,15.260618,12.847399,84.1866234,2.579613,49.555643,5621.413573,1293.022582,1666.867446,132.949776,259.481809,3352.321613,0.0,0.0,0,0,0.0,16:15,00:00,00:00,77:50:00,107:30:00,201:35:00,94.3472895,0.0,88.150648,0.551856,2087890.0,95.221391,10.0631
mahuixtlan,2018-2019,18,205852.338,199706.13,2210.0,20785.1504,0.0,20785.1504,0.0,0.0,0.0,6159.498412,101.889,105.0247625,85.025977,87.5177604,94.221357,26.772033,12.629533,11.935395,15.264318,12.84961,84.1807017,2.57621,49.577928,6173.547862,1419.771466,1831.47942,145.085816,282.674344,3679.011046,0.0,0.0,0,0,0.0,26:05:00,00:00,00:00,80:00:00,126:00:00,232:05:00,94.5038506,0.0,87.842879,0.552823,2303180.0,93.145854,10.0971
mahuixtlan,2018-2019,19,225019.96,218262.418,2451.0,22813.8004,0.0,22813.8004,0.0,0.0,0.0,6791.389941,102.076,105.2363373,85.06156,87.6165594,94.23546,26.801902,12.639603,11.959655,15.28447,12.863135,84.1582011,2.572277,49.598914,6741.382961,1551.330577,2003.654253,157.851781,307.338299,4020.17491,0.0,0.0,0,0,0.0,31:30:00,00:00,00:00,92:35:00,130:40:00,254:45:00,94.6204956,0.0,87.647267,0.549782,2535660.0,91.807409,10.1385
mahuixtlan,2018-2019,20,245252.939,237898.2,2722.0,24975.2004,0.0,24975.2004,0.0,0.0,0.0,7388.390529,102.555,105.7255379,85.144793,87.8830027,94.261947,26.829015,12.648991,12.011949,15.29763,12.883831,84.2210918,2.569055,49.616831,7338.579961,1690.41096,2181.45684,171.353939,333.071354,4376.293093,0.0,0.0,0,0,0.0,33:50:00,00:00,00:00,99:50:00,134:50:00,268:30:00,94.9636932,0.0,87.398257,0.541001,2778110.0,90.100271,10.1834
mahuixtlan,2018-2019,21,263995.49,255993.93,2974.0,26997.4004,0.0,26997.4004,0.0,0.0,0.0,7917.717882,103.075,106.2967983,85.202337,88.0403855,94.28405,26.856035,12.656915,12.066988,15.327666,12.922757,84.3100117,2.568298,49.63508,7885.494991,1820.890525,2351.922913,183.827221,357.347724,4713.988383,0.0,0.0,0,0,0.0,39:20:00,00:00,00:00,111:00:00,142:55:00,293:15:00,95.3390933,0.0,87.247805,0.536778,3015380.0,88.767817,10.2264
mahuixtlan,2018-2019,22,281757.69,273196.457,3217.0,29014.7504,0.0,29014.7504,0.0,0.0,0.0,8522.936059,103.353,106.5918016,85.219776,88.1688968,94.303471,26.873281,12.663285,12.100746,15.352924,12.942686,84.3011142,2.565085,49.645355,8407.275991,1942.219191,2521.271784,195.399492,380.394808,5039.285275,0.0,0.0,0,0,0.0,43:45:00,00:00,00:00,126:30:00,154:55:00,325:10:00,95.5577167,0.0,86.628397,0.534402,3260170.0,87.583988,10.2977
mahuixtlan,2018-2019,23,299272.682,290191.033,3533.0,30954.6504,0.0,30954.6504,0.0,0.0,0.0,9062.917588,103.849,107.0989976,85.2671,88.3808189,94.331531,26.88753,12.668003,12.155327,15.380248,12.97375,84.3533212,2.562604,49.657003,8927.691991,2062.051351,2687.04652,207.306192,403.067649,5359.471712,0.0,0.0,0,0,0.0,44:05:00,00:00,00:00,136:35:00,176:35:00,357:15:00,95.9529849,0.0,86.22051,0.531071,3492760.0,84.707806,10.3432
mahuixtlan,2018-2019,24,318541.265,308890.127,3780.0,33032.0004,0.0,33032.0004,0.0,0.0,0.0,9617.011482,104.217,107.4732149,85.282803,88.3761123,94.35013,26.910397,12.675885,12.199026,15.439263,13.023652,84.3541042,2.5612,49.670655,9497.180991,2195.479206,2873.670605,221.642243,428.153614,5718.945668,0.0,0.0,0,0,0.0,47:20:00,00:00,00:00,148:55:00,176:35:00,372:50:00,96.2380615,0.0,86.129552,0.526161,3749270.0,84.270175,10.3697
mahuixtlan,2018-2019,25,333102.325,323006.673,4014.0,34681.3254,0.0,34681.3254,0.0,0.0,0.0,10136.34925,104.499,107.7651416,85.3055,88.4358565,94.367284,26.919903,12.679686,12.231868,15.472202,13.052264,84.3594467,2.559394,49.67588,9941.69455,2295.029567,3013.089997,232.433801,446.667589,5987.220954,0.0,0.0,0,0,0.0,49:10:00,00:00,00:00,151:40:00,226:30:00,427:20:00,96.4682248,0.0,85.173907,0.528267,3947040.0,82.985133,10.4116
mahuixtlan,2018-2019,26,353568.11,342881.389,4304.0,36901.3504,0.0,36901.3504,0.0,0.0,0.0,10718.84207,104.747,108.0116915,85.325777,88.4418431,94.381436,26.934375,12.684969,12.260834,15.50881,13.08425,84.3665633,2.557634,49.684227,10532.76355,2435.669852,3205.58081,247.419372,472.664344,6361.334378,0.0,0.0,0,0,0.0,49:40:00,00:00,00:00,161:20:00,226:30:00,437:30:00,96.656397,0.0,84.67751,0.524063,4182470.0,82.148724,10.4368
mahuixtlan,2018-2019,27,371956.193,360720.81,4548.0,39040.5504,0.0,39040.5504,0.0,0.0,0.0,11332.61537,105.103,108.3766466,85.366502,88.4088393,94.39946,26.945624,12.688381,12.301246,15.564828,13.134784,84.3875949,2.556765,49.6932,11081.42555,2562.540961,3377.713015,260.811556,494.527631,6695.593163,0.0,0.0,0,0,0.0,58:40:00,00:00,00:00,166:35:00,236:30:00,461:45:00,96.9489015,0.0,84.110249,0.524309,4428490.0,81.784563,10.496
mahuixtlan,2018-2019,28,388333.869,376593.542,4819.0,40835.1504,0.0,40835.1504,0.0,0.0,0.0,11836.20637,105.267,108.5487052,85.366214,88.4033509,94.386301,26.966178,12.691177,12.319958,15.585634,13.153747,84.3966116,2.564714,49.709374,11573.34755,2685.737969,3529.998886,272.120268,513.322421,7001.179544,0.0,0.0,0,0,0.0,64:50:00,00:00,00:00,173:20:00,261:15:00,499:25:00,97.0749837,0.0,83.985182,0.521966,4647250.0,80.583911,10.5154
mahuixtlan,2018-2019,29,401949.317,389818.116,5010.0,42402.1754,0.0,42402.1754,0.0,0.0,0.0,12273.05601,105.452,108.7336828,85.388049,88.4982603,94.396506,26.974767,12.692669,12.341568,15.597436,13.164111,84.3991987,2.563726,49.720416,11964.22203,2779.717026,3657.923163,281.360407,529.528025,7248.528621,0.0,0.0,0,0,0.0,70:05:00,00:00,00:00,224:35:00,261:15:00,555:55:00,97.2338284,0.0,84.219426,0.517237,4826040.0,80.229404,10.5491
mahuixtlan,2018-2019,30,416766.628,404193.338,5232.0,43990.8754,0.0,43990.8754,0.0,0.0,0.0,12724.47901,105.541,108.8240764,85.402202,88.5186313,94.406353,26.977123,12.693384,12.352138,15.609137,13.173727,84.3975359,2.561188,49.726115,12406.31103,2879.586172,3797.139696,291.833681,546.326652,7514.886201,0.0,0.0,0,0,0.0,72:00:00,02:05,00:00,271:50:00,261:15:00,607:10:00,97.3116231,0.0,84.213441,0.517294,4975660.0,79.65723,10.5552
mahuixtlan,2018-2019,31,433241.213,420155.292,5464.0,45743.6754,0.0,45743.6754,0.0,0.0,0.0,13195.64566,105.665,108.9559828,85.423452,88.521845,94.418896,26.981402,12.694775,12.367114,15.630281,13.190972,84.3936971,2.558138,49.732552,12859.18003,2990.324086,3951.476475,303.027429,565.203615,7810.031605,0.0,0.0,0,0,0.0,73:50:00,20:05,00:00,287:25:00,261:15:00,642:35:00,97.4189302,0.0,84.09944,0.515214,5111780.0,79.290119,10.5584
mahuixtlan,2018-2019,32,447637.173,434112.886,5710.0,47300.0004,0.0,47300.0004,0.0,0.0,0.0,13676.99254,105.666,108.9579025,85.425297,88.4453166,94.421205,26.987098,12.69672,12.368066,15.647189,13.203726,84.384013,2.556737,49.737089,13291.95503,3088.647818,4086.144,312.987457,581.368274,8069.147549,0.0,0.0,0,0,0.0,78:35:00,20:05,00:00,315:25:00,281:45:00,695:50:00,97.4115047,0.0,83.597846,0.515963,5251530.0,78.395301,10.5665
mahuixtlan,2018-2019,33,460712.385,446791.993,5924.0,48691.8254,0.0,48691.8254,0.0,0.0,0.0,14074.84472,105.646,108.93754,85.41601,88.3182498,94.417436,27.023165,12.713096,12.367242,15.668391,13.221313,84.3820722,2.554879,49.74228,13688.06003,3180.800434,4210.183418,321.933776,596.662827,8309.580455,0.0,0.0,0,0,0.0,83:45:00,20:05,00:00,346:15:00,308:40:00,758:45:00,97.2795454,0.0,83.509268,0.517164,5343180.0,77.77049,10.5688
mahuixtlan,2018-2019,34,467182.0,453299.67,6122.69,49536.8254,0.0,49536.8254,0.0,0.0,0.0,14450.01048,105.576,108.8092714,85.340012,88.2452609,94.413227,27.042041,12.721659,12.359935,15.671918,13.223842,84.3792189,2.553511,49.745207,13882.33003,3225.992108,4279.07653,326.238247,633.867625,8465.17451,0.0,0.0,0,0,0.0,84:15:00,20:05,00:00,381:05:00,308:40:00,794:05:00,97.1566287,0.0,83.606911,0.519234,5468310.0,76.303389,10.6033
melchor ocampo,2018-2019,9,22803.0,22006.548,196.75,1972.2,0.0,1972.2,0.0,0.0,0.0,410.182059,110.799,114.8089922,79.91784,90.8038416,94.343621,29.298776,12.73649,12.913815,15.759264,13.41723,85.1386841,2.493122,53.441771,796.452,166.5655,288.98322,23.9327,111.885415,591.366835,0.0,0.0,0,0,0.0,01:15,00:00,00:00,00:00,86:20:00,87:35:00,101.3922596,16.428048,100.0,0.572425,397294.0,115.898348,8.6488
melchor ocampo,2018-2019,10,42907.0,41430.964,482.35,3855.9,0.0,3855.9,0.0,0.0,0.0,1052.863235,107.404,111.2304176,81.60012,91.367376,94.78883,29.065187,12.648703,12.557905,15.41633,13.028163,84.5088487,2.251538,53.627725,1476.036,280.7893,509.838049,50.5167,150.28197,991.426019,0.0,0.0,0,0,0.0,06:30,00:00,00:00,00:10,165:45:00,172:25:00,99.2821556,14.671539,97.52774,0.491924,628141.0,88.954078,8.9866
melchor ocampo,2018-2019,11,86806.0,83666.551,799.55,8716.15,0.0,8716.15,0.0,0.0,0.0,2628.222059,106.594,110.5937636,82.971705,92.9797479,95.215044,29.190379,12.796381,12.477947,15.12563,12.777926,84.4786366,2.045415,53.525527,3139.449,518.2876,1010.73683,110.0789,205.334675,1844.438005,0.0,0.0,0,0,0.0,09:10,00:00,00:00,00:10,165:45:00,175:05:00,97.5115308,20.557326,96.063568,1.048891,2680150.0,108.568569,10.0409
melchor ocampo,2018-2019,12,134545.0,129550.905,973.9,14061.45,0.0,14061.45,0.0,0.0,0.0,4088.104412,107.795,111.9504204,83.841304,93.697276,95.345431,29.030436,12.742577,12.623061,15.226576,12.845103,84.3597602,2.023907,53.497539,4994.091,790.518,1546.875206,157.7019,249.24904,2744.344146,0.0,0.0,0,0,0.0,14:00,00:00,00:00,00:20,165:45:00,180:05:00,99.0620736,23.730682,96.169916,0.500494,2087990.0,138.150734,10.4511
melchor ocampo,2018-2019,13,182307.0,175378.635,1210.15,19483.35,0.0,19483.35,0.0,0.0,0.0,5685.232647,109.127,113.4380821,84.408836,94.6546211,95.500762,29.155765,12.867119,12.805271,15.351254,12.919741,84.1608184,1.976075,53.311752,6928.361,1050.3429,2078.177966,223.5534,287.66834,3639.742606,0.0,0.0,0,0,0.0,16:00,00:00,00:00,00:20,165:45:00,182:05:00,99.519333,26.68108,96.886388,0.510896,2900712.0,150.648266,10.6871
melchor ocampo,2018-2019,14,230783.0,221935.119,1626.75,25082.6,0.0,25082.6,0.0,0.0,0.0,7429.743235,110.732,115.1465495,84.725094,95.390475,95.582306,29.16896,12.905186,13.00586,15.505207,13.032015,84.049281,1.969762,53.207546,8847.879,1325.9846,2639.92785,289.6214,329.27723,4584.81108,0.0,0.0,0,0,0.0,18:25,00:00,00:00,00:20,165:45:00,184:30:00,100.780105,27.796329,96.7282,0.49852,3668346.0,141.867527,10.8684
melchor ocampo,2018-2019,15,276990.0,266327.543,1968.65,30451.95,0.0,30451.95,0.0,0.0,0.0,9281.914412,112.13,116.6191388,84.808881,95.8796346,95.629246,29.179032,12.967532,13.183529,15.662743,13.1491,83.9514509,1.974773,52.996677,10662.453,1596.0709,3214.912482,359.0944,377.2719,5547.349682,0.0,0.0,0,0,0.0,30:25:00,00:00,00:00,00:20,165:45:00,196:30:00,101.6656755,28.31432,96.740533,0.504152,4392867.0,140.70048,10.9938
melchor ocampo,2018-2019,16,325475.0,312812.512,2362.5,36278.0,0.0,36278.0,0.0,0.0,0.0,11180.91441,113.249,117.8332607,84.860508,96.1754359,95.650332,29.156156,12.965987,13.312969,15.766922,13.240282,83.9750587,1.986098,52.949115,12662.483,1884.7278,3763.089074,463.3614,448.822045,6560.000319,0.0,0.0,0,0,0.0,34:55:00,00:00,00:00,05:50,165:45:00,206:30:00,102.676094,29.683541,95.945929,0.507726,4921725.0,137.767195,11.1461
melchor ocampo,2018-2019,17,375620.0,360872.022,2758.9,42373.8,0.0,42373.8,0.0,0.0,0.0,13104.41912,114.627,119.3115318,85.026832,96.4685054,95.725216,29.170172,12.967445,13.462869,15.880195,13.359138,84.1245211,1.972935,52.973062,14747.967,2161.7254,4367.021622,535.6954,507.37346,7571.815882,0.0,0.0,0,0,0.0,39:10:00,00:00,00:00,00:30,165:45:00,210:45:00,103.8205213,30.877577,96.409875,0.510449,5961847.0,136.148464,11.281
melchor ocampo,2018-2019,18,422479.0,405789.792,3210.65,48153.5,0.0,48153.5,0.0,0.0,0.0,14902.73559,115.369,120.1138637,85.070897,96.8398429,95.739453,28.971144,12.873885,13.549111,15.940724,13.395152,84.0310139,1.992556,52.972284,16689.2,2438.8284,4942.229658,593.7894,570.891785,8545.739243,0.0,0.0,0,0,0.0,50:00:00,00:00,00:00,05:55,165:45:00,221:40:00,105.244928,31.677501,96.730478,0.512369,6692578.0,131.58675,11.3978
melchor ocampo,2018-2019,19,471444.0,452806.165,3655.8,54210.8,0.0,54210.8,0.0,0.0,0.0,16836.87794,116.102,120.8808438,85.10323,97.0700656,95.765291,28.894842,12.833938,13.634299,16.013441,13.451032,83.9983861,1.998186,52.990879,18637.826,2721.9895,5564.501244,660.1914,628.676225,9575.358369,0.0,0.0,0,0,0.0,54:05:00,00:30,00:00,05:55,165:45:00,226:15:00,106.2362854,31.779032,96.897957,0.513647,7474974.0,128.95782,11.4988
melchor ocampo,2018-2019,20,517807.0,497326.389,4052.35,60084.45,0.0,60084.45,0.0,0.0,0.0,18687.76324,116.838,121.6495557,85.12523,97.179451,95.761704,28.906137,12.832016,13.720085,16.094566,13.519924,84.0030356,2.011676,52.99992,20480.6,3011.0362,6153.017756,731.9674,671.544985,10567.56634,0.0,0.0,0,0,0.0,67:20:00,01:30,00:00,06:10,165:45:00,240:45:00,106.9207286,31.846831,97.049978,0.512757,8168946.0,127.779436,11.6036
melchor ocampo,2018-2019,21,567003.0,544435.31,4566.25,66106.15,0.0,66106.15,0.0,0.0,0.0,20511.70618,116.942,121.7894277,85.088346,97.3001907,95.742502,28.927184,12.833097,13.743545,16.124203,13.523523,83.8709547,2.022773,53.015125,22567.676,3317.7113,6776.450211,800.1289,725.81163,11620.10204,0.0,0.0,0,0,0.0,72:20:00,01:30,00:00,06:45,165:45:00,246:20:00,107.0945306,32.676778,96.939075,0.512034,8918422.0,124.17257,11.6588
melchor ocampo,2018-2019,22,616229.0,591639.457,5097.15,72354.55,0.0,72354.55,0.0,0.0,0.0,22149.69559,117.541,122.4262041,85.164311,97.3615328,95.751666,29.067441,12.88574,13.812733,16.182743,13.584341,83.9433772,2.018791,53.047284,24589.529,3616.0997,7358.126665,889.0093,764.616385,12627.85205,0.0,0.0,0,0,0.0,81:30:00,01:35,00:00,06:45,165:45:00,255:35:00,107.1939446,33.01498,97.059702,0.510752,9639730.0,120.896775,11.7415
melchor ocampo,2018-2019,23,665125.0,638418.532,5522.4,78286.15,0.0,78286.15,0.0,0.0,0.0,24090.47677,117.615,122.5350972,85.231126,97.5487314,95.759958,29.161135,12.920076,13.832768,16.195022,13.579113,83.8474502,2.01129,53.076279,26706.448,3901.0587,7933.549833,961.4693,792.05402,13588.13185,0.0,0.0,0,0,0.0,83:45:00,01:35,00:00,10:45,165:45:00,261:50:00,107.064138,33.84574,96.469958,0.512477,10426876.0,120.441293,11.7701
melchor ocampo,2018-2019,24,715818.0,686991.129,6005.35,84712.7,0.0,84712.7,0.0,0.0,0.0,25801.37559,117.993,122.9441105,85.334913,97.8033522,95.753225,29.215667,12.940924,13.880226,16.209309,13.589272,83.8362203,2.017623,53.076205,28826.843,4219.4745,8472.303019,1050.5813,828.453865,14570.81268,0.0,0.0,0,0,0.0,85:30:00,01:35,00:00,10:50,165:45:00,263:40:00,107.2583843,34.241075,96.409226,0.51479,11238773.0,119.196716,11.8343
melchor ocampo,2018-2019,25,767375.0,736387.38,6477.25,91062.55,0.0,91062.55,0.0,0.0,0.0,27730.74147,118.168,123.1405799,85.353226,97.9068904,95.761323,29.17739,12.931861,13.910047,16.251246,13.605217,83.7179931,2.02075,53.041387,30987.587,4524.4585,9083.455081,1153.0423,873.336215,15634.2921,0.0,0.0,0,0,0.0,86:55:00,01:35,00:00,10:50,165:45:00,265:05:00,107.5641549,34.607999,96.323591,0.517387,12078433.0,118.472345,11.8667
melchor ocampo,2018-2019,26,815230.0,782231.438,6895.3,97142.85,0.0,97142.85,0.0,0.0,0.0,29521.70971,118.543,123.543756,85.376033,98.0127081,95.783846,29.217767,12.962687,13.956891,16.291522,13.639504,83.7214841,2.013994,53.003769,32998.53,4797.1721,9660.361598,1258.7513,922.97641,16639.26141,0.0,0.0,0,0,0.0,95:55:00,01:45,00:00,10:50,165:45:00,274:15:00,107.669737,34.928773,96.115288,0.518579,12794991.0,118.229808,11.916
melchor ocampo,2018-2019,27,863693.0,828690.485,7367.75,103065.15,0.0,103065.15,0.0,0.0,0.0,31282.10559,118.795,123.8127043,85.391592,98.1744671,95.808332,29.175413,12.958888,13.992748,16.325399,13.655504,83.6457596,2.010356,52.955837,35002.492,5065.8151,10253.31121,1363.6058,972.169225,17654.90133,0.0,0.0,0,0,0.0,99:20:00,01:55,00:00,10:50,165:45:00,277:50:00,107.9779993,35.091797,95.872094,0.519203,13600543.0,117.226154,11.933
melchor ocampo,2018-2019,28,910482.0,873576.979,7875.5,109030.55,0.0,109030.55,0.0,0.0,0.0,33253.63653,119.133,124.1658774,85.348226,98.2717945,95.821947,29.167847,12.964072,14.038647,16.377709,13.688674,83.5811285,2.01092,52.926187,36905.001,5340.3611,10887.82871,1480.2668,1019.34647,18727.80308,0.0,0.0,0,0,0.0,106:15:00,01:55,00:00,10:50,165:45:00,284:45:00,108.2888694,35.114839,95.756752,0.519283,14326294.0,115.609421,11.975
melchor ocampo,2018-2019,29,955199.0,916397.215,8354.5,114518.2,0.0,114518.2,0.0,0.0,0.0,35150.04712,119.201,124.248169,85.27046,98.3563634,95.813582,29.180935,12.968506,14.056884,16.405447,13.693475,83.4690759,2.016659,52.92129,38801.772,5621.154,11519.06803,1572.7958,1064.514635,19777.53247,0.0,0.0,0,0,0.0,125:50:00,01:55,00:00,10:50,165:45:00,304:20:00,108.3924702,35.408708,95.644899,0.520538,28308512.0,114.333472,11.9889
melchor ocampo,2018-2019,30,1003505.0,962673.321,8876.6,120564.35,0.0,120564.35,0.0,0.0,0.0,36920.10359,119.277,124.3361203,85.266432,98.4630869,95.790895,29.19826,12.98689,14.074509,16.419704,13.69254,83.3909064,2.028925,52.868243,40831.67,5944.872,12081.1506,1687.0978,1096.33449,20809.45489,0.0,0.0,0,0,0.0,134:25:00,01:55,00:00,10:50,165:45:00,312:55:00,108.3747456,35.633307,95.683006,0.518208,15740617.0,113.050604,12.0143
melchor ocampo,2018-2019,31,1047984.0,1005286.434,9310.3,126206.85,0.0,126206.85,0.0,0.0,0.0,38744.98947,119.534,124.6109718,85.240091,98.5302257,95.790461,29.223633,13.004714,14.105867,16.443455,13.713634,83.3987383,2.03189,52.841846,42697.559,6222.8447,12652.99613,1795.2828,1148.040635,21819.16426,0.0,0.0,0,0,0.0,148:25:00,01:55,00:00,13:50,165:45:00,329:55:00,108.4673373,35.811512,95.27329,0.518012,16402975.0,112.561786,12.0428
melchor ocampo,2018-2019,32,1094522.0,1049840.862,9825.1,131701.35,0.0,131701.35,0.0,0.0,0.0,40627.70477,119.522,124.6088462,85.174447,98.5673198,95.79549,29.233857,13.00829,14.111572,16.460007,13.714738,83.3215806,2.029573,52.846103,44681.132,6494.0443,13298.88374,1909.2708,1196.49914,22898.69798,0.0,0.0,0,0,0.0,158:45:00,01:55,00:00,14:05,165:45:00,340:30:00,108.4813761,36.077842,95.249036,0.51667,17057103.0,111.400596,12.0327
melchor ocampo,2018-2019,33,1141151.0,1094394.743,10328.0,137372.75,0.0,137372.75,0.0,0.0,0.0,42499.55065,119.46,124.5637366,85.172618,98.5662721,95.788746,29.214977,12.99429,14.106498,16.461035,13.708987,83.2814401,2.033411,52.86141,46756.251,6779.1265,13841.74792,2000.0448,1247.673015,23868.59223,0.0,0.0,0,0,0.0,164:50:00,02:20,00:00,18:20,165:45:00,351:15:00,108.5592056,36.579041,95.304595,0.516545,17761528.0,110.490995,12.038
melchor ocampo,2018-2019,34,1189378.0,0.0,10848.135,143333.55,0.0,143333.55,0.0,0.0,0.0,44151.287,0.0,0.0,0.0,0.0,0.0,0.0,12.997,14.116,16.463,0.0,83.254,0.0,52.872,0.0,7076.799,14391.474,2081.412,1296.422,24846.106,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,354:55:00,0.0,0.0,0.0,0.0,0.0,109.638937,12.0511
panuco,2018-2019,10,55376.64,52070.14,600.73,4365.15,0.0,0.0,0.0,0.0,0.0,744.576,0.0,112.227,75.4759709,94.8576873,92.9920571,30.1311889,12.867,12.432,14.593,12.187,83.516,2.891,53.79,3306.5,482.447,618.193,38.108,549.559,1688.307,0.0,0.0,0,0,0.0,14:36,00:00,00:00,02:02,00:00,16:38,96.619,28.0855429,71.9144571,0.5444368,5130124.0,92.182244,7.8826
panuco,2018-2019,11,108676.81,101939.355,1184.83,9987.05,0.0,187.8,0.0,0.0,0.0,2910.21,0.0,114.579,78.5680264,95.5686866,93.8166314,30.1092846,13.107,12.644,14.775,12.412,84.008,2.597,53.27,6737.455,849.674,1186.23,71.854,837.271,2945.029,0.0,0.0,0,0,0.0,43:49:00,00:00,00:00,21:50,00:00,65:39:00,96.47,16.8056368,68.6437521,0.5873201,10476124.0,91.723546,9.1896
panuco,2018-2019,12,172999.19,162438.398,1953.32,17369.8,0.0,2966.15,0.0,0.0,0.0,4937.995,0.0,117.964,79.8742642,95.9432238,94.3434428,30.0326204,13.22,12.997,15.113,12.78,84.559,2.448,52.98,10560.792,1271.817,1984.454,102.753,1166.039,4525.063,0.0,0.0,0,0,0.0,73:09:00,00:00,00:00,26:58:00,00:00,100:07:00,98.307,30.0232793,69.9767207,0.5652985,14748150.0,88.566742,10.0403
panuco,2018-2019,13,246514.36,231378.585,2854.05,25797.75,0.0,6096.85,0.0,0.0,0.0,7105.88,0.0,121.256,80.7863642,97.1063106,94.6136427,29.8953619,13.181,13.311,15.247,12.969,85.059,2.398,52.99,15135.775,1767.388,2823.845,144.178,1569.03,6304.441,0.0,0.0,0,0,0.0,90:17:00,00:00,00:00,29:39:00,00:00,119:56:00,100.979,30.4253756,69.5746244,0.5327389,17848818.0,86.373525,10.465
panuco,2018-2019,14,311503.38,292084.471,3537.56,33007.85,0.0,10493.65,0.0,0.0,0.0,9246.981,0.0,122.31,81.2494705,98.1963663,94.8461459,29.7824634,13.215,13.413,15.223,12.955,85.107,2.321,52.82,19418.909,2153.386,3634.992,185.073,1860.911,7834.362,0.0,0.0,0,0,0.0,114:40:00,00:00,00:00,39:14:00,00:00,153:54:00,101.499,31.7985217,68.2227268,0.539142,22283980.0,88.055999,10.5963
panuco,2018-2019,15,386862.14,362775.443,4465.87,42075.65,0.0,15929.85,0.0,0.0,0.0,12136.648,0.0,124.144,81.490749,98.6061857,95.0175567,29.6449634,13.218,13.596,15.35,13.102,85.352,2.285,52.66,24086.697,2620.732,4723.962,229.36,2161.693,9735.747,0.0,0.0,0,0,0.0,138:06:00,00:00,00:00,39:36:00,00:00,177:42:00,102.859,31.7080472,68.2919528,0.5454643,28158316.0,86.626377,10.8761
panuco,2018-2019,16,438668.21,411674.559,5041.7,47699.4,0.0,18828.5,0.0,0.0,0.0,14161.915,0.0,123.31,81.2287976,98.6540602,95.010703,29.8462954,13.372,13.588,15.464,13.086,84.622,2.271,52.43,26993.651,2973.885,5370.164,330.605,2513.979,11188.633,0.0,0.0,0,0,0.0,152:26:00,00:00,00:00,41:01:00,48:20:00,241:47:00,101.615,30.6408094,69.3591906,0.5575959,32893346.0,87.007995,10.8736
panuco,2018-2019,17,520504.36,488854.156,5998.98,56933.25,0.0,23937.05,0.0,0.0,0.0,16577.731,0.0,123.647,81.3379083,98.8481633,95.051948,29.8474656,13.398,13.631,15.473,13.107,84.708,2.26,52.35,31650.204,3510.574,6309.041,410.534,3010.352,13240.501,0.0,0.0,0,0,0.0,172:11:00,00:00,00:00,41:11:00,48:20:00,261:42:00,101.734,29.6193427,70.3806573,0.5589871,39524687.0,86.765476,10.938
panuco,2018-2019,18,594879.54,558859.221,6847.13,65621.75,0.0,29100.9,0.0,0.0,0.0,18813.431,0.0,123.72,81.4146338,99.1266232,95.1084058,29.8473099,13.416,13.644,15.453,13.091,84.715,2.236,52.31,36020.319,3970.31,7093.056,474.692,3546.934,15084.992,0.0,0.0,0,0,0.0,197:42:00,00:00,00:00,42:26:00,48:20:00,288:28:00,101.699,29.2664259,70.7335741,0.5639823,45824083.0,86.880129,11.031
panuco,2018-2019,19,666557.78,626392.7,7886.67,74030.05,0.0,30565.55,0.0,0.0,0.0,21108.11,0.0,123.865,81.5860867,99.3616787,95.1182415,29.9079519,13.457,13.663,15.428,13.079,84.777,2.23,52.27,40165.08,4445.867,7852.448,519.243,3952.177,16769.735,0.0,0.0,0,0,0.0,225:14:00,00:00,00:00,42:49:00,54:53:00,322:56:00,101.529,28.8629517,71.1370483,0.559958,51474083.0,84.517011,11.1063
panuco,2018-2019,20,756450.84,711282.19,8987.26,84654.7,0.0,30565.55,0.0,0.0,0.0,23727.735,0.0,124.169,81.9086294,99.4153169,95.1604126,30.0217579,13.504,13.705,15.467,13.119,84.816,2.209,52.3,45168.65,5017.421,8834.77,586.721,4317.239,18756.151,0.0,0.0,0,0,0.0,229:37:00,00:00,00:00,43:29:00,54:53:00,327:59:00,101.492,28.0649698,71.9350302,0.5538074,58107215.0,84.169239,11.191
