ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,azucar_pol_menor_99_2,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
lazaro cardenas,2022-2023,17,86665.0,84794.09,1238.04,9260.0,8163.8,1096.2,0.0,0.0,0.0,0,2864.841,0.0,113.6980552,84.516,99.897,96.524,25.684,12.03,13.049,15.134,12.608,83.314,1.765,50.449,1870.91,392.768,1093.011,91.458,173.76,1750.997,0,0.0,0,0,0.0,60:17:00,00:00,00:00,38:30:00,00:00,98:47:00,108.471,3.895,100.0,0.635,3016860.0,70.001777,10.6848
lazaro cardenas,2022-2023,18,101205.0,99045.391,1353.0,10923.6,9827.4,1096.2,0.0,0.0,0.0,0,3428.064,0.0,114.28816,84.812,100.049,96.525,25.549,12.004,13.125,15.215,12.663,83.227,1.784,50.247,2159.609,461.257,1258.402,106.49,191.248,2017.398,0,0.0,0,0,0.0,64:37:00,00:00,00:00,45:15:00,00:00,109:52:00,109.335,3.335,100.0,0.634,3533340.0,74.800443,10.7935
lazaro cardenas,2022-2023,19,116210.0,113749.38,1543.29,12740.0,11643.8,1096.2,0.0,0.0,0.0,0,4022.022,0.0,115.3425425,85.102,100.242,96.528,25.428,11.975,13.24,15.307,12.75,83.296,1.806,50.095,2460.62,533.774,1430.878,121.833,205.714,2292.199,0,0.0,0,0,0.0,67:22:00,00:00,00:00,48:05:00,00:00,115:27:00,110.565,2.905,100.039,0.634,4063820.0,75.30017,10.9629
lazaro cardenas,2022-2023,20,130465.0,127688.299,1732.6,14503.0,13406.8,1096.2,0.0,0.0,0.0,0,4593.379,0.0,116.1281584,85.289,100.44,96.529,25.334,11.943,13.33,15.389,12.811,83.247,1.825,50.005,2776.701,603.287,1599.605,136.281,219.277,2558.451,0,0.0,0,0,0.0,73:12:00,00:00,00:00,53:45:00,00:00,126:57:00,111.614,3.092,100.0,0.639,4578060.0,75.300126,11.1163
lazaro cardenas,2022-2023,21,143615.0,140554.856,1909.77,16136.0,15039.8,1096.2,0.0,0.0,0.0,0,5123.739,0.0,117.0443678,85.439,100.469,96.545,25.253,11.927,13.431,15.499,12.907,83.276,1.836,49.893,3060.144,665.919,1760.204,149.761,232.748,2808.631,0,0.0,0,0,0.0,75:27:00,00:00,00:00,73:15:00,00:00,148:42:00,112.607,3.187,100.0,0.645,5081088.0,75.200154,11.2355
lazaro cardenas,2022-2023,22,156935.0,153600.368,2092.46,17784.5,16688.3,1096.2,0.0,0.0,0.0,0,5697.546,0.0,117.5187052,85.527,100.387,96.565,25.217,11.936,13.484,15.569,12.971,83.312,1.835,49.779,3334.632,726.023,1927.127,163.768,245.709,3062.627,0,0.0,0,0,0.0,81:37:00,00:00,00:00,88:21:00,00:00,169:58:00,112.967,3.049,100.0,0.649,5586552.0,75.000238,11.3323
lazaro cardenas,2022-2023,23,171135.0,167496.367,2297.11,19523.0,18426.8,1096.2,0.0,0.0,0.0,0,6265.998,0.0,117.9347413,85.636,100.216,96.566,25.214,11.96,13.53,15.641,13.038,83.355,1.841,49.668,3638.633,794.306,2093.846,178.566,259.131,3325.849,0,0.0,0,0,0.0,90:27:00,00:10,00:00,92:06:00,00:00,182:43:00,113.129,3.089,100.0,0.65,6116008.0,74.500132,11.4079
lazaro cardenas,2022-2023,24,184375.0,180453.521,2484.83,21177.0,20080.8,1096.2,0.0,0.0,0.0,0,6779.432,0.0,118.2889319,85.733,100.05,96.553,25.24,11.973,13.563,15.684,13.089,83.458,1.851,49.644,3921.479,861.311,2242.809,192.531,271.101,3567.752,0,0.0,0,0,0.0,109:57:00,00:10,00:00,95:51:00,00:00,205:58:00,113.278,3.021,100.0,0.656,6624704.0,74.200247,11.4858
lazaro cardenas,2022-2023,25,197065.0,192865.273,2657.29,22761.0,21664.8,1096.2,0.0,0.0,0.0,0,7268.198,0.0,118.6209153,85.818,99.941,96.548,25.264,11.982,13.596,15.726,13.135,83.52,1.856,49.644,4199.727,924.247,2386.84,205.847,282.665,3799.599,0,0.0,0,0,0.0,121:27:00,00:10,00:00,103:11:00,08:24,233:13:00,113.472,3.169,100.0,0.66,7113280.0,74.16014,11.5499
lazaro cardenas,2022-2023,26,209255.0,204794.123,2834.28,24285.0,23188.8,1096.2,0.0,0.0,0.0,0,7713.844,0.0,118.9280155,85.893,99.81,96.525,25.295,11.995,13.627,15.768,13.179,83.582,1.871,49.629,4460.877,990.497,2520.465,218.377,293.309,4022.649,0,0.0,0,0,0.0,140:47:00,00:10,00:00,118:01:00,08:24,267:23:00,113.61,3.214,100.0,0.665,7589184.0,73.830037,11.6054
lazaro cardenas,2022-2023,27,221235.0,216493.687,2973.58,25750.5,24654.3,1096.2,0.0,0.0,0.0,0,8142.064,0.0,119.1716311,85.95,99.799,96.526,25.308,12.0,13.65,15.787,13.202,83.627,1.873,49.616,4741.313,1048.748,2658.182,231.139,304.689,4242.757,0,0.0,0,0,0.0,153:24:00,00:10,00:00,141:52:00,08:24,303:52:00,113.751,3.386,100.0,0.67,8058024.0,74.400217,11.6394
lazaro cardenas,2022-2023,28,232345.0,227374.665,3139.79,27084.0,25987.8,1096.2,0.0,0.0,0.0,0,8599.348,0.0,119.2344386,85.947,99.705,96.523,25.344,12.008,13.652,15.79,13.217,83.703,1.872,49.649,4970.335,1102.432,2797.171,242.15,315.73,4457.484,0,0.0,0,0,0.0,156:14:00,00:10,00:00,184:41:00,08:24,349:31:00,113.695,3.444,100.0,0.672,8486448.0,74.000171,11.6568
lazaro cardenas,2022-2023,29,237158.14,231856.759,3314.79,27890.65,26181.3,1709.35,0.0,0.0,0.0,0,9567.884,0.0,119.5003751,86.007,99.624,96.518,25.366,12.01,13.664,15.804,13.238,83.765,1.874,49.67,5301.381,1127.464,2842.266,246.825,317.661,4534.217,0,0.0,0,0,0.0,158:18:00,00:10,00:00,224:44:00,08:24,391:39:00,113.77,3.375,100.0,0.675,8703640.0,71.545449,11.7603
mahuixtlan,2022-2023,9,10905.0,10473.984,119.987905,667.075,0.0,667.075,0.0,0.0,0.0,0,105.688741,95.182,99.0988443,80.699981,87.3710225,93.206286,27.580504,12.527901,11.243828,14.49987,11.994771,82.7233003,2.769614,50.961401,276.5664,83.300401,111.30145,8.155654,33.887633,236.645138,0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,00:00,89.7502942,0.0,97.504696,0.489867,89890.0,90.88416,6.1171
mahuixtlan,2022-2023,10,28505.0,27654.561,330.568281,2367.375,0.0,2367.375,0.0,0.0,0.0,0,618.963859,95.797,98.7429699,81.957863,86.7680442,93.296294,27.537429,12.544943,11.299549,14.642098,12.149704,82.9778902,2.75076,50.856346,988.809609,215.922105,290.986324,19.362762,54.854583,581.125774,0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,06:40,06:40,90.0725416,0.0,94.820845,0.47076,269830.0,86.230293,8.3051
mahuixtlan,2022-2023,11,46305.0,44700.721,522.263323,4100.625,0.0,4100.625,0.0,0.0,0.0,0,1219.843429,96.377,99.8359061,82.613114,88.6683749,93.383952,27.599257,12.581085,11.386695,14.491178,11.992264,82.7556186,2.7296,50.8481,1707.279829,348.83834,462.187706,29.674306,76.042151,916.742503,0,0.0,0,0,0.0,10:00,00:00,00:00,04:25,06:40,21:05,90.5064627,0.0,95.936813,0.453666,485320.0,88.66217,8.8556
mahuixtlan,2022-2023,12,62585.0,60319.636,716.676414,5631.725,0.0,5631.725,0.0,0.0,0.0,0,1744.868794,96.423,100.0442618,82.802067,89.8725749,93.406736,27.70096,12.626536,11.412856,14.374428,11.861657,82.5191583,2.716439,50.873887,2368.364846,470.939432,620.200138,39.325372,97.938003,1228.402945,0,0.0,0,0,0.0,13:35,00:00,14:25,10:15,18:35,56:50:00,90.3878625,0.0,96.063487,0.447168,670020.0,87.326719,8.9985
mahuixtlan,2022-2023,13,80445.0,77445.651,938.435601,7363.275,0.0,7363.275,0.0,0.0,0.0,0,2437.610247,96.637,100.3795999,82.813829,90.0878998,93.435436,27.775838,12.655672,11.448994,14.410157,11.874422,82.4031411,2.705864,50.90419,3102.349905,604.605724,796.86185,49.945528,131.457811,1582.870913,0,0.0,0,0,0.0,17:40,00:00,24:25:00,15:55,26:05:00,84:05:00,90.4653186,0.0,95.348335,0.435154,860340.0,85.722451,9.1531
mahuixtlan,2022-2023,14,96240.0,92580.631,1117.166532,8770.7,0.0,8770.7,0.0,0.0,0.0,0,2995.776341,95.837,99.6250812,82.563964,89.7663664,93.408923,27.826571,12.686038,11.369582,14.388249,11.830939,82.2263988,2.69303,50.898388,3762.369979,721.201286,964.792042,59.168412,162.704205,1907.865945,0,0.0,0,0,0.0,22:55,00:00,47:35:00,02:10,36:05:00,127:00:00,89.6227963,0.0,95.072379,0.421571,1030550.0,86.146511,9.1133
mahuixtlan,2022-2023,15,112310.0,108007.831,1360.770085,10360.8,0.0,10360.8,0.0,0.0,0.0,0,3519.853176,96.201,100.0328792,82.747951,90.3499964,93.453312,27.867767,12.709073,11.417926,14.371169,11.810105,82.1791533,2.682296,50.896399,4405.170005,839.512702,1127.700255,68.411475,176.687358,2212.31179,0,0.0,0,0,0.0,32:30:00,00:05,73:15:00,23:35,36:05:00,165:30:00,89.8407461,0.0,95.633929,0.421325,1223880.0,82.534148,9.2251
mahuixtlan,2022-2023,16,131850.0,126775.745,1658.47512,12283.2,0.0,12283.2,0.0,0.0,0.0,0,4141.618447,96.508,100.3707752,82.933369,90.633281,93.47804,27.923653,12.728981,11.457173,14.382153,11.816786,82.1628445,2.675983,50.925037,5176.102515,985.225628,1315.174741,79.947558,197.785562,2578.133489,0,0.0,0,0,0.0,40:25:00,00:05,73:15:00,28:00:00,37:15:00,179:00:00,90.0085639,0.0,95.946877,0.41978,1445210.0,79.50074,9.316
mahuixtlan,2022-2023,17,150320.0,144560.764,1938.007339,14137.95,0.0,14137.95,0.0,0.0,0.0,0,4733.532141,96.985,100.8488389,83.076657,90.8122013,93.530111,27.934802,12.739875,11.512007,14.424373,11.856549,82.19802,2.666259,50.918057,5861.083514,1119.604508,1494.313372,91.096872,223.544144,2928.558896,0,0.0,0,0,0.0,53:40:00,00:05,73:15:00,37:05:00,37:15:00,201:20:00,90.362009,0.0,96.255483,0.416678,1651420.0,77.564205,9.4052
mahuixtlan,2022-2023,18,167285.0,160774.407,2197.483918,15781.45,0.0,15781.45,0.0,0.0,0.0,0,5352.989494,97.172,101.1070003,83.14594,90.8739104,93.564334,27.933625,12.743354,11.53644,14.454946,11.87799,82.1724965,2.657896,50.915487,6612.44107,1242.002069,1670.195977,101.077908,239.344396,3252.62035,0,0.0,0,0,0.0,65:00:00,00:05,73:15:00,45:15:00,50:05:00,233:40:00,90.5290711,0.0,96.188169,0.417228,1845050.0,76.125699,9.4338
mahuixtlan,2022-2023,19,186850.0,179458.982,2486.428659,17816.079,0.0,17816.079,0.0,0.0,0.0,0,6051.014518,97.584,101.6029969,83.27829,90.9500621,93.601907,27.957721,12.744659,11.586766,14.514947,11.924604,82.1539617,2.651618,50.958581,7492.866031,1385.179041,1870.118362,112.178451,252.753102,3620.228956,0,0.0,0,0,0.0,68:25:00,00:05,73:15:00,54:30:00,50:05:00,246:20:00,90.9146804,0.0,96.443936,0.415927,2067200.0,75.147943,9.5349
mahuixtlan,2022-2023,20,205430.0,197217.532,2776.526394,19824.579,0.0,19824.579,0.0,0.0,0.0,0,6630.724624,98.21,102.2996287,83.473509,91.0823886,93.647939,27.97294,12.745752,11.65571,14.57423,11.98402,82.2274659,2.646764,50.986064,8314.316007,1520.958183,2040.391823,122.819266,272.987305,3957.156577,0,0.0,0,0,0.0,75:10:00,00:05,73:15:00,66:40:00,50:05:00,265:15:00,91.4478016,0.0,96.651833,0.416044,2280830.0,73.988131,9.6502
mahuixtlan,2022-2023,21,223035.0,214104.832,3043.816048,21750.279,0.0,21750.279,0.0,0.0,0.0,0,7249.872106,98.885,103.0094266,83.649296,91.2390123,93.688772,27.985144,12.74652,11.728404,14.628901,12.043311,82.3254666,2.644997,51.005866,9032.016035,1650.919208,2205.291891,132.977334,287.901505,4277.089938,0,0.0,0,0,0.0,79:20:00,00:05,73:15:00,71:00:00,66:40:00,290:20:00,92.0125964,0.0,96.668898,0.416352,2485120.0,73.274796,9.7519
mahuixtlan,2022-2023,22,240410.0,230784.832,3446.221155,23659.179,0.0,23659.179,0.0,0.0,0.0,0,7818.022506,99.465,103.6133113,83.78791,91.3522154,93.725298,27.996206,12.746949,11.793427,14.688695,12.099789,82.37484,2.643224,51.024094,9727.016078,1779.039811,2372.837747,142.41134,302.256573,4596.545471,0,0.0,0,0,0.0,83:25:00,00:05,73:15:00,85:15:00,76:25:00,318:25:00,92.5196061,0.0,96.774435,0.41678,2686480.0,69.760467,9.8411
mahuixtlan,2022-2023,23,257770.0,247450.432,3766.430012,25609.239,0.0,25609.239,0.0,0.0,0.0,0,8406.590306,100.191,104.369323,83.940694,91.5438651,93.77223,28.000153,12.747835,11.871103,14.741876,12.16007,82.4865845,2.640361,51.030952,10421.41603,1905.706586,2540.006902,151.982068,316.474844,4914.1704,0,0.0,0,0,0.0,92:00:00,00:05,73:15:00,104:05:00,76:25:00,345:50:00,93.1225028,0.0,96.904042,0.415847,2887210.0,68.438813,9.9349
mahuixtlan,2022-2023,24,275535.0,264507.399,4078.059267,27634.589,0.0,27634.589,0.0,0.0,0.0,0,8995.857224,100.89,105.0962138,84.083708,91.6002508,93.819777,28.001869,12.748554,11.947095,14.818512,12.23658,82.5763073,2.636814,51.036796,11129.44903,2034.432259,2713.560421,161.561012,329.839577,5239.393269,0,0.0,0,0,0.0,97:10:00,00:05,73:15:00,123:00:00,76:25:00,369:55:00,93.7133341,0.0,96.98569,0.416945,3098670.0,67.565226,10.0294
mahuixtlan,2022-2023,25,291270.0,279612.999,4351.293363,29352.089,0.0,29352.089,0.0,0.0,0.0,0,9401.980129,101.358,105.5835915,84.18381,91.5904388,93.844839,28.013837,12.749242,11.998505,14.878356,12.293835,82.628988,2.636294,51.054005,11758.84904,2151.108276,2859.570135,170.108589,346.662239,5527.449239,0,0.0,0,0,0.0,109:50:00,00:05,73:15:00,134:35:00,94:05:00,411:50:00,94.1115166,0.0,97.049314,0.4181,3285510.0,66.938718,10.0772
mahuixtlan,2022-2023,26,306987.0,294701.32,4650.640509,30990.72915,0.0,30990.72915,0.0,0.0,0.0,0,9902.174807,101.57,105.8043092,84.232305,91.6726119,93.85751,28.014502,12.749671,12.022319,14.893568,12.308855,82.6454413,2.636027,51.053727,12387.52804,2267.006008,3008.828337,178.348913,365.192773,5819.376031,0,0.0,0,0,0.0,113:25:00,00:05,73:15:00,138:15:00,125:00:00,450:00:00,94.2951312,0.0,97.069658,0.418835,3469740.0,66.009617,10.0951
mahuixtlan,2022-2023,27,322665.0,309752.2,4967.642868,32624.37915,0.0,32624.37915,0.0,0.0,0.0,0,10412.04789,101.715,105.9552458,84.270043,91.6991961,93.861459,28.01879,12.749897,12.037703,14.904478,12.321552,82.6701344,2.637299,51.058132,13014.64802,2384.298732,3159.405477,186.603031,379.436918,6109.744158,0,0.0,0,0,0.0,118:00:00,00:05,73:15:00,148:25:00,150:35:00,490:20:00,94.4141196,0.0,97.084258,0.420297,3662920.0,64.95334,10.1109
mahuixtlan,2022-2023,28,334230.0,320854.6,5149.481362,33840.87915,0.0,33840.87915,0.0,0.0,0.0,0,10835.60742,101.695,105.9343386,84.274751,91.7629779,93.858397,28.019979,12.750368,12.035555,14.891491,12.310389,82.6672695,2.638032,51.057087,13477.24803,2470.547862,3274.688988,192.642097,387.828147,6325.707094,0,0.0,0,0,0.0,122:30:00,00:05,118:15:00,161:45:00,162:35:00,565:10:00,94.3937853,0.0,97.005447,0.421231,3808860.0,64.905565,10.125
mahuixtlan,2022-2023,29,344130.0,330358.6,5361.162019,34686.87915,0.0,34686.87915,0.0,0.0,0.0,0,11115.69257,101.395,105.6217739,84.198602,91.7760413,93.842846,28.026009,12.750812,12.004234,14.857887,12.27457,82.6131603,2.637262,51.066319,13873.24805,2543.530888,3376.033466,197.831182,410.18898,6527.584516,0,0.0,0,0,0.0,125:00:00,00:05,118:15:00,163:00:00,247:20:00,653:40:00,94.1448592,0.0,96.536815,0.410357,3933950.0,64.189442,10.0795
mahuixtlan,2022-2023,30,357375.0,343073.8,5581.568533,35946.87915,0.0,35946.87915,0.0,0.0,0.0,0,11581.17466,100.998,105.2081513,84.159203,91.7599695,93.816702,28.03107,12.751536,11.960187,14.808636,12.228266,82.5752352,2.638265,51.07059,14403.04804,2642.909415,3499.706507,204.748637,423.422573,6770.787132,0,0.0,0,0,0.0,136:10:00,00:05,118:15:00,168:50:00,289:30:00,712:50:00,93.7940888,0.0,96.395735,0.411696,4093390.0,64.0277,10.0585
mahuixtlan,2022-2023,31,370170.0,355357.0,5800.798622,37133.77915,0.0,37133.77915,0.0,0.0,0.0,0,12069.73483,100.474,104.6622427,84.106072,91.7458603,93.789118,28.037216,12.752166,11.905306,14.755352,12.170448,82.4815836,2.637297,51.078484,14914.84803,2737.127845,3617.808668,211.408845,438.088393,7004.433751,0,0.0,0,0,0.0,143:25:00,00:05,118:15:00,174:40:00,338:30:00,774:55:00,93.359089,0.0,96.302265,0.413305,4255340.0,63.813627,10.0315
mahuixtlan,2022-2023,32,380825.0,365585.8,6062.999046,38109.77915,0.0,38109.77915,0.0,0.0,0.0,0,12397.44094,100.176,104.3517697,84.079384,91.7730115,93.774202,28.039109,12.752386,11.875058,14.722966,12.134004,82.4154861,2.636736,51.081089,15341.04801,2815.504499,3716.179588,216.911846,451.214503,7199.810436,0,0.0,0,0,0.0,144:35:00,00:25,118:15:00,241:05:00,348:50:00,853:10:00,93.1202835,0.0,96.326017,0.415057,4390180.0,62.811324,10.0071
mahuixtlan,2022-2023,33,385983.69,366684.5065,6185.522,38734.32915,0.0,38734.32915,0.0,0.0,0.0,0,12731.52513,100.103,105.3715787,84.081269,91.7545223,93.772865,28.037573,12.752574,11.86693,14.716825,12.12797,82.4088756,2.635641,51.079296,19299.18401,2852.302902,3756.57647,219.570648,463.03162,7291.48164,0,0.0,0,0,0.0,145:45:00,00:25,118:15:00,288:25:00,348:50:00,901:40:00,93.0551746,0.0,96.285208,0.417816,4485130.0,62.40115,10.0352
melchor ocampo,2022-2023,8,11856.0,0.0,99.09,418.051,0.0,418.051,0.0,0.0,0.0,0,206.673,0.0,0.0,0.0,0.0,0.0,0.0,12.441,13.016,14.63,0.0,84.757,0.0,52.64,0.0,73.033,167.288,13.397,23.356,277.075,0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,07:02,0.0,0.0,0.0,0.0,0.0,119.648804,3.526
melchor ocampo,2022-2023,9,57090.0,54780.249,388.45,5374.3,0.0,5374.3,0.0,0.0,0.0,0,1759.176329,109.548,114.166975,83.07819,100.4308986,96.106353,25.41601,11.823641,12.740467,14.430993,12.191864,84.4838883,1.951797,50.933207,2309.749,283.2057,787.850755,77.468501,82.288395,1230.813351,0,0.0,0,0,0.0,10:02,00:10,00:00,00:00,00:00,10:12,107.7541766,34.858198,95.629501,0.455807,794489.0,146.968721,9.4137
melchor ocampo,2022-2023,10,103143.0,98960.167,740.8,10619.5,0.0,10619.5,0.0,0.0,0.0,0,3331.588682,109.401,114.0251445,83.682439,100.3373957,96.233305,25.073926,11.808508,12.73937,14.500626,12.218293,84.2604519,1.913754,50.404416,4182.831,494.935,1382.88796,133.044001,133.22276,2144.089721,0,0.0,0,0,0.0,19:55,00:10,00:00,00:00,00:00,20:05,107.8829773,35.178336,97.210261,0.482107,1549491.0,139.231911,10.2958
melchor ocampo,2022-2023,11,154522.0,148243.554,1128.05,16419.35,0.0,16419.35,0.0,0.0,0.0,0,5118.111624,109.867,114.5201131,84.43866,100.8193008,96.340177,24.892896,11.743301,12.828083,14.636145,12.258167,83.7527026,1.886021,50.352774,6278.444,725.4578,1968.192801,196.632701,194.31842,3084.601722,0,0.0,0,0,0.0,20:30,00:10,00:00,00:00,00:00,20:40,109.2374538,35.438847,98.137845,0.479129,2321686.0,136.981516,10.6258
melchor ocampo,2022-2023,12,206237.0,197842.815,1528.0,22197.15,0.0,22197.15,0.0,0.0,0.0,0,6508.2128,110.239,114.9162816,84.762163,101.0526724,96.372583,25.154555,11.853756,12.892326,14.705556,12.295238,83.6094739,1.85914,50.42657,8394.183,964.4848,2555.925752,279.036701,252.10254,4051.549793,0,0.0,0,0,0.0,20:30,00:10,00:00,00:10,00:00,20:50,108.7615267,35.672812,97.974785,0.480598,3112336.0,134.971858,10.7629
melchor ocampo,2022-2023,13,254250.0,243896.268,2018.2,27766.6,0.0,27766.6,0.0,0.0,0.0,0,8512.003388,111.489,116.2218614,85.099328,101.025762,96.441853,25.094985,11.863517,13.027965,14.849947,12.436839,83.7500565,1.847198,50.277434,10353.73,1178.5864,3095.377034,355.831701,305.84403,4935.639165,0,0.0,0,0,0.0,31:30:00,00:10,00:00,00:10,00:00,31:50:00,109.8153693,35.74318,97.019521,0.485613,3879500.0,125.978594,10.9209
melchor ocampo,2022-2023,14,304143.0,291716.673,2442.45,33571.9,0.0,33571.9,0.0,0.0,0.0,0,10432.91633,112.042,116.8146807,85.196171,100.8933298,96.463856,24.982327,11.824618,13.099912,14.978516,12.524793,83.6183838,1.854238,50.201203,12426.325,1408.8869,3694.508,433.624701,361.190915,5898.210516,0,0.0,0,0,0.0,36:55:00,00:15,00:00,00:45,00:00,38:35:00,110.7850757,36.190706,97.085762,0.484861,4679428.0,124.523736,11.0381
melchor ocampo,2022-2023,15,355787.0,341238.031,3021.55,39509.55,0.0,39509.55,0.0,0.0,0.0,0,12216.55162,112.298,117.0859192,85.323788,100.9460717,96.480304,25.032674,11.825707,13.125511,14.992796,12.544849,83.6725118,1.8455,50.298904,14548.967,1643.6578,4270.672312,520.694001,418.599735,6853.623848,0,0.0,0,0,0.0,37:40:00,01:25,00:00,00:45,00:00,39:50:00,110.9913428,36.308941,97.088751,0.489149,5483955.0,117.74983,11.1048
melchor ocampo,2022-2023,16,406529.0,389890.316,3483.2,45513.3,0.0,45513.3,0.0,0.0,0.0,0,14030.59045,112.966,117.7868573,85.448847,101.0351045,96.488432,25.051841,11.820631,13.187534,15.017098,12.594083,83.8649585,1.848524,50.339688,16638.682,1882.5918,4834.566825,606.676701,477.2053,7801.040626,0,0.0,0,0,0.0,40:45:00,01:25,00:00,00:55,00:00,43:05:00,111.5637059,36.429931,96.87498,0.491242,6305136.0,116.711357,11.1955
melchor ocampo,2022-2023,17,457638.0,438896.206,4095.2,51561.55,0.0,51561.55,0.0,0.0,0.0,0,15969.20221,114.011,118.8795102,85.572318,101.2807066,96.414964,25.197427,11.873414,13.292245,15.040263,12.653657,84.1318865,1.891192,50.350657,18741.792,2180.7907,5397.245759,658.456701,539.91823,8776.41139,0,0.0,0,0,0.0,41:50:00,01:25,00:00,01:05,00:00,44:20:00,111.9496465,36.512362,96.932931,0.492724,7132064.0,111.749853,11.2668
melchor ocampo,2022-2023,18,504410.0,483737.816,4692.35,57302.25,0.0,57302.25,0.0,0.0,0.0,0,17588.20809,114.572,119.4681512,85.643151,101.1462897,96.386975,25.246922,11.910133,13.348179,15.091102,12.720096,84.2887153,1.910225,50.276191,20672.182,2432.6336,5943.607547,701.766701,588.39369,9666.401538,0,0.0,0,0,0.0,56:50:00,01:25,00:00,73:15:00,00:00,59:25:00,112.0741389,36.61167,96.860825,0.49727,7925858.0,107.496243,11.3602
melchor ocampo,2022-2023,19,549686.0,527155.3,5205.4,62517.95,0.0,62517.95,0.0,0.0,0.0,0,19330.36598,114.741,119.6450483,85.682886,101.0646078,96.357272,25.247505,11.921238,13.364393,15.107306,12.741913,84.3427213,1.928224,50.217127,22530.698,2676.0284,6462.454056,745.616701,633.567685,10517.66684,0,0.0,0,0,0.0,73:20:00,01:35,00:00,01:15,00:00,76:10:00,112.1057477,36.629597,96.830423,0.498843,8699297.0,105.599185,11.3733
melchor ocampo,2022-2023,20,600119.0,575501.514,5764.3,68966.5,0.0,68966.5,0.0,0.0,0.0,0,21054.81304,115.162,120.0881363,85.724279,101.0816188,96.347032,25.283652,11.954459,13.416946,15.163844,12.788507,84.335522,1.938473,50.141364,24617.484,2941.2835,7054.981405,811.186801,687.022285,11494.47399,0,0.0,0,0,0.0,76:25:00,01:35,00:00,01:15,00:00,79:15:00,112.23382,36.738711,96.572354,0.500061,9542822.0,104.109605,11.4921
melchor ocampo,2022-2023,21,651056.0,624258.721,6318.85,75260.15,0.0,75260.15,0.0,0.0,0.0,0,22898.29774,115.733,120.7010195,85.811022,101.1444484,96.366419,25.394743,12.021041,13.480456,15.209413,12.843643,84.4453563,1.928837,50.096499,26797.277,3189.0238,7639.686664,886.899801,737.390935,12453.0012,0,0.0,0,0,0.0,76:55:00,01:35,00:00,01:40,00:00,80:10:00,112.1405043,37.200891,96.093877,0.501043,10396426.0,103.033938,11.5597
melchor ocampo,2022-2023,22,702012.0,673093.538,6899.95,81767.3,0.0,81767.3,0.0,0.0,0.0,0,24769.05304,116.451,121.4541439,85.927144,101.2063896,96.419275,25.492157,12.082694,13.56087,15.279952,12.919434,84.5515352,1.904811,50.066124,28918.46,3408.8122,8239.604585,957.535801,791.25652,13397.20911,0,0.0,0,0,0.0,77:55:00,01:35,00:00,01:40,00:00,81:10:00,112.233828,37.314133,95.86464,0.501793,11251086.0,101.741606,11.6475
melchor ocampo,2022-2023,23,748080.0,717214.064,7385.65,87567.25,0.0,87567.25,0.0,0.0,0.0,0,26552.09304,116.943,121.9757445,85.996255,101.2300823,96.448453,25.512779,12.103051,13.615726,15.333293,12.972583,84.6040247,1.895399,50.03856,30865.934,3617.4827,8767.651847,1037.792801,840.800655,14263.728,0,0.0,0,0,0.0,91:30:00,01:35,00:00,01:40,00:00,94:45:00,112.4982949,37.535276,95.702849,0.503669,12041932.0,101.288309,11.7055
melchor ocampo,2022-2023,24,797729.0,764760.18,7941.75,93621.4,0.0,93621.4,0.0,0.0,0.0,0,28249.80539,117.419,122.4809344,86.059318,101.2390173,96.477843,25.576104,12.13116,13.669146,15.386669,13.026299,84.6596427,1.882416,50.064257,32968.818,3840.6561,9348.327259,1118.211801,894.10725,15201.30241,0,0.0,0,0,0.0,95:35:00,01:35,00:00,01:40,00:00,98:50:00,112.6779797,37.764683,95.685108,0.504963,12869254.0,100.447508,11.7359
melchor ocampo,2022-2023,25,847811.0,812644.8,8551.75,99900.5,0.0,99900.5,0.0,0.0,0.0,0,30185.09539,118.016,123.1229966,86.060179,101.2887306,96.499469,25.629769,12.15755,13.736343,15.447727,13.086843,84.716949,1.876119,50.070576,35166.198,4076.6565,9994.90196,1214.034501,948.475415,16234.06838,0,0.0,0,0,0.0,97:05:00,01:35,00:00,01:50,00:00,100:30:00,112.9861115,38.268069,95.625673,0.505797,13688909.0,99.138889,11.7833
