ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,azucar_pol_menor_99_2,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
central el potrero,2019-2020,26,879778.08,853859.812,15090.212,91558.5,86872.5,0.0,4686.0,0.0,0.0,0,35788.947,0.0,0.0,80.606,93.0329493,95.5212208,28.7856663,13.587,13.376,16.541,13.734,83.029,2.081,50.052,25918.268,5270.876,13062.016,808.849,3681.275,22823.006,0.0,0.0,0,0,0.0,130:01:00,41:43:00,00:00,19:08,24:00:00,214:52:00,98.448,0.0,99.4,0.668,13622142.0,58.30124,10.4069
central el potrero,2019-2020,27,944173.33,916328.833,16301.177,98970.0,94264.5,0.0,4705.5,0.0,0.0,0,38927.243,0.0,0.0,80.627,93.2942886,95.5312681,28.8149085,13.603,13.446,16.582,13.769,83.035,2.085,50.042,27844.498,5673.516,14051.44,878.718,3991.726,24595.39,0.0,0.0,0,0,0.0,142:01:00,41:48:00,00:00,19:08,24:00:00,226:58:00,98.85,0.0,99.421,0.668,14478642.0,57.920561,10.4821
central el potrero,2019-2020,28,1005198.71,975537.577,17455.275,105385.5,100608.0,0.0,4777.5,0.0,0.0,0,41983.45,0.0,0.0,80.496,93.3240045,95.5257491,28.8536244,13.613,13.504,16.646,13.823,83.041,2.094,50.061,29661.134,6073.722,15038.01,951.039,4412.814,26475.575,0.0,0.0,0,0,0.0,155:45:00,41:48:00,00:00,19:08,24:00:00,240:41:00,99.204,0.0,99.443,0.666,15261242.0,57.587102,10.484
central el potrero,2019-2020,29,1064004.55,1032584.701,18537.398,112600.5,107823.0,0.0,4777.5,0.0,0.0,0,44841.107,0.0,0.0,80.366,93.4141698,95.563842,28.8993537,13.632,13.547,16.695,13.859,83.014,2.079,50.087,31419.85,6394.567,16098.697,1017.395,4790.363,28301.01,0.0,0.0,0,0,0.0,159:24:00,47:41:00,00:00,25:53:00,24:00:00,256:58:00,99.377,0.009,99.462,0.669,16140742.0,57.397729,10.5827
central el potrero,2019-2020,30,1115786.029,1082783.423,19472.098,118477.5,113481.0,0.0,4996.5,0.0,0.0,0,48164.297,0.0,0.0,80.141,93.4977897,95.5848986,28.9818034,13.666,13.582,16.737,13.885,82.96,2.069,50.119,33002.607,6691.188,17134.511,1058.871,5211.998,30096.554,0.0,0.0,0,0,0.0,163:16:00,79:45:00,00:00,26:03:00,24:00:00,293:05:00,99.389,0.073,99.48,0.673,16956542.0,57.301787,10.6182
central el potrero,2019-2020,31,1146168.15,1112223.506,20033.617,122956.5,117063.0,0.0,5893.5,0.0,0.0,0,52000.408,0.0,0.0,78.792,93.4885314,95.5616727,29.0233209,13.673,13.602,16.765,13.904,82.938,2.08,50.145,33944.647,6919.859,18311.823,1087.699,5489.902,31809.283,0.0,0.0,0,0,0.0,170:00:00,134:18:00,00:00,26:03:00,24:00:00,354:21:00,99.483,0.027,99.491,0.683,17962796.0,57.212242,10.7276
central la providencia,2019-2020,12,4962.11,0.0,97.652,37.47,0.0,0.0,0.0,0.0,37.47,0,0.0,0.0,0.0,77.723,0.0,0.0,0.0,12.381,11.169,14.46,0.0,75.38,0.0,50.29,0.0,38.059,68.229,4.714,12.405,123.408,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,00:00,0.0,0.0,0.0,0.0,0.0,50.814217,0.7551
central la providencia,2019-2020,13,34558.43,33517.116,616.06,2641.95,0.0,0.0,0.0,0.0,2641.95,0,673.244,0.0,0.0,80.385,95.3739826,94.5892277,26.7054261,12.745,11.158,14.57,11.066,75.95,2.26,48.896,1041.313,208.639,402.43,49.518,95.738,756.325,0.0,0.0,0,0,0.0,10:20,00:00,00:00,28:05:00,00:00,38:24:00,87.543,0.167,89.636,0.643,397657.0,56.095883,7.6448
central la providencia,2019-2020,14,63880.94,61921.382,1091.32,5414.58,0.0,0.0,0.0,0.0,5414.58,0,1866.354,0.0,0.0,80.897,95.4355368,95.0906877,26.5048511,12.812,11.116,14.624,11.076,75.735,2.059,48.543,1959.557,348.622,753.686,84.409,169.824,1356.539,0.0,0.0,0,0,0.0,22:20,00:00,00:00,54:05:00,00:00,76:24:00,86.762,0.771,94.124,0.588,769083.0,58.535479,8.476
central la providencia,2019-2020,15,98089.26,95014.847,1749.68,8890.52,0.0,0.0,0.0,0.0,8890.52,0,3168.02,0.0,0.0,81.539,96.1281215,95.4312612,26.1240752,12.669,11.34,14.838,11.258,75.871,1.983,48.484,3074.412,508.207,1175.275,121.137,248.83,2053.446,0.0,0.0,0,0,0.0,43:55:00,00:00,00:00,55:05:00,00:00,99:00:00,89.512,2.499,95.856,0.602,1203656.0,56.061256,9.0637
central la providencia,2019-2020,16,135323.35,131019.847,2312.23,12575.48,0.0,0.0,0.0,0.0,12575.48,0,5016.946,0.0,0.0,81.897,96.1381077,95.5628197,26.0593549,12.662,11.581,15.087,11.512,76.303,1.972,48.425,4303.502,695.43,1651.89,165.102,324.73,2837.154,0.0,0.0,0,0,0.0,64:14:00,00:50,00:00,55:05:00,00:00,120:10:00,91.467,2.033,96.448,0.598,1638342.0,58.525038,9.2929
central la providencia,2019-2020,17,163596.58,158431.176,2819.17,15381.13,0.0,0.0,0.0,0.0,15381.13,0,6068.714,0.0,0.0,81.874,96.0802683,95.4702627,26.1756927,12.717,11.666,15.166,11.592,76.436,2.019,48.365,5165.403,864.553,2021.196,199.374,374.393,3459.517,0.0,0.0,0,0,0.0,68:30:00,00:50,00:00,56:50:00,42:20:00,168:30:00,91.737,1.778,97.023,0.602,1995058.0,58.030051,9.4018
central la providencia,2019-2020,18,202255.8,195734.189,3548.75,19332.79,0.0,0.0,0.0,0.0,19332.79,0,7496.994,0.0,0.0,81.931,95.4977044,95.2573415,26.533955,12.807,11.764,15.3,11.735,76.699,2.102,48.561,6521.61,1128.511,2489.085,251.443,425.222,4299.273,0.0,0.0,0,0,0.0,76:10:00,00:50,00:00,59:45:00,43:20:00,180:05:00,91.856,2.522,96.537,0.594,2449172.0,56.993532,9.5585
central la providencia,2019-2020,19,239387.91,231636.01,4238.82,23062.46,0.0,0.0,0.0,0.0,23062.46,0,8809.292,0.0,0.0,82.089,95.2512999,95.216597,26.633482,12.828,11.838,15.388,11.833,76.901,2.126,48.638,7751.898,1355.554,2945.882,299.353,469.664,5075.463,0.0,0.0,0,0,0.0,90:50:00,00:50,00:00,63:55:00,43:20:00,198:55:00,92.278,2.674,96.53,0.596,2888073.0,56.475129,9.6339
central la providencia,2019-2020,20,275747.28,266746.869,5268.0,26994.86,0.0,0.0,0.0,0.0,26994.86,0,10207.685,0.0,0.0,82.32,95.3028487,95.2809873,26.6452014,12.846,11.916,15.447,11.913,77.126,2.11,48.624,9000.409,1550.638,3392.344,346.497,514.86,5809.349,0.0,0.0,0,0,0.0,109:44:00,00:50,00:00,64:50:00,43:20:00,218:44:00,92.761,2.959,96.213,0.604,3332728.0,52.343826,9.7897
central la providencia,2019-2020,21,314300.09,303964.285,6064.3,31043.65,0.0,0.0,0.0,0.0,31043.65,0,11571.752,0.0,0.0,82.602,95.287617,95.3305178,26.6962179,12.852,12.032,15.533,12.038,77.498,2.104,48.717,10335.803,1765.927,3860.038,391.923,561.478,6579.366,0.0,0.0,0,0,0.0,122:45:00,00:50,00:00,65:00:00,43:20:00,231:55:00,93.624,3.231,96.026,0.603,3766951.0,51.827925,9.877
central la providencia,2019-2020,22,350302.59,338770.802,7006.97,35173.92,0.0,0.0,0.0,0.0,35173.92,0,12987.883,0.0,0.0,82.785,95.2250145,95.382408,26.7275572,12.855,12.181,15.653,12.201,77.948,2.104,48.775,11531.786,1970.375,4329.652,435.692,609.932,7345.651,0.0,0.0,0,0,0.0,127:55:00,07:05,00:00,74:15:00,43:20:00,252:34:00,94.752,3.269,96.064,0.606,4201586.0,49.993447,10.041
central la providencia,2019-2020,23,385841.23,373070.265,7818.79,39222.09,0.0,0.0,0.0,0.0,39222.09,0,14312.948,0.0,0.0,82.9,95.2718127,95.4249789,26.751476,12.863,12.33,15.77,12.35,78.315,2.108,48.798,12770.963,2176.673,4815.433,481.293,662.116,8135.515,0.0,0.0,0,0,0.0,144:39:00,07:25,00:00,75:20:00,43:20:00,270:45:00,95.857,3.468,95.927,0.609,4649590.0,49.347946,10.1653
central la providencia,2019-2020,24,419828.291,405964.662,8834.57,43166.252,0.0,0.0,0.0,0.0,43166.252,0,15713.767,0.0,0.0,82.945,95.2823256,95.4497332,26.8123541,12.884,12.443,15.858,12.465,78.601,2.111,48.838,13863.627,2377.06,5279.32,525.193,727.839,8909.412,0.0,0.0,0,0,0.0,146:45:00,07:40,00:00,83:30:00,43:20:00,281:15:00,96.575,3.382,96.061,0.613,5085908.0,47.521078,10.2818
central la providencia,2019-2020,25,451959.011,436990.027,9713.18,46860.012,0.0,0.0,0.0,0.0,46860.012,0,17123.443,0.0,0.0,82.907,95.2428345,95.4562012,26.8261896,12.887,12.511,15.924,12.539,78.742,2.119,48.848,14968.982,2569.401,5719.947,568.628,807.597,9665.575,0.0,0.0,0,0,0.0,165:45:00,07:40,00:00,88:10:00,43:20:00,304:54:00,97.086,3.449,96.034,0.566,5056015.0,46.530488,10.3681
central la providencia,2019-2020,26,484156.441,467999.161,10706.47,50457.21,0.0,0.0,0.0,0.0,50457.21,0,18564.859,0.0,0.0,82.913,95.1499555,95.462452,26.9197458,12.932,12.569,15.994,12.611,78.846,2.118,48.853,16157.278,2761.388,6126.054,605.51,905.522,10398.474,0.0,0.0,0,0,0.0,171:19:00,07:40,00:00,102:40:00,43:20:00,325:00:00,97.196,3.771,96.097,0.574,5465947.0,45.220921,10.4216
central la providencia,2019-2020,27,507377.581,0.0,11229.233,52978.5,0.0,0.0,0.0,0.0,52978.5,0,20291.586,0.0,0.0,82.603,0.0,0.0,0.0,12.963,0.0,16.004,0.0,78.871,0.0,48.818,0.0,2907.274,6443.695,629.148,1075.64,11055.757,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,381:30:00,0.0,0.0,0.0,0.0,0.0,45.183636,10.4416
central la providencia,2019-2020,28,516204.41,498855.649,11635.0,54222.61,0.0,0.0,0.0,0.0,54222.61,0,21101.793,0.0,0.0,82.569,95.1147095,95.4454986,26.9503744,12.957,12.576,16.003,12.62,78.857,2.125,48.809,17348.759,2956.726,6642.779,644.711,1071.178,11315.396,0.0,0.0,0,0,0.0,191:20:00,07:40,00:00,172:25:00,43:20:00,414:45:00,97.061,4.035,96.006,0.631,6450000.0,44.366515,10.504
central motzorongo,2019-2020,12,74400.0,72612.482,1339.45,6291.776,0.0,0.0,0.0,0.0,6291.776,0,2338.479,97.398,99.796,78.83,99.02,96.07,26.36,12.44,11.601,13.83,11.26,81.36,1.73,50.44,1787.518,339.53,840.207,153.481,494.004,1827.222,5514.0,3848.0,0,0,9362.0,00:31,00:00,00:00,00:13,00:00,00:44,93.28,0.0,100.0,0.478,1301.056,55.545186,8.4566
central motzorongo,2019-2020,13,138250.0,134410.802,2136.58,11720.09,0.0,326.2,0.0,0.0,11393.89,0,4462.768,97.587,100.374,78.97,97.57,96.1,26.2,12.39,11.604,14.01,11.43,81.57,1.73,50.27,3839.198,625.727,1525.785,289.062,933.0,3373.574,5514.0,3848.0,0,0,9362.0,05:57,00:00,00:00,17:54,00:00,23:51,93.64,0.0,99.366,0.849,2173.38,64.706212,8.4774
central motzorongo,2019-2020,14,183450.0,178008.441,2802.2,16135.049,0.0,3863.749,0.0,0.0,12271.3,0,6247.038,98.078,101.076,79.25,96.21,96.07,26.25,12.35,11.635,14.19,11.62,81.88,1.74,50.48,5441.559,838.659,2055.901,389.563,1145.0,4429.123,5.514,3.848,0,0,9.362,14:35,01:16,00:00,66:22:00,00:00,82:13:00,94.23,0.0,99.418,0.784,2938.125,65.466419,8.7953
central motzorongo,2019-2020,15,252000.0,244103.724,3824.12,23366.89,0.0,11095.59,0.0,0.0,12271.3,0,8970.077,99.289,102.501,80.97,95.75,96.09,26.23,12.34,11.75,14.34,11.79,82.25,1.75,50.47,7896.276,1158.354,2744.247,533.942,1196.918,5633.461,5.514,3.848,0,0,9.362,18:16,01:50,00:00,67:31:00,00:00,87:37:00,95.25,0.229,99.343,0.722,4053.298,65.897513,9.2725
central motzorongo,2019-2020,16,320250.0,310006.128,4850.09,30350.296,0.0,18078.996,0.0,0.0,12271.3,0,11965.991,100.237,103.549,81.8,95.11,96.1,26.23,12.31,11.841,14.5,11.96,82.51,1.76,50.55,10243.872,1479.819,3570.973,681.345,1168.328,6900.465,5.514,7.208,0,0,12.722,27:58:00,02:13,00:00,68:16:00,00:00,98:27:00,96.21,0.44,99.216,0.688,5174.433,66.029702,9.477
central motzorongo,2019-2020,17,370110.0,357880.772,5607.78,34777.84,0.0,21482.351,0.0,0.0,13295.489,0,13975.646,99.977,103.393,81.42,94.03,96.07,26.24,12.29,11.802,14.6,12.06,82.58,1.77,50.62,12229.228,1715.543,4188.912,865.289,1345.04,8114.784,5.514,35.321,0,0,40.835,42:57:00,03:12,00:00,68:55:00,22:40,137:44:00,96.05,0.606,98.674,0.678,6031.743,65.999379,9.3966
central motzorongo,2019-2020,18,439500.0,425032.231,6672.86,41915.83,0.0,28620.341,0.0,0.0,13295.489,0,16447.307,100.02,103.425,81.88,93.13,96.08,26.2,12.29,11.8,14.73,12.17,82.68,1.76,50.55,14467.769,2031.933,4863.561,1113.295,1388.2,9396.989,5.514,38.714,0,0,44.228,50:23:00,03:16,00:00,69:28:00,22:40,145:47:00,96.02,0.712,98.614,0.658,7151.403,65.863812,9.5371
central motzorongo,2019-2020,19,514900.0,497758.398,7846.22,49661.403,0.0,36365.914,0.0,0.0,13295.489,0,19002.892,100.052,103.498,82.34,92.36,96.08,26.17,12.28,11.802,14.85,12.28,82.7,1.77,50.51,17141.602,2381.793,5549.354,1353.729,1444.444,10729.32,5.514,38.714,0,0,44.228,55:08:00,03:31,00:00,70:35:00,22:40,151:54:00,96.07,0.764,98.594,0.637,8286.203,65.623956,9.6448
central motzorongo,2019-2020,20,581400.0,562052.8,8883.02,56469.023,0.0,43173.534,0.0,0.0,13295.489,0,21389.09,100.591,104.054,82.61,92.35,96.1,26.21,12.31,11.866,14.93,12.35,82.73,1.76,50.51,19347.2,2687.984,6312.106,1538.97,1458.314,11997.374,5.514,38.714,0,0,44.228,64:25:00,03:34,00:00,71:39:00,22:40,162:18:00,96.42,0.758,98.658,0.627,9363.603,65.450713,9.7125
central motzorongo,2019-2020,21,650900.0,629104.682,9957.23,64010.992,0.0,50715.503,0.0,0.0,13295.489,0,23789.849,101.515,105.032,83.01,92.56,95.14,26.21,12.3,11.966,15.01,12.43,82.83,1.76,50.53,21795.318,3009.366,7034.876,1719.445,1473.161,13236.848,5.514,38.714,0,0,44.228,67:08:00,03:40,00:00,72:30:00,22:40,165:58:00,97.28,0.886,97.04,0.62,10472.82,65.369585,9.8342
central motzorongo,2019-2020,22,717650.0,693496.063,10993.15,71465.065,0.0,58169.576,0.0,0.0,13295.489,0,26109.581,102.396,105.962,83.22,92.55,96.17,26.22,12.3,12.061,15.11,12.53,82.94,1.76,50.55,24153.937,3318.552,7671.136,1881.246,1653.916,14524.85,5514.0,38714.0,0,0,44228.0,77:26:00,03:47,00:00,73:19:00,22:40,177:12:00,98.05,0.991,97.123,0.615,11571.003,65.281561,9.9582
central motzorongo,2019-2020,23,782800.0,755749.736,12018.63,78731.428,0.0,65435.939,0.0,0.0,13295.489,0,28515.986,103.356,107.055,83.41,92.54,96.19,26.25,12.31,12.165,15.23,12.65,83.06,1.76,50.59,27050.264,3625.424,8361.668,2043.327,1768.635,15799.054,5514.0,38714.0,0,0,44228.0,85:32:00,03:52,00:00,73:54:00,22:40,185:58:00,98.86,1.024,97.235,0.611,12656.903,65.132215,10.0576
central motzorongo,2019-2020,24,848950.0,818678.603,13066.16,86697.497,0.0,71159.484,0.0,0.0,15537.993,0,31104.589,104.528,108.393,83.63,92.75,96.22,26.3,12.31,12.296,15.34,12.76,83.17,1.77,50.65,30271.397,3946.602,9103.601,2195.458,1842.44,17088.101,5514.0,38714.0,0,0,44228.0,95:19:00,04:03,00:00,74:45:00,22:40,196:47:00,99.89,1.028,97.363,0.61,13770.356,64.973182,10.2123
central motzorongo,2019-2020,25,914450.0,880977.742,14114.68,94367.721,0.0,71159.484,0.0,0.0,23208.197,0,33842.016,105.513,109.522,83.59,92.9,96.23,26.33,12.31,12.403,15.43,12.85,83.27,1.77,50.71,33472.258,4272.628,9870.774,2351.422,2113.549,18608.373,5514.0,38714.0,0,0,44228.0,106:26:00,04:34,00:00,75:39:00,22:40,209:19:00,100.76,1.043,97.458,0.607,14853813.0,64.787157,10.3196
central motzorongo,2019-2020,26,977550.0,940999.502,15135.54,101466.354,0.0,71159.484,0.0,0.0,30306.87,0,36569.838,106.185,110.309,83.55,92.89,96.23,26.36,12.31,12.476,15.51,12.93,83.34,1.78,50.76,36550.498,4595.035,10712.275,2489.111,2261.127,20057.548,5514.0,38714.0,0,0,44228.0,117:16:00,04:37,00:00,75:53:00,22:40,220:26:00,101.348,1.033,97.539,0.606,15910.433,64.586397,10.3796
central motzorongo,2019-2020,27,1041450.0,1001663.179,16175.1,108377.302,0.0,71159.484,0.0,0.0,37217.818,0,39751.877,106.806,111.048,83.19,93.02,96.24,26.41,12.31,12.547,15.57,12.98,83.37,1.79,50.82,39786.821,4919.821,11701.478,2631.298,2712.637,21965.234,5.514,46.319,0,0,51.833,125:00:00,04:43,00:00,76:22:00,22:40,228:45:00,101.93,1.051,97.607,0.604,16970.733,64.386,10.4063
central motzorongo,2019-2020,28,1104750.0,1061224.454,17210.9,115813.591,0.0,71159.484,0.0,0.0,44654.107,0,43367.885,107.096,111.488,83.07,93.01,96.23,26.46,12.32,12.583,15.62,13.02,83.36,1.8,50.86,43525.546,5245.889,12605.265,2773.005,2905.864,23530.023,5.514,48.443,0,0,53.957,136:47:00,05:52,00:00,76:58:00,22:40,242:17:00,102.17,1.064,97.666,0.604,18029.451,64.188973,10.4832
central motzorongo,2019-2020,29,1131845.62,1086543.219,18006.0,119357.311,0.0,71159.484,0.0,0.0,48197.827,0,45186.158,107.105,111.571,83.09,93.16,96.22,26.49,12.33,12.592,15.62,13.01,83.27,1.8,50.87,45302.401,5391.473,12968.847,2837.419,2909.563,24107.302,5514.0,50683.0,3020,0,59217.0,140:51:00,05:55,00:00,112:09:00,22:40,281:35:00,102.15,1.074,97.691,0.607,18610.808,62.859359,10.5453
central progreso,2019-2020,15,6700.0,0.0,216.534,176.05,0.0,176.05,0.0,0.0,0.0,0,0.0,0.0,0.0,77.381,0.0,0.0,0.0,13.382,13.529,16.647,0.0,81.108,0.0,52.135,0.0,74.772,99.897,4.891,25.46,205.02,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,00:00,0.0,0.0,0.0,0.0,0.0,30.942022,2.6276
central progreso,2019-2020,16,37975.0,37975.0,685.75,3229.2,0.0,3229.2,0.0,0.0,0.0,0,694.041,0.0,112.183,79.1116031,94.3736353,92.0513401,30.7381646,13.643,13.473,16.154,13.141,81.348,3.484,50.85,0.0,406.67,478.516,36.464,147.043,1068.693,0.0,0.0,0,0,0.0,35:25:00,00:10,00:00,00:15,00:00,35:50:00,98.749,0.0,98.3794801,0.4823173,451812.0,55.377324,8.5034
central progreso,2019-2020,17,71675.0,71675.0,1848.28,6818.8,0.0,6818.8,0.0,0.0,0.0,0,1698.205,0.0,111.554,80.1970072,94.2574594,92.783482,30.3415249,13.593,13.361,16.096,13.152,81.713,3.178,50.82,0.0,691.099,875.222,70.252,259.881,1896.454,0.0,0.0,0,0,0.0,56:15:00,00:40,00:00,11:50,00:00,68:45:00,98.292,0.0,52.4777649,0.5443321,880006.0,38.779297,9.5134
central progreso,2019-2020,18,103125.0,103125.0,2789.53,10271.85,0.0,10271.85,0.0,0.0,0.0,0,2963.077,0.0,111.443,80.8955642,94.7118158,93.428278,30.0022303,13.575,13.331,16.058,13.15,81.894,2.92,50.69,0.0,903.463,1267.449,105.615,349.896,2626.423,0.0,0.0,0,0,0.0,69:00:00,00:45,00:00,43:00:00,00:00,112:45:00,98.207,0.0,36.6081454,0.5667103,1306569.0,36.968593,9.9605
central progreso,2019-2020,19,131570.0,131570.0,3600.43,13298.85,0.0,13298.85,0.0,0.0,0.0,0,4085.959,0.0,111.291,81.0819335,94.5836277,93.6504226,29.7414388,13.498,13.295,16.052,13.164,82.008,2.838,50.67,0.0,1110.694,1652.107,139.674,406.743,3309.218,0.0,0.0,0,0,0.0,80:50:00,00:55,00:00,61:00:00,20:10,162:55:00,98.494,0.0,28.7184026,0.570358,1671593.0,36.542857,10.1078
central progreso,2019-2020,20,163750.0,163750.0,4480.43,17121.85,0.0,17121.85,0.0,0.0,0.0,0,5291.774,0.0,112.053,81.4438913,94.7437979,93.9894426,29.4073386,13.504,13.373,16.146,13.266,82.165,2.733,50.27,0.0,1316.169,2104.613,166.27,476.286,4063.338,0.0,0.0,0,0,0.0,88:15:00,00:55,00:00,90:50:00,20:10,200:10:00,99.028,0.0,22.5761111,0.5776305,2065986.0,36.547831,10.456
central progreso,2019-2020,21,197575.0,197575.0,5218.39,21189.9,0.0,21189.9,0.0,0.0,0.0,0,6524.656,0.0,113.512,81.8158197,95.0511548,94.2003267,29.2167972,13.54,13.529,16.27,13.408,82.408,2.686,49.92,0.0,1550.212,2550.728,214.949,544.608,4860.497,0.0,0.0,0,0,0.0,92:15:00,00:55,00:00,117:40:00,20:10,231:00:00,99.917,0.0,32.0590823,0.4898393,2485390.0,37.861294,10.7249
central progreso,2019-2020,22,233200.0,233200.0,6518.69,25528.45,0.0,25528.45,0.0,0.0,0.0,0,7912.005,0.0,114.844,82.0918435,95.2937449,94.4330885,29.2637903,13.64,13.677,16.401,13.554,82.644,2.602,49.78,0.0,1775.62,3042.546,271.348,622.458,5711.972,0.0,0.0,0,0,0.0,94:35:00,02:00,00:00,136:30:00,20:10,253:15:00,100.276,0.0,27.236196,0.5099271,2919511.0,35.774058,10.947
central progreso,2019-2020,23,264450.0,264450.0,7409.11,29341.25,0.0,29341.25,0.0,0.0,0.0,0,9163.842,0.0,115.85,82.2529784,95.456799,94.5340792,29.284585,13.695,13.792,16.503,13.658,82.762,2.574,49.67,0.0,1993.555,3468.499,320.683,690.03,6472.767,0.0,0.0,0,0,0.0,121:30:00,02:00,00:00,148:55:00,20:10,292:35:00,100.71,0.0,23.7589834,0.5307128,3325008.0,35.692546,11.0951
central progreso,2019-2020,24,304150.0,304150.0,8487.11,34262.05,0.0,32274.05,0.0,0.0,1988.0,0,10735.052,0.0,116.749,82.4448197,95.6979237,94.6951808,29.2262939,13.746,13.895,16.595,13.75,82.856,2.522,49.48,0.0,2241.972,4015.818,373.836,787.703,7419.329,0.0,0.0,0,0,0.0,131:30:00,02:05,00:00,150:15:00,20:10,304:00:00,101.088,0.0,98.99,0.5391452,3802835.0,35.836698,11.2648
central progreso,2019-2020,25,338613.0,338613.0,9287.61,38339.5,0.0,34003.75,0.0,0.0,4335.75,0,12180.186,0.0,117.469,82.5399191,95.7309457,94.7925423,29.2217555,13.77,13.98,16.701,13.843,82.887,2.491,49.44,0.0,2465.163,4483.544,427.374,889.357,8265.438,0.0,0.0,0,0,0.0,140:25:00,02:05,00:00,173:35:00,20:10,336:15:00,101.524,0.0,99.09,0.5359777,4256964.0,36.458572,11.3225
central progreso,2019-2020,26,369400.0,369400.0,10325.98,41986.3,0.0,37594.55,0.0,0.0,4399.75,0,13558.303,0.0,118.074,82.553654,95.7710901,94.8714211,29.2656597,13.824,14.056,16.795,13.924,82.902,2.463,49.37,0.0,2662.833,4929.747,475.013,990.799,9058.392,0.0,0.0,0,0,0.0,160:05:00,02:05,00:00,198:10:00,20:10,380:30:00,101.673,0.0,0.0,0.5333433,4678917.0,35.773844,11.366
central progreso,2019-2020,27,400429.0,0.0,11126.109,46049.5,0.0,41649.75,0.0,0.0,4399.75,0,15178.828,0.0,0.0,82.463,0.0,0.0,0.0,13.869,14.104,16.857,0.0,82.843,0.0,49.287,0.0,2855.059,5417.804,520.558,1109.188,9902.609,0.0,0.0,0,0,0.0,175:30:00,03:25,00:00,220:25:00,20:10,419:30:00,0.0,0.0,0.0,0.0,0.0,35.99003,11.5
central progreso,2019-2020,28,409558.31,409345.443,13438.85,47870.1,0.0,43038.35,0.0,0.0,4831.75,0,16156.859,0.0,118.512,82.3714079,95.903033,94.9659086,29.3031815,13.888,14.114,16.875,13.976,82.826,2.425,49.26,212.867,2910.044,5600.634,533.95,1145.885,10190.513,0.0,0.0,0,0,0.0,176:45:00,03:25,00:00,248:55:00,20:10,449:15:00,101.631,0.0,99.241,0.4931269,9577759.0,30.475696,11.6882
central san miguelito,2019-2020,11,17268.05,16791.63,278.52,1145.47,0.0,0.0,0.0,0.0,1145.47,0,320.398,0.0,0.0,75.006,92.4183507,91.9398275,30.0319608,13.847,10.672,14.047,10.617,75.58,2.864,49.999,476.42,148.541,221.862,16.405,73.787,460.595,0.0,0.0,0,0,0.0,10:30,00:00,00:00,00:00,00:00,10:30,77.07,2.039,82.828,0.568,175337.0,61.999317,6.6334
central san miguelito,2019-2020,12,36228.24,35169.178,570.22,2882.73,0.0,0.0,0.0,0.0,2882.73,0,1247.391,0.0,0.0,76.387,93.8656998,92.3822107,29.3929073,13.555,10.648,13.989,10.48,74.911,2.759,50.02,1059.062,293.871,430.722,37.36,148.931,910.88,0.0,0.0,0,0,0.0,24:49:00,00:00,00:00,11:50,00:00,36:40:00,78.551,5.138,89.384,0.551,476241.0,63.533793,7.9571
central san miguelito,2019-2020,13,49962.29,48524.24,799.12,4068.56,0.0,0.0,0.0,0.0,4068.56,0,1741.314,0.0,0.0,77.284,94.1564648,92.3691579,29.2500884,13.383,10.654,13.985,10.452,74.735,2.779,50.304,1438.05,406.194,561.07,53.877,188.026,1209.162,0.0,0.0,0,0,0.0,33:14:00,00:05,00:00,13:15,55:15:00,101:49:00,79.604,3.726,89.095,0.541,659285.0,62.521636,8.1432
central san miguelito,2019-2020,14,69192.51,67203.757,1094.97,5842.55,0.0,0.0,0.0,0.0,5842.55,0,2421.717,0.0,0.0,78.408,94.3580671,92.7530153,28.9265168,13.22,10.777,14.121,10.594,75.022,2.7,50.439,1988.753,540.437,755.035,78.62,236.051,1610.137,0.0,0.0,0,0,0.0,40:39:00,00:05,00:00,38:00:00,56:45:00,135:30:00,81.527,2.69,91.521,0.533,930358.0,63.191238,8.4439
central san miguelito,2019-2020,15,91508.68,88772.434,1449.19,7972.4,0.0,0.0,0.0,0.0,7972.4,0,3308.574,0.0,0.0,79.427,94.5509814,93.2018623,28.5319906,13.071,10.918,14.247,10.762,75.542,2.601,50.448,2736.246,679.236,983.733,104.843,287.722,2055.526,0.0,0.0,0,0,0.0,43:30:00,00:05,00:00,39:15:00,64:55:00,147:45:00,83.531,3.306,93.1,0.529,1239646.0,63.144708,8.7121
