ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total
central la providencia,2016-2017,31,785609.72,758116.834,13513.83,83998.39,0.0,83998.39,0.0,0.0,0,29596.483,0.0,0.0,82.783,94.4381279,95.1422284,28.7071553,13.499,12.871,16.059,12.967,80.746,2.178,49.802,27492.886,4912.12,10589.455,634.374,1270.084,17405.732,0.0,0.0,0,0,0.0,413:49:00,37:04:00,28:00:00,233:30:00,30:10:00,742:34:00
central la providencia,2016-2017,33,815855.07,787125.418,14033.47,87577.208,0.0,87577.208,0.0,0.0,0,31860.121,0.0,0.0,82.607,94.3173927,95.0750118,28.8826074,13.548,12.91,16.127,13.014,80.695,2.201,49.84,28729.652,5187.424,11117.738,681.599,1331.599,18318.36,0.0,0.0,0,0,0.0,420:25:00,37:05:00,28:00:00,395:45:00,30:10:00,911:25:00
central motzorongo,2016-2017,11,82480.0,80093.403,1233.93,7548.28,0.0,0.0,0.0,7548.28,0,1654.786,99.568,102.535,83.14,98.43,96.48,24.59,11.95,11.921,14.59,11.69,80.11,1.71,48.69,2386.597,346.343,733.681,206.692,371.493,1658.209,61120.0,7020.0,0,0,68140.0,02:25,00:10,00:00,01:16,16:52,20:43
central motzorongo,2016-2017,12,121850.0,118370.855,1799.03,10727.065,0.0,294.3,0.0,10432.765,0,3106.238,98.18,101.066,80.72,97.66,96.54,24.68,11.98,11.768,14.54,11.63,79.98,1.65,48.79,3479.145,496.784,1313.877,312.746,641.8,2765.207,61120.0,11476.0,0,0,72596.0,05:48,00:47,00:00,01:24,82:14:00,90:13:00
central motzorongo,2016-2017,13,180040.0,174378.507,2642.81,15784.082,0.0,1493.164,0.0,14290.918,0,5103.826,97.272,100.43,79.68,95.41,96.36,24.68,11.95,11.649,14.69,11.77,80.08,1.72,48.85,5661.493,762.776,1814.099,484.058,1201.569,4262.502,61120.0,91.959,0,0,153.079,11:04,00:52,00:00,09:08,90:29:00,111:33:00
central motzorongo,2016-2017,14,234630.0,226474.98,3428.54,21521.228,0.0,4984.445,0.0,16536.783,0,7421.454,97.147,100.645,80.21,94.31,96.32,24.81,11.99,11.619,14.78,11.87,80.31,1.72,48.93,8155.02,1003.271,2310.894,664.133,1415.728,5394.026,61.12,98492.0,0,0,159612.0,12:41,00:52,00:00,46:27:00,90:29:00,150:29:00
central motzorongo,2016-2017,15,287900.0,277981.839,4204.68,26405.114,0.0,9100.732,0.0,17304.382,0,8592.089,97.898,101.391,80.61,93.58,96.31,24.87,12.01,11.682,14.91,12.02,80.65,1.74,48.97,9918.161,1242.698,2778.566,827.2,1673.198,6521.662,61120.0,140730.0,0,0,201850.0,14:27,00:52,00:00,90:48:00,90:29:00,196:36:00
central motzorongo,2016-2017,16,359550.0,347202.2,5236.89,33954.561,0.0,12442.134,0.0,21512.427,0,10786.992,99.166,102.693,81.67,82.96,96.27,24.98,12.04,11.796,15.05,12.22,81.16,1.76,49.04,12347.8,1580.463,3355.34,1000.952,1837.793,7774.548,61120.0,140730.0,0,0,201850.0,23:28,01:21,00:00,91:15:00,90:29:00,206:33:00
central motzorongo,2016-2017,17,427500.0,412819.598,6219.31,41051.847,0.0,19539.42,0.0,21512.427,0,12887.717,100.014,103.571,82.11,92.38,96.27,25.02,12.06,11.873,15.18,12.37,81.48,1.77,49.06,14680.402,1893.565,3961.716,1167.176,2057.879,9080.336,61.12,145.788,0,0,206.908,34:05:00,01:37,00:00,92:00:00,90:29:00,218:11:00
central motzorongo,2016-2017,18,493400.0,476798.6,7167.91,48123.146,0.0,26610.719,0.0,21512.427,0,15080.144,100.795,104.305,82.45,91.95,96.27,25.03,12.06,11.946,15.3,12.51,81.74,1.78,49.07,16601.4,2199.927,4519.292,1338.293,2287.855,10345.367,61.12,149.263,0,0,210.383,39:39:00,02:02,00:00,100:51:00,90:29:00,233:01:00
central motzorongo,2016-2017,19,556700.0,538082.93,8060.97,54645.774,0.0,32971.697,0.0,21674.077,0,17121.732,101.521,105.034,82.72,91.72,96.25,25.12,12.08,12.018,15.39,12.61,81.94,1.8,49.15,18617.07,2512.111,5109.084,1488.163,2453.655,11563.013,61.12,151223.0,0,0,212343.0,44:55:00,02:08,00:00,101:34:00,104:18:00,252:55:00
central motzorongo,2016-2017,20,621050.0,600539.376,8971.18,62062.376,0.0,33026.797,0.0,29035.579,0,19114.255,102.326,105.821,83.15,91.87,96.25,25.2,12.1,12.103,15.45,12.68,82.09,1.8,49.22,20510.624,2817.103,5606.208,1683.801,2560.498,12667.61,61120.0,158161.0,0,0,219281.0,49:53:00,02:40,00:00,108:14:00,104:18:00,265:05:00
central motzorongo,2016-2017,21,685250.0,662631.446,9881.84,69257.693,0.0,37839.919,0.0,31417.774,0,21140.542,103.174,106.696,83.39,91.9,96.25,25.26,12.13,12.193,15.53,12.77,82.24,1.81,49.23,22618.554,3130.04,6198.087,1879.99,2670.527,13878.644,61.12,161.563,0,0,222.683,61:43:00,03:09,00:00,108:45:00,104:18:00,277:55:00
central motzorongo,2016-2017,22,753800.0,728961.603,10853.2,77284.409,0.0,46441.285,0.0,30843.124,0,23436.106,104.291,107.845,83.62,91.77,96.22,25.41,12.18,12.318,15.68,12.92,82.39,1.83,49.29,24838.397,3506.574,6865.047,2096.933,2737.191,15205.745,61.12,162.613,0,0,223.733,65:51:00,04:27,00:00,109:54:00,104:18:00,284:30:00
central motzorongo,2016-2017,23,816700.0,789901.708,11748.85,84533.887,0.0,53690.763,0.0,30843.124,0,25556.507,105.104,108.67,83.72,91.8,96.19,25.59,12.26,12.412,15.77,13.01,82.5,1.85,49.31,26798.292,3861.676,7486.302,2277.369,2873.441,16498.788,61.12,162.613,0,0,223.733,69:23:00,04:58,00:00,125:48:00,104:18:00,304:27:00
central motzorongo,2016-2017,24,884950.0,856035.805,12724.33,92453.972,0.0,61610.848,0.0,30843.124,0,28193.664,106.001,109.581,83.76,92.14,96.2,25.75,12.35,12.518,15.83,13.07,82.58,1.85,49.3,28914.195,4212.384,8267.717,2474.489,3033.63,17988.22,61120.0,162613.0,0,0,223733.0,74:48:00,05:18,00:00,126:33:00,104:18:00,310:57:00
central motzorongo,2016-2017,25,945720.0,914752.235,13596.84,99370.823,0.0,68527.699,0.0,30843.124,0,30427.368,106.383,109.984,83.8,92.16,96.19,25.91,12.41,12.564,15.87,13.12,82.64,1.85,49.35,30967.765,4524.366,8879.662,2727.584,3121.93,19253.542,61.12,163.033,0,0,224.153,88:15:00,05:48,00:00,127:15:00,108:23:00,329:41:00
central motzorongo,2016-2017,26,1016600.0,983198.184,14611.26,107619.015,0.0,73809.579,0.0,33809.436,0,32735.021,106.879,110.51,83.97,92.08,96.17,26.08,12.48,12.622,15.94,13.18,82.72,1.85,49.4,33401.816,4910.203,9524.716,2982.662,3150.32,20567.901,61.12,163.033,0,0,224.153,93:40:00,06:19,00:00,127:52:00,108:23:00,336:14:00
central motzorongo,2016-2017,27,1074250.0,1038938.125,15434.7,114552.507,0.0,77123.683,0.0,37428.824,0,34972.357,107.696,111.356,84.03,92.38,96.17,26.22,12.54,12.718,15.99,13.24,82.78,1.86,49.42,35311.875,5240.053,10234.855,3171.011,3176.326,21822.245,61.12,164.243,0,0,225.363,97:41:00,07:00,00:00,147:10:00,108:23:00,360:14:00
central motzorongo,2016-2017,28,1137400.0,1099810.757,16343.23,121937.358,0.0,84508.534,0.0,37428.824,0,37542.051,108.326,112.028,83.94,92.44,96.15,26.34,12.59,12.792,16.06,13.31,82.84,1.87,49.45,37589.243,5595.239,10976.759,3373.334,3426.038,23371.37,61120.0,164243.0,0,0,225363.0,102:40:00,07:00,00:00,158:28:00,108:23:00,376:31:00
central motzorongo,2016-2017,29,1183726.0,1144360.176,17009.45,127699.665,0.0,87512.982,0.0,40186.683,0,39542.526,108.554,112.288,83.96,92.26,96.14,26.43,12.63,12.82,16.12,13.36,82.87,1.87,49.47,39365.824,5860.648,11495.285,3531.807,3447.99,24335.73,61120.0,164243.0,0,0,225363.0,106:47:00,07:03,00:00,209:45:00,108:23:00,431:58:00
central motzorongo,2016-2017,30,1238200.0,1197017.775,17803.72,133609.937,0.0,87512.982,0.0,46096.955,0,41559.735,108.708,112.448,83.97,92.3,96.12,26.51,12.66,12.842,16.14,13.37,82.86,1.88,49.48,41182.225,6176.195,12114.568,3726.884,3465.658,25483.305,61120.0,165473.0,0,0,226593.0,116:17:00,07:06,00:00,235:11:00,108:23:00,466:57:00
central motzorongo,2016-2017,32,1323221.67,1274951.37,17886.23,143928.54,0.0,87512.982,0.0,56415.558,0,46164.258,108.965,113.09,83.82,92.32,96.08,26.67,12.71,12.884,16.2,13.41,82.78,1.9,49.55,48270.3,6691.204,13287.957,4108.825,3495.731,27583.717,61120.0,165473.0,210,0,226803.0,130:18:00,09:27,00:00,253:38:00,108:23:00,501:46:00
central progreso,2016-2017,13,49300.0,49300.0,786.0,5476.25,0.0,5476.25,0.0,0.0,0,1216.766,0.0,123.595,84.4455622,95.6227748,94.9795803,28.5458154,13.291,14.352,16.495,14.255,86.425,2.524,50.17,0.0,355.223,541.275,78.346,125.716,1100.56,46253.0,321.0,0,0,46574.0,27:15:00,00:55,00:00,00:15,00:00,28:25:00
central progreso,2016-2017,14,83720.0,83720.0,1365.05,9687.7,0.0,9687.7,0.0,0.0,0,2623.726,0.0,123.48,84.4240067,96.0183421,95.002182,28.7218753,13.404,14.343,16.407,14.191,86.495,2.496,50.11,0.0,600.147,952.503,127.123,190.62,1870.393,46253.0,321.0,0,0,46574.0,40:00:00,02:25,00:00,05:35,00:00,48:00:00
central progreso,2016-2017,15,118400.0,118400.0,1940.0,14240.05,0.0,14240.05,0.0,0.0,0,3792.485,0.0,124.297,84.5635845,95.5176284,95.0943859,28.8793269,13.493,14.437,16.593,14.373,86.62,2.452,50.12,0.0,838.548,1401.218,171.444,227.437,2638.647,46253.0,321.0,0,0,46574.0,55:10:00,12:25,00:00,05:35,00:00,73:10:00
central progreso,2016-2017,16,151340.0,151340.0,2502.8,18404.75,0.0,18404.75,0.0,0.0,0,4884.537,0.0,125.773,84.9774653,95.5406423,95.3084813,28.6910149,13.475,14.595,16.778,14.559,86.774,2.386,49.97,0.0,1036.238,1803.625,220.73,257.508,3318.101,46253.0,321.0,0,0,46574.0,87:40:00,12:50,00:00,07:35,00:00,108:05:00
central progreso,2016-2017,17,189200.0,189200.0,3145.55,23497.2,0.0,23497.2,0.0,0.0,0,6186.253,0.0,127.298,85.2986475,95.3488076,95.4724717,28.6348208,13.497,14.759,16.996,14.778,86.95,2.334,49.87,0.0,1264.289,2244.217,279.216,317.556,4105.278,46253.0,321.0,0,0,46574.0,95:45:00,13:00,00:00,07:35,00:00,116:20:00
central progreso,2016-2017,18,223800.0,223800.0,3790.3,27987.25,0.0,27987.25,0.0,0.0,0,7506.674,0.0,127.702,85.3759843,95.0695853,95.4946244,28.7916479,13.572,14.813,17.113,14.879,86.946,2.318,49.89,0.0,1493.613,2647.861,319.439,387.211,4848.124,46253.0,321.0,0,0,46574.0,103:30:00,13:25,00:00,07:35,00:00,124:30:00
central progreso,2016-2017,19,261170.0,261170.0,4505.3,32817.3,0.0,32817.3,0.0,0.0,0,8918.046,0.0,128.326,85.2299987,95.0968457,95.4330832,28.8785783,13.595,14.896,17.209,14.948,86.863,2.356,49.9,0.0,1776.66,3135.439,371.181,462.666,5745.946,46253.0,321.0,0,0,46574.0,112:55:00,15:05,00:00,07:50,00:00,135:50:00
central progreso,2016-2017,20,299500.0,299500.0,4998.1,37877.0,0.0,37877.0,0.0,0.0,0,10268.359,0.0,128.818,85.2994993,94.961628,95.5096795,28.8338227,13.615,14.956,17.32,15.042,86.85,2.329,49.79,0.0,2011.315,3613.389,422.701,537.274,6584.679,46253.0,321.0,0,0,46574.0,123:40:00,15:15,00:00,08:10,08:30,155:35:00
central progreso,2016-2017,21,340180.0,340180.0,5738.35,43376.0,0.0,43376.0,0.0,0.0,0,11694.686,0.0,129.448,85.3899927,94.7874807,95.5550359,28.7913687,13.6,15.022,17.424,15.144,86.914,2.319,49.79,0.0,2271.462,4095.62,477.245,621.663,7465.99,46253.0,321.0,0,0,46574.0,130:00:00,16:10,00:00,08:20,08:30,163:00:00
central progreso,2016-2017,22,378150.0,378150.0,6426.85,48449.45,0.0,48449.45,0.0,0.0,0,12971.361,0.0,130.111,85.4225065,94.633052,95.5683382,28.7905524,13.591,15.092,17.522,15.241,86.983,2.323,49.82,0.0,2529.112,4556.811,529.677,703.642,8319.242,46253.0,321.0,0,0,46574.0,147:10:00,17:45,00:00,08:25,08:30,181:50:00
central progreso,2016-2017,23,419200.0,419200.0,7217.15,54040.3,0.0,54040.3,0.0,0.0,0,14373.554,0.0,130.705,85.4899099,94.7051641,95.6498739,28.666198,13.549,15.155,17.593,15.306,87.002,2.3,49.8,0.0,2763.667,5078.342,589.523,786.824,9218.356,46253.0,321.0,0,0,46574.0,152:50:00,17:50,00:00,08:25,08:30,187:35:00
central progreso,2016-2017,24,455360.0,455360.0,7959.65,58939.85,0.0,58939.85,0.0,0.0,0,15676.229,0.0,131.096,85.4973976,94.7476094,95.6907897,28.6230424,13.523,15.198,17.646,15.35,86.987,2.288,49.83,0.0,2982.314,5545.23,639.825,869.569,10036.938,46253.0,321.0,0,0,46574.0,162:05:00,29:15:00,00:00,08:30,08:30,208:20:00
central progreso,2016-2017,25,496970.0,496970.0,8630.25,64300.0,0.0,64300.0,0.0,0.0,0,17229.52,0.0,131.015,85.5007419,94.6932193,95.7264749,28.5409246,13.48,15.187,17.656,15.353,86.955,2.274,49.87,0.0,3225.46,6051.712,699.394,966.795,10943.361,46253.0,321.0,0,0,46574.0,167:10:00,29:25:00,00:00,08:30,08:30,213:35:00
central progreso,2016-2017,26,536090.0,536090.0,9375.25,69358.15,0.0,69358.15,0.0,0.0,0,18691.967,0.0,131.093,85.4927735,94.6948236,95.7617576,28.4771037,13.454,15.192,17.664,15.363,86.974,2.261,49.87,0.0,3451.673,6548.613,766.451,1048.102,11814.839,46253.0,321.0,0,0,46574.0,183:35:00,29:25:00,00:00,08:45,08:30,230:15:00
central progreso,2016-2017,27,572250.0,572250.0,9970.25,74028.95,0.0,74028.95,0.0,0.0,0,20010.425,0.0,131.084,85.4304447,94.7314523,95.7922862,28.4611584,13.457,15.192,17.663,15.362,86.974,2.246,49.86,0.0,3658.064,7067.086,821.343,1119.841,12666.334,46253.0,321.0,0,0,46574.0,209:10:00,29:40:00,00:00,08:50,08:30,256:10:00
central progreso,2016-2017,28,611990.0,611990.0,10658.55,79159.85,0.0,79159.85,0.0,0.0,0,21408.853,0.0,130.999,85.3600335,94.7438739,95.8153967,28.4707562,13.465,15.183,17.658,15.355,86.957,2.232,49.86,0.0,3888.224,7638.453,879.174,1197.209,13603.06,46253.0,321.0,0,0,46574.0,222:45:00,30:05:00,00:00,09:00,08:30,270:20:00
central progreso,2016-2017,29,644110.0,644110.0,11207.1,83266.45,0.0,83266.45,0.0,0.0,0,22626.27,0.0,130.821,85.3135767,94.69401,95.8256927,28.4995889,13.482,15.167,17.657,15.349,86.926,2.222,49.87,0.0,4078.071,8086.742,922.271,1260.739,14347.823,46253.0,321.0,0,0,46574.0,226:45:00,30:40:00,38:40:00,11:30,08:30,316:05:00
central progreso,2016-2017,30,683420.0,683420.0,11990.0,88177.4,0.0,88177.4,0.0,0.0,0,24023.477,0.0,130.571,85.2462188,94.6002054,95.836447,28.5432122,13.508,15.148,17.669,15.346,86.851,2.21,49.86,0.0,4310.234,8647.707,971.748,1343.856,15273.545,46253.0,321.0,0,0,46574.0,233:50:00,30:50:00,38:40:00,23:35,08:30,335:25:00
central progreso,2016-2017,31,718820.0,718820.0,12594.35,92808.4,0.0,92808.4,0.0,0.0,0,25298.363,0.0,130.102,85.1668842,94.4882505,95.8332213,28.6230521,13.548,15.108,17.667,15.323,86.729,2.199,49.86,0.0,4524.952,9144.522,1022.314,1416.362,16108.15,46253.0,321.0,0,0,46574.0,241:45:00,30:50:00,38:40:00,48:30:00,08:30,368:15:00
central progreso,2016-2017,34,778378.91,778180.051,13892.05,100397.85,0.0,100397.85,0.0,0.0,0,27497.872,0.0,129.423,85.2660421,94.373529,95.8272497,28.7490631,13.614,15.047,17.653,15.278,86.548,2.184,49.85,198.859,4887.11,9745.264,1110.717,1513.267,17256.358,46253.0,321.0,0,0,46574.0,245:00:00,31:05:00,38:40:00,168:45:00,08:30,492:00:00
central san miguelito,2016-2017,11,22599.0,22147.02,287.7,2127.0,0.0,2127.0,0.0,0.0,0,585.026,0.0,0.0,83.803,95.431,95.352,26.722,12.921,12.256,14.929,12.246,82.026,2.131,48.719,451.98,128.734,247.393,27.253,45.242,448.621,0.0,0.0,0,0,0.0,00:20,00:00,00:00,00:05,00:00,00:25
central san miguelito,2016-2017,12,41744.0,40909.12,568.41,3917.35,0.0,3917.35,0.0,0.0,0,1220.405,0.0,0.0,83.429,95.6094984,95.2937252,27.0044965,13.05,12.188,14.828,12.147,81.92,2.124,48.756,834.88,239.441,463.597,50.101,89.91,843.046,0.0,0.0,0,0,0.0,00:20,00:00,00:00,00:05,45:20:00,45:45:00
central san miguelito,2016-2017,13,60230.0,59025.4,800.67,5565.15,0.0,5565.15,0.0,0.0,0,1898.369,0.0,0.0,82.856,95.672532,95.3009111,26.9906376,13.058,12.148,14.789,12.1,81.822,2.115,48.71,1204.6,343.818,682.82,85.245,142.421,1254.302,0.0,0.0,0,0,0.0,04:54,00:00,00:00,00:30,84:35:00,90:00:00
central san miguelito,2016-2017,14,78776.0,77200.48,1037.22,7333.95,0.0,7333.95,0.0,0.0,0,2634.205,0.0,0.0,82.705,95.7564042,95.3195717,26.9611163,13.071,12.052,14.692,11.997,81.654,2.092,48.632,1575.52,444.374,888.608,114.998,193.972,1641.949,0.0,0.0,0,0,0.0,36:25:00,00:00,00:00,12:45,84:35:00,133:44:00
central san miguelito,2016-2017,15,95090.0,93188.2,1205.34,8830.35,0.0,8830.35,0.0,0.0,0,3350.04,0.0,0.0,82.293,95.9203355,95.2703452,27.0120202,13.061,12.01,14.628,11.928,81.545,2.103,48.742,1901.8,540.142,1076.442,138.225,267.377,2022.182,0.0,0.0,0,0,0.0,54:35:00,00:15,00:00,35:20:00,84:35:00,174:45:00
central san miguelito,2016-2017,16,116736.0,114401.28,1524.36,10858.949,0.0,10858.949,0.0,0.0,0,4159.009,0.0,0.0,81.994,95.5791744,95.0684844,27.3124435,13.169,12.039,14.671,11.975,81.619,2.173,48.793,2334.72,693.083,1310.106,168.204,359.096,2530.487,0.0,0.0,0,0,0.0,55:35:00,00:35,00:00,35:35:00,98:25:00,190:10:00
central san miguelito,2016-2017,17,139402.0,136613.96,1839.3,13181.92,0.0,13181.92,0.0,0.0,0,5020.794,0.0,0.0,82.051,95.5718175,95.0918947,27.3679015,13.197,12.093,14.721,12.032,81.739,2.168,48.794,2788.04,827.44,1550.959,200.359,447.131,3025.886,0.0,0.0,0,0,0.0,58:20:00,00:35,00:00,45:40:00,98:25:00,202:59:00
central san miguelito,2016-2017,18,160702.0,157487.96,2106.49,15370.58,0.0,15370.58,0.0,0.0,0,5824.992,0.0,0.0,82.08,95.7052694,95.1305495,27.3408869,13.189,12.122,14.729,12.049,81.808,2.159,48.786,3214.04,948.629,1792.208,224.557,525.578,3490.97,0.0,0.0,0,0,0.0,59:30:00,00:50,00:00,66:00:00,98:25:00,224:44:00
central san miguelito,2016-2017,19,179950.0,176351.0,2385.62,17341.83,0.0,17341.83,0.0,0.0,0,6563.991,0.0,0.0,82.07,95.7820822,95.1493887,27.261591,13.145,12.108,14.716,12.028,81.734,2.154,48.808,3599.0,1056.921,2004.457,247.99,597.293,3906.661,0.0,0.0,0,0,0.0,62:30:00,00:50,00:00,68:30:00,129:45:00,261:34:00
central san miguelito,2016-2017,20,198623.0,194650.54,2665.58,19154.23,0.0,19154.23,0.0,0.0,0,7362.678,0.0,0.0,82.015,95.8116865,95.1907882,27.248369,13.142,12.141,14.763,12.062,81.707,2.143,48.812,3972.46,1159.756,2230.07,270.635,676.625,4337.084,0.0,0.0,0,0,0.0,77:05:00,00:50,00:00,82:30:00,140:30:00,300:55:00
central san miguelito,2016-2017,21,220488.0,216076.24,2994.39,21400.43,0.0,21400.43,0.0,0.0,0,8217.729,0.0,0.0,81.936,95.8596391,95.2038203,27.2725142,13.139,12.196,14.824,12.113,81.708,2.145,48.861,4411.76,1289.766,2488.906,300.347,778.501,4857.519,0.0,0.0,0,0,0.0,80:44:00,00:55,00:00,95:15:00,140:30:00,317:25:00
central san miguelito,2016-2017,22,241186.0,236360.28,3303.54,23635.33,0.0,23635.33,0.0,0.0,0,9031.948,0.0,0.0,82.01,95.9760956,95.2413085,27.2663513,13.136,12.259,14.878,12.165,81.764,2.139,48.867,4825.72,1407.042,2726.178,326.944,858.825,5318.988,0.0,0.0,0,0,0.0,87:35:00,00:55,00:00,111:10:00,140:30:00,340:09:00
central san miguelito,2016-2017,23,261081.0,255857.38,3610.91,25861.33,0.0,25861.33,0.0,0.0,0,9855.325,0.0,0.0,82.132,96.1039739,95.2680602,27.2098383,13.106,12.326,14.931,12.219,81.834,2.143,48.871,5223.62,1522.803,2949.252,351.015,926.806,5749.876,0.0,0.0,0,0,0.0,92:44:00,00:55,00:00,131:45:00,140:30:00,365:54:00
central san miguelito,2016-2017,24,280685.0,275069.3,3895.9,28045.58,0.0,28045.58,0.0,0.0,0,10684.804,0.0,0.0,82.187,96.1025922,95.2778155,27.187456,13.095,12.393,15.003,12.286,81.893,2.152,48.863,5615.7,1642.639,3182.141,377.308,994.029,6196.119,0.0,0.0,0,0,0.0,108:25:00,00:55,00:00,139:05:00,146:50:00,395:15:00
central san miguelito,2016-2017,25,298653.0,292677.94,4172.43,30025.88,0.0,30025.88,0.0,0.0,0,11339.338,0.0,0.0,82.198,96.0263436,95.2665481,27.2249075,13.108,12.457,15.075,12.359,81.982,2.166,48.866,5975.06,1761.1,3386.921,404.484,1070.619,6623.126,0.0,0.0,0,0,0.0,116:45:00,00:55,00:00,139:55:00,180:30:00,438:04:00
central san miguelito,2016-2017,26,323016.0,316466.59,4573.39,32793.48,0.0,32793.48,0.0,0.0,0,12245.792,0.0,0.0,82.224,96.0114035,95.1962953,27.2836308,13.121,12.538,15.143,12.432,82.096,2.207,48.869,6549.41,1945.545,3655.457,439.841,1158.299,7199.145,0.0,0.0,0,0,0.0,122:00:00,00:55,00:00,140:05:00,180:30:00,443:29:00
central san miguelito,2016-2017,27,345680.0,338494.71,4950.84,35323.28,0.0,35323.28,0.0,0.0,0,13090.318,0.0,0.0,82.271,95.9589244,95.1286569,27.3775038,13.158,12.587,15.181,12.478,82.196,2.239,48.859,7185.29,2119.684,3888.106,473.062,1233.484,7714.338,0.0,0.0,0,0,0.0,129:05:00,00:55,00:00,141:45:00,182:30:00,454:15:00
central san miguelito,2016-2017,28,361845.0,354171.37,5201.0,37078.93,0.0,37078.93,0.0,0.0,0,13688.485,0.0,0.0,82.217,95.9732814,95.0872823,27.4535221,13.187,12.622,15.202,12.506,82.266,2.258,48.86,7673.63,2243.881,4059.511,499.95,1318.813,8122.159,0.0,0.0,0,0,0.0,157:40:00,00:55,00:00,159:30:00,182:30:00,500:35:00
central san miguelito,2016-2017,29,375709.0,367676.99,5405.14,38634.93,0.0,38634.93,0.0,0.0,0,14263.335,0.0,0.0,82.172,96.0432449,95.0752869,27.509933,13.212,12.655,15.217,12.527,82.322,2.265,48.861,8032.01,2341.513,4214.495,525.578,1394.674,8476.265,0.0,0.0,0,0,0.0,163:19:00,00:55,00:00,216:05:00,182:30:00,562:50:00
central san miguelito,2016-2017,30,392832.0,384439.6,5663.81,40608.93,0.0,40608.93,0.0,0.0,0,14984.361,0.0,0.0,82.121,96.1081926,95.0605591,27.5637053,13.238,12.705,15.253,12.566,82.386,2.276,48.849,8392.4,2465.212,4420.448,555.538,1481.481,8922.686,0.0,0.0,0,0,0.0,163:44:00,00:55,00:00,242:30:00,195:35:00,602:45:00
central san miguelito,2016-2017,31,411469.0,402673.96,5943.67,42729.48,0.0,42729.48,0.0,0.0,0,15749.003,0.0,0.0,82.088,96.1931203,95.0791004,27.5399675,13.229,12.746,15.283,12.599,82.438,2.277,48.836,8795.04,2580.963,4631.883,588.186,1593.216,9394.255,0.0,0.0,0,0,0.0,166:24:00,00:55,00:00,252:50:00,216:55:00,637:05:00
central san miguelito,2016-2017,32,426604.0,417446.28,6179.06,44331.48,0.0,44331.48,0.0,0.0,0,16383.315,0.0,0.0,81.997,96.3568848,95.0971646,27.4862125,13.204,12.774,15.285,12.607,82.479,2.278,48.835,9157.72,2671.773,4833.141,613.778,1691.854,9810.553,0.0,0.0,0,0,0.0,169:40:00,00:55,00:00,301:30:00,216:55:00,689:00:00
central san miguelito,2016-2017,34,447240.119,437503.059,6536.66,46797.961,0.0,46797.961,0.0,0.0,0,17451.412,0.0,0.0,80.551,96.4796249,95.0994893,27.4673733,13.195,12.804,15.296,12.621,82.511,2.284,48.826,9737.06,2806.337,5423.199,651.709,2256.311,11137.556,0.0,0.0,0,0,0.0,186:00:00,00:55,00:00,325:15:00,247:40:00,759:49:00
cia. la fe (pujiltic),2016-2017,7,47776.0,47060.0,465.38,3840.7,0.0,3840.7,0.0,0.0,8931,977.225082,112.242,113.9497193,80.224091,98.7860013,96.225483,24.786504,11.240309,13.247406,15.822514,12.904035,81.554897,2.01733,51.852143,690.0,238.89222,807.026712,62.6215,143.092795,1251.633227,0.0,0.0,0,0,0.0,43:20:00,01:20,00:00,00:00,00:00,44:40:00
cia. la fe (pujiltic),2016-2017,8,106748.0,105147.0,1041.1,10749.5,0.0,10749.5,0.0,0.0,238138,2838.045132,114.333,116.0738688,83.1298,98.8974032,96.29271,24.990632,11.334312,13.40983,15.804756,13.056651,82.6121643,1.989311,51.925209,1575.0,530.68839,1540.276665,112.7435,231.214305,2414.92286,0.0,0.0,0,0,0.0,49:15:00,01:20,00:00,00:00,00:00,50:35:00
cia. la fe (pujiltic),2016-2017,9,168113.0,165591.0,1657.17,18399.4,0.0,18399.4,0.0,0.0,612570,4679.256896,116.196,117.9656995,84.592017,98.9554645,96.317292,25.284779,11.459493,13.579448,15.86571,13.217417,83.3080713,1.977836,51.930909,2496.0,840.71875,2192.775425,177.0685,306.897571,3517.460246,0.0,0.0,0,0,0.0,53:35:00,01:35,00:00,00:00,00:00,55:10:00
cia. la fe (pujiltic),2016-2017,10,232098.0,228617.0,2290.35,26375.75,0.0,26375.75,0.0,0.0,973932,7346.68772,117.433,119.2210747,85.209324,98.8875389,96.303273,25.671053,11.624843,13.703938,15.9417,13.345808,83.7163414,1.973418,51.941974,3455.0,1175.80205,2920.549642,228.4014,379.652916,4704.406008,0.0,0.0,0,0,0.0,55:05:00,01:35,00:00,00:10,00:00,56:50:00
