ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,azucar_pol_menor_99_2,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
jose maria morelos,2024-2025,31,609913.42,565923.696,8901.246,63051.9,0.0,63051.9,0.0,0.0,0.0,0,25331.943,0.0,112.65,81.7197828,98.7948345,94.5028423,29.2430721,13.521,12.663,15.151,12.113,79.947,2.38,50.1,43989.724,4245.65,7900.299,725.465,1247.039,14118.453,0.0,0.0,0.0,0,0.0,221:00:00,33:15:00,00:00,22:05,04:50,281:10:00,93.655,60.6228307,98.0430501,0.5146251,6929921.0,68.520004,10.3378
jose maria morelos,2024-2025,32,634181.81,588367.264,9390.1,66153.125,0.0,66153.125,0.0,0.0,0.0,0,26582.285,0.0,113.061,81.6736495,98.6842063,94.4256222,29.4041933,13.585,12.711,15.209,12.163,79.97,2.41,50.09,45814.546,4493.682,8235.679,752.62,1291.468,14773.449,0.0,0.0,0.0,0,0.0,234:45:00,35:20:00,00:00,22:10,04:50,297:05:00,93.568,61.2100968,97.9423093,0.4984952,7286540.0,67.537279,10.4312
la gloria,2024-2025,9,71060.93,69007.548,736.75,4382.258,0.0,4382.258,0.0,0.0,0.0,0,2010.412,0.0,91.36,65.7065174,97.9035245,95.5485372,27.4370558,13.205,10.938,13.821,10.675,77.238,1.775,49.26,2053.382,346.011,1061.478,61.674,1196.455,2665.618,0.0,0.0,0.0,0,0.0,04:00,00:00,00:00,02:00,00:00,06:00,82.839,1.782991,100.0,0.5731279,2863435.0,96.45189,6.1669
la gloria,2024-2025,10,136234.01,131906.358,1529.75,9534.878,0.0,9534.878,0.0,0.0,0.0,0,5029.329,0.0,91.164,70.2534465,98.1362554,95.4869823,27.4481005,13.194,10.937,13.822,10.642,76.993,1.798,49.29,4327.652,672.436,2083.639,110.482,1565.653,4432.21,0.0,0.0,0.0,0,0.0,48:31:00,05:13,00:00,03:16,00:00,57:00:00,82.896,2.186708,100.0,0.5319523,5046218.0,89.056388,6.9988
la gloria,2024-2025,11,203129.05,196414.348,2334.0,15456.83,0.0,15456.83,0.0,0.0,0.0,0,8100.594,0.0,92.252,72.7349859,98.7300266,95.6843498,27.1904363,13.202,11.026,13.847,10.686,77.175,1.75,48.87,6714.702,966.593,3149.838,157.035,1833.182,6106.648,0.0,0.0,0.0,0,0.0,70:46:00,07:32,00:00,11:46,00:00,90:04:00,83.517,4.0692506,100.0,0.5297037,7474228.0,87.030441,7.6093
la gloria,2024-2025,12,281735.6,272282.381,3208.75,22801.083,0.0,22801.083,0.0,0.0,0.0,0,11442.331,0.0,92.931,74.8644123,99.2785019,95.791194,27.0835603,13.21,11.089,13.85,10.7,77.258,1.723,48.68,9453.219,1314.953,4273.543,209.957,2054.628,7853.081,0.0,0.0,0.0,0,0.0,74:54:00,10:36,00:00,13:40,00:00,99:10:00,83.947,4.7821149,100.0,0.5144579,10067953.0,87.80229,8.093
la gloria,2024-2025,13,355941.15,343846.615,4055.5,29777.06,0.0,29777.06,0.0,0.0,0.0,0,14509.095,0.0,93.497,76.4299837,99.3733905,95.8775081,26.936702,13.187,11.149,13.929,10.757,77.226,1.706,48.52,12094.535,1635.95,5229.882,270.043,2217.535,9353.41,0.0,0.0,0.0,0,0.0,96:01:00,11:07,00:00,14:01,00:00,121:09:00,84.544,5.3082118,100.0,0.529,12558470.0,87.767513,8.3657
la gloria,2024-2025,14,379487.83,366478.548,4300.0,31747.174,0.0,31747.174,0.0,0.0,0.0,0,15714.922,0.0,93.392,76.5685866,99.4339057,95.9025603,26.8162629,13.123,11.137,13.929,10.741,77.112,1.702,48.54,13009.282,1731.65,5580.562,282.694,2307.617,9902.523,0.0,0.0,0.0,0,0.0,120:14:00,11:07,24:00:00,26:39:00,61:09:00,243:09:00,84.861,5.7663931,100.0,0.515894,13546609.0,88.252983,8.3657
la gloria,2024-2025,15,434291.8,419420.818,4916.75,36556.439,0.0,36556.439,0.0,0.0,0.0,0,17848.442,0.0,93.21,76.541537,99.5203821,95.9278087,26.9468132,13.186,11.165,14.054,10.762,76.58,1.687,48.56,14870.982,1974.631,6435.913,358.004,2606.605,11375.153,0.0,0.0,0.0,0,0.0,151:35:00,12:09,24:00:00,29:12:00,85:20:00,302:16:00,84.679,5.7540069,100.0,0.5135179,15410281.0,88.329038,8.4174
la gloria,2024-2025,16,509740.15,492129.935,5667.75,44044.758,0.0,44044.758,0.0,0.0,0.0,0,20639.34,0.0,94.281,77.6943125,99.7588201,95.9822953,26.960016,13.186,11.267,14.131,10.84,76.711,1.679,48.6,17610.215,2307.443,7295.145,413.072,2794.907,12810.567,0.0,0.0,0.0,0,0.0,170:20:00,13:26,24:00:00,29:41:00,85:20:00,322:47:00,85.448,6.1198868,100.0,0.5116781,17996521.0,89.93695,8.6406
la gloria,2024-2025,17,589123.82,568640.654,6791.25,52100.922,0.0,52100.922,0.0,0.0,0.0,0,23674.005,0.0,95.43,78.6777744,99.8785843,96.004596,26.9701424,13.181,11.365,14.166,10.924,77.116,1.684,48.62,20483.166,2675.006,8212.568,463.455,2924.645,14275.674,0.0,0.0,0.0,0,0.0,184:33:00,13:39,24:00:00,29:50:00,85:20:00,337:22:00,86.218,6.3215437,100.0,0.5080286,20594393.0,86.747479,8.8437
la gloria,2024-2025,18,664532.54,641269.094,7669.45,59841.832,0.0,59841.832,0.0,0.0,0.0,0,26694.003,0.0,96.533,79.3031337,99.9858186,96.024192,26.9283461,13.167,11.452,14.175,10.999,77.589,1.691,48.59,23263.446,3025.762,9137.663,517.575,3070.21,15751.21,0.0,0.0,0.0,0,0.0,198:21:00,14:13,24:00:00,38:51:00,85:20:00,360:45:00,86.98,6.6332342,100.0,0.5080438,23141641.0,86.6467,9.0051
la gloria,2024-2025,19,736179.46,710257.31,8652.0,66832.444,0.0,66832.444,0.0,0.0,0.0,0,29260.719,0.0,96.832,79.7472612,100.1046604,96.0534152,26.905111,13.153,11.479,14.187,11.014,77.638,1.684,48.61,25922.15,3335.053,9990.541,578.465,3210.475,17114.534,0.0,0.0,0.0,0,0.0,211:11:00,14:52,24:00:00,39:40:00,99:58:00,389:41:00,87.272,6.8905726,100.0,0.5103131,25659278.0,85.087778,9.0782
la gloria,2024-2025,20,806150.24,777601.426,9502.25,73774.474,0.0,73774.474,0.0,0.0,0.0,0,31976.334,0.0,97.498,80.08146,100.1666595,96.0647016,26.933909,13.165,11.54,14.22,11.067,77.828,1.686,48.61,28548.814,3660.978,10817.019,626.074,3425.989,18530.06,0.0,0.0,0.0,0,0.0,236:34:00,18:48,24:00:00,40:02:00,99:58:00,419:22:00,87.655,7.1486005,100.0,0.5100186,28154316.0,84.837826,9.1514
la gloria,2024-2025,21,882647.96,851077.415,10546.25,82058.863,0.0,82058.863,0.0,0.0,0.0,0,34854.229,0.0,98.471,80.4453237,100.245354,96.0737216,26.9835364,13.183,11.624,14.253,11.14,78.16,1.691,48.63,31570.545,4028.281,11729.768,676.321,3628.328,20062.698,0.0,0.0,0.0,0,0.0,246:32:00,19:39,24:00:00,41:06:00,109:55:00,441:12:00,88.176,7.5784053,100.0,0.5087674,30740480.0,83.693062,9.2968
la gloria,2024-2025,22,953735.99,919436.13,11464.25,89399.45,0.0,89399.45,0.0,0.0,0.0,0,37459.856,0.0,99.004,80.7405525,100.3790082,96.0966369,26.9933317,13.185,11.675,14.28,11.177,78.271,1.688,48.64,34299.86,4346.403,12502.718,752.198,3844.116,21445.435,0.0,0.0,0.0,0,0.0,263:47:00,20:50,24:00:00,44:42:00,120:26:00,473:45:00,88.549,7.8465352,100.0,0.5098821,33265210.0,83.192183,9.3736
la gloria,2024-2025,23,1030439.43,992890.834,12439.25,97672.597,0.0,97672.597,0.0,0.0,0.0,0,40340.36,0.0,99.884,81.0651432,100.4689208,96.1006035,27.0655467,13.218,11.753,14.314,11.242,78.539,1.693,48.64,37548.596,4722.37,13357.711,808.863,4042.137,22931.081,0.0,0.0,0.0,0,0.0,268:21:00,21:06,24:00:00,61:33:00,120:26:00,495:26:00,88.916,8.5171584,100.0,0.508796,35928872.0,82.837745,9.4787
la gloria,2024-2025,24,1092186.94,1052101.309,13259.5,104273.346,0.0,104273.346,0.0,0.0,0.0,0,42847.747,0.0,100.423,81.1857479,100.6404151,96.0920576,27.1269317,13.235,11.802,14.32,11.268,78.689,1.7,48.68,40085.631,5037.206,14094.996,845.034,4273.689,24250.925,0.0,0.0,0.0,0,0.0,301:38:00,24:35:00,24:00:00,68:29:00,120:26:00,539:08:00,89.168,8.8748184,100.0,0.5129231,38197471.0,82.370145,9.5472
la gloria,2024-2025,25,1149278.89,1107052.523,14015.25,110215.439,0.0,110215.439,0.0,0.0,0.0,0,45428.051,0.0,100.865,81.205852,100.9248017,96.0725604,27.2322269,13.27,11.849,14.319,11.279,78.769,1.709,48.73,42226.367,5348.259,14867.771,877.717,4499.503,25593.25,0.0,0.0,0.0,0,0.0,338:22:00,27:54:00,24:00:00,69:01:00,120:26:00,579:43:00,89.294,8.9023012,100.0,0.517695,40360235.0,82.002025,9.5899
la gloria,2024-2025,26,1225324.72,1180010.612,15166.5,118054.056,0.0,118054.056,0.0,0.0,0.0,0,48743.043,0.0,101.386,81.2544096,101.0916443,96.0663164,27.2817013,13.291,11.903,14.347,11.312,78.842,1.716,48.73,45314.108,5737.485,15918.434,916.679,4768.825,27341.423,0.0,0.0,0.0,0,0.0,353:33:00,28:12:00,24:00:00,71:14:00,120:26:00,597:25:00,89.558,9.1862946,100.0,0.5165478,43010074.0,80.791528,9.6345
la gloria,2024-2025,27,1300228.64,1251765.669,16153.75,126145.066,0.0,126145.066,0.0,0.0,0.0,0,52288.62,0.0,102.055,81.3090029,101.246674,96.0562332,27.3209462,13.304,11.97,14.387,11.356,78.935,1.728,48.73,48462.971,6137.992,16997.48,951.343,5003.436,29090.251,0.0,0.0,0.0,0,0.0,371:26:00,30:09:00,24:00:00,72:09:00,120:26:00,618:10:00,89.971,9.5813401,100.0,0.5148556,45566480.0,80.490823,9.7017
la gloria,2024-2025,28,1379727.21,1327912.522,17240.0,134674.961,0.0,134674.961,0.0,0.0,0.0,0,55812.108,0.0,102.631,81.3439257,101.3112213,96.0380879,27.3899452,13.328,12.028,14.425,11.402,79.043,1.74,48.75,51814.688,6574.876,18117.445,992.409,5275.408,30960.138,0.0,0.0,0.0,0,0.0,377:56:00,31:20:00,24:00:00,79:39:00,120:26:00,633:21:00,90.246,9.8956502,100.0,0.5129116,48222370.0,80.03058,9.7609
la gloria,2024-2025,29,1444240.07,1389806.284,18300.75,141551.612,0.0,141551.612,0.0,0.0,0.0,0,58717.232,0.0,103.093,81.323494,101.2849816,95.9645369,27.4833755,13.354,12.075,14.459,11.44,79.121,1.773,48.78,54433.786,7037.302,19017.205,1022.351,5492.441,32569.299,0.0,0.0,0.0,0,0.0,390:09:00,31:31:00,53:27:00,81:28:00,120:26:00,677:01:00,90.419,10.0416711,100.0,0.5131683,50483916.0,78.916988,9.8011
la gloria,2024-2025,30,1516852.45,1459308.577,19310.5,148899.208,0.0,148899.208,0.0,0.0,0.0,0,62070.907,0.0,103.434,81.18137,101.2165614,95.9456744,27.5482499,13.376,12.111,14.503,11.481,79.162,1.782,48.8,57543.873,7448.21,20170.13,1065.477,5887.929,34571.746,0.0,0.0,0.0,0,0.0,401:43:00,31:38:00,53:27:00,90:58:00,120:26:00,698:12:00,90.548,10.323201,100.0,0.5123134,52973560.0,78.550656,9.8163
la gloria,2024-2025,31,1587113.94,0.0,20184.96,156243.667,0.0,154528.367,0.0,0.0,1715.291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.369,0.0,0.0,0.0,0.0,0.0,48.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,00:00,00:00,00:00,00:00,00:00,00:00,0.0,0.0,0.0,0.0,0.0,78.62854,9.8445
la gloria,2024-2025,32,1629068.8,1566574.998,21138.29,161607.907,0.0,154629.05,0.0,0.0,6978.857,0,68644.286,0.0,104.003,81.2514433,101.1838882,95.9345978,27.5329233,13.335,12.16,14.546,11.529,79.258,1.795,48.9,62493.802,8053.142,21647.559,1128.552,6309.704,37138.957,0.0,0.0,0.0,0,0.0,423:17:00,32:08:00,53:27:00,149:38:00,120:26:00,778:56:00,91.185,10.8930413,100.0,0.5213259,57434929.0,77.067198,9.9202
la joya,2024-2025,10,40805.538,38335.388,615.01,2057.525,0.0,2057.525,0.0,0.0,0.0,0,871.094,0.0,87.051,63.1206117,92.9355667,93.3785772,28.5794075,12.461,10.118,13.352,10.166,76.135,2.344,53.07,2470.15,273.372,613.486,23.996,611.744,1522.598,0.0,0.0,0.0,0,0.0,24:03:00,00:00,00:00,12:20,00:00,36:23:00,81.197,72.6538344,4.6735843,0.4845421,1301284.0,66.349389,5.0422
la joya,2024-2025,11,84444.764,79142.464,1255.66,5178.075,0.0,5178.075,0.0,0.0,0.0,0,2479.347,0.0,89.041,69.0574699,92.3380199,93.4760656,28.8045035,12.829,10.325,13.673,10.453,76.448,2.339,52.13,5302.3,568.846,1215.234,50.073,863.828,2697.981,0.0,0.0,0.0,0,0.0,42:47:00,13:27,00:00,13:40,00:00,69:54:00,80.484,62.4271672,37.328,0.4313115,2382220.0,67.251297,6.1319
la joya,2024-2025,12,131765.271,123666.191,1974.43,9318.753,0.0,9318.753,0.0,0.0,0.0,0,4719.439,0.0,90.146,72.0056339,94.1591294,93.7007499,28.557096,12.837,10.467,13.622,10.416,76.467,2.309,51.75,8099.08,868.804,1815.25,79.539,1097.423,3861.016,0.0,0.0,0.0,0,0.0,49:49:00,14:26,00:00,21:28,00:00,85:43:00,81.54,57.3238308,42.676,0.4244214,3606545.0,66.735853,7.0722
la joya,2024-2025,13,176928.226,166211.176,2668.35,13337.714,0.0,13337.714,0.0,0.0,0.0,0,6596.893,0.0,91.576,74.4738085,94.883965,93.8296161,28.2028397,12.783,10.624,13.707,10.506,76.651,2.324,51.36,10717.05,1159.896,2301.52,110.117,1226.809,4798.342,0.0,0.0,0.0,0,0.0,64:49:00,14:26,00:00,39:51:00,00:00,119:06:00,83.115,54.588,45.412,0.4205378,4805815.0,66.306228,7.5384
la joya,2024-2025,14,206767.277,194460.995,3098.43,15840.746,0.0,15840.746,0.0,0.0,0.0,0,7967.558,0.0,91.583,75.1461,95.3011003,93.8929328,28.0764267,12.786,10.659,13.748,10.501,76.385,2.318,51.14,12306.282,1345.901,2677.457,136.808,1317.218,5477.384,0.0,0.0,0.0,0,0.0,88:39:00,14:32,47:35:00,39:51:00,03:12,193:49:00,83.36,52.251,47.695,0.4247577,5677491.0,66.732918,7.6611
la joya,2024-2025,15,259605.781,244691.519,3917.73,20731.643,0.0,20731.643,0.0,0.0,0.0,0,9892.932,0.0,91.924,76.4131157,95.8462859,93.9707194,27.8919721,12.77,10.764,13.908,10.554,75.882,2.327,50.87,14914.262,1684.864,3275.632,181.022,1449.742,6591.26,0.0,0.0,0.0,0,0.0,98:29:00,16:13,47:35:00,39:54:00,05:30,207:41:00,84.29,48.18,51.778,0.4130147,6978696.0,66.264337,7.9858
la joya,2024-2025,16,311435.219,293933.497,4815.488,25756.457,0.0,21576.057,0.0,0.0,4180.4,0,11784.589,0.0,92.886,77.3426553,95.8451096,94.0118152,27.9689312,12.854,10.91,14.131,10.702,75.731,2.336,50.68,17501.722,2034.72,3844.622,244.042,1575.313,7698.697,0.0,0.0,0.0,0,0.0,105:18:00,16:16,47:35:00,41:48:00,14:29,225:26:00,84.877,45.473,54.449,0.4046299,8285377.0,64.673656,8.2702
la joya,2024-2025,17,361585.708,341404.225,5681.579,30932.257,0.0,21576.057,0.0,0.0,9356.2,0,13484.52,0.0,94.2,78.2000331,95.9572476,94.0803696,27.9674043,12.885,11.057,14.284,10.841,75.892,2.34,50.55,20181.483,2366.696,4378.639,283.135,1687.237,8715.707,0.0,0.0,0.0,0,0.0,123:22:00,16:51,47:35:00,45:27:00,15:52,249:07:00,85.813,43.712,56.151,0.4004943,9610649.0,63.641763,8.5546
la joya,2024-2025,18,411980.78,389199.241,6505.252,35774.082,0.0,25393.082,0.0,0.0,10381.0,0,15172.539,0.0,95.702,78.8860756,96.3637605,94.1373694,28.0754262,12.961,11.218,14.382,10.959,76.202,2.343,50.45,22781.539,2709.547,4909.895,319.132,1819.682,9758.256,0.0,0.0,0.0,0,0.0,142:06:00,19:21,47:35:00,45:33:00,15:52,270:27:00,86.553,42.165,57.715,0.3969457,10890821.0,63.330487,8.6834
la joya,2024-2025,19,463086.119,437577.18,7403.062,40825.932,0.0,30444.932,0.0,0.0,10381.0,0,17272.165,0.0,96.835,79.2727997,96.6091704,94.1816106,28.148758,13.015,11.342,14.478,11.057,76.375,2.344,50.37,25508.939,3056.125,5489.768,366.196,1974.908,10886.997,0.0,0.0,0.0,0,0.0,157:51:00,19:31,47:35:00,45:42:00,15:52,286:31:00,87.146,41.398,58.486,0.3939095,154770946.0,62.553321,8.816
la joya,2024-2025,20,515207.467,486859.458,8253.342,46588.832,0.0,36207.832,0.0,0.0,10381.0,0,19295.983,0.0,98.177,79.6861276,96.618214,94.2179543,28.1563105,13.033,11.481,14.616,11.196,76.598,2.358,50.31,28348.009,3420.092,6092.632,402.757,2100.192,12015.673,0.0,0.0,0.0,0,0.0,171:52:00,19:31,47:35:00,45:46:00,15:52,300:36:00,88.088,40.903,59.086,0.3911783,13575629.0,62.424102,9.0427
la joya,2024-2025,21,547659.01,517780.791,8858.472,50051.557,0.0,39670.557,0.0,0.0,10381.0,0,20998.5,0.0,98.544,79.8092823,96.7587105,94.2417029,28.1407878,13.036,11.543,14.704,11.243,76.465,2.362,50.26,29878.219,3640.319,6474.224,465.415,2184.324,12764.282,0.0,0.0,0.0,0,0.0,175:25:00,19:31,47:35:00,45:46:00,79:56:00,368:13:00,88.554,39.807,60.148,0.3988613,14736327.0,61.823191,9.1391
la joya,2024-2025,22,597408.59,564995.469,9886.202,55087.407,0.0,44706.407,0.0,0.0,10381.0,0,22636.677,0.0,99.08,80.0913532,96.8926532,94.3265982,28.1441753,13.062,11.62,14.816,11.312,76.355,2.342,50.2,32413.121,3938.47,7070.902,529.622,2281.552,13820.546,0.0,0.0,0.0,0,0.0,180:37:00,19:31,47:35:00,45:56:00,89:50:00,383:29:00,88.961,38.924,60.799,0.3971285,16124911.0,60.428523,9.221
la joya,2024-2025,23,648437.997,613185.036,10906.462,60716.082,0.0,50335.082,0.0,0.0,10381.0,0,24419.048,0.0,100.061,80.5151187,96.9152027,94.4003109,28.271974,13.147,11.719,14.901,11.415,76.604,2.321,50.15,35252.961,4255.109,7609.228,577.695,2364.184,14806.216,0.0,0.0,0.0,0,0.0,193:19:00,19:31,47:35:00,49:27:00,89:50:00,399:42:00,89.135,38.82,60.925,0.3973009,17532166.0,59.454477,9.3634
la joya,2024-2025,24,698695.077,660651.436,11914.482,66117.882,0.0,55736.882,0.0,0.0,10381.0,0,26273.088,0.0,101.07,80.8871224,96.9073374,94.4627437,28.2984642,13.175,11.813,14.979,11.515,76.878,2.312,50.11,38043.641,4570.42,8107.87,619.953,2477.401,15775.644,0.0,0.0,0.0,0,0.0,202:56:00,19:31,47:35:00,49:38:00,94:57:00,414:37:00,89.664,38.638,61.124,0.3969342,18948774.0,58.642505,9.463
la joya,2024-2025,25,748322.144,707578.369,12947.212,71460.907,0.0,61079.907,0.0,0.0,10381.0,0,28302.069,0.0,101.959,81.1036215,96.9076116,94.487893,28.4229031,13.245,11.899,15.041,11.602,77.133,2.308,50.07,40743.775,4908.077,8643.667,656.725,2617.185,16825.654,0.0,0.0,0.0,0,0.0,221:08:00,21:09,47:35:00,50:03:00,94:57:00,434:52:00,89.838,38.458,61.321,0.3970122,20359914.0,57.797937,9.5494
la joya,2024-2025,26,797518.24,754118.375,13993.292,76944.357,0.0,66563.357,0.0,0.0,10381.0,0,30405.154,0.0,102.832,81.2023587,96.9524177,94.4386661,28.5707398,13.309,11.986,15.091,11.675,77.364,2.333,50.05,43399.865,5315.899,9214.111,694.182,2743.853,17968.045,0.0,0.0,0.0,0,0.0,230:16:00,21:09,47:35:00,63:30:00,94:57:00,457:27:00,90.056,38.285,61.512,0.3977727,21773655.0,56.992896,9.6479
la joya,2024-2025,27,842884.212,796892.822,15151.392,81722.582,0.0,71341.582,0.0,0.0,10381.0,0,32310.414,0.0,103.622,81.2588214,97.1378786,94.4289301,28.6840233,13.367,12.063,15.121,11.727,77.557,2.343,50.02,45991.39,5664.706,9786.208,732.53,2872.717,19056.161,0.0,0.0,0.0,0,0.0,243:51:00,23:02,47:35:00,78:41:00,94:57:00,488:06:00,90.249,38.155,61.652,0.3997358,23118793.0,55.63081,9.6955
la joya,2024-2025,28,887893.907,839564.776,16286.472,86900.932,0.0,73421.332,0.0,0.0,13479.6,0,34382.034,0.0,104.052,81.3119478,97.0983782,94.4379559,28.7893622,13.425,12.108,15.16,11.777,77.681,2.339,50.0,48329.131,5979.75,10329.602,766.87,3015.284,20091.506,0.0,0.0,0.0,0,0.0,257:39:00,23:15,47:35:00,89:58:00,94:57:00,513:24:00,90.193,37.8113,62.006,0.4007472,24465051.0,54.517264,9.7873
la joya,2024-2025,29,926081.621,875810.52,17347.242,91255.932,0.0,73421.332,0.0,0.0,17834.6,0,36080.971,0.0,104.372,81.4062521,97.1523502,94.4388066,28.8848099,13.476,12.144,15.18,11.805,77.771,2.338,49.98,50271.101,6254.508,10737.649,796.373,3123.298,20911.828,0.0,0.0,0.0,0,0.0,260:28:00,23:29,47:35:00,137:23:00,94:57:00,563:52:00,90.121,37.405,62.42,0.4038812,25710548.0,53.384948,9.8539
la joya,2024-2025,30,951481.622,900062.584,18708.51,94857.482,0.0,73422.082,0.0,0.0,21435.4,0,38015.617,0.0,104.649,81.5301313,97.1622607,94.4387239,28.9485445,13.508,12.176,15.205,11.834,77.833,2.339,49.97,51419.038,6442.717,10980.092,819.057,3155.403,21397.269,0.0,0.0,0.0,0,0.0,265:43:00,23:29,47:35:00,203:06:00,94:57:00,634:50:00,90.139,36.844,63.156,0.413884,26895247.0,50.858225,9.9694
la margarita,2024-2025,9,22067.62,0.0,434.929,1207.665,0.0,206.2,0.0,0.0,1001.465,0,184.592,0.0,0.0,80.424,0.0,0.0,0.0,14.248,11.941,15.308,0.0,79.577,0.0,49.63,0.0,122.696,289.306,24.936,78.781,515.72,0.0,0.0,0.0,0,0.0,00:25,00:00,00:00,00:10,00:00,00:35,0.0,0.0,0.0,0.0,0.0,50.738442,5.4725
la margarita,2024-2025,10,64524.62,61960.386,926.32,5116.36,0.0,4049.4,0.0,0.0,1066.96,0,1896.051,0.0,103.631,80.0352869,93.0724427,95.4426447,30.5460319,14.496,12.112,15.474,12.421,80.268,1.807,49.78,2564.234,356.175,891.424,65.843,246.875,1560.317,0.0,0.0,0.0,0,0.0,06:25,00:49,00:00,01:22,00:00,08:36,83.555,0.0,100.0,0.4550992,1426198.0,69.656943,7.9293
la margarita,2024-2025,11,106632.62,102407.856,1651.36,9438.885,0.0,8371.925,0.0,0.0,1066.96,0,3897.129,0.0,104.065,80.1481068,93.4747847,95.5385229,30.1242678,14.346,12.153,15.479,12.421,80.246,1.8,49.64,4224.764,578.153,1497.718,112.033,384.654,2572.558,0.0,0.0,0.0,0,0.0,19:51,01:29,00:00,02:06,00:00,23:26,84.709,0.0,100.0,0.489174,2524890.0,64.572606,8.8517
la margarita,2024-2025,12,153543.62,147448.847,2287.0,14230.36,0.0,13159.875,0.0,0.0,1070.485,0,6019.362,0.0,104.359,80.6731886,93.3006888,95.5743648,29.8512156,14.257,12.187,15.575,12.484,80.154,1.807,49.51,6094.773,828.129,2132.488,165.069,490.757,3616.443,0.0,0.0,0.0,0,0.0,21:49,02:11,00:00,02:46,00:00,26:46:00,85.48,0.0,100.0,0.4861687,3741650.0,67.137568,9.2679
la margarita,2024-2025,13,199678.62,191745.475,3049.28,19045.635,0.0,17955.65,0.0,0.0,1089.985,0,7818.904,0.0,105.152,81.1723306,93.1659684,95.6137671,29.7098357,14.203,12.268,15.694,12.59,80.219,1.811,49.47,7933.145,1074.435,2717.499,216.021,603.992,4611.947,0.0,0.0,0.0,0,0.0,27:26:00,02:31,00:00,03:51,00:00,33:48:00,86.37,0.0,100.0,0.4888405,4832483.0,65.483858,9.5381
la margarita,2024-2025,14,236066.745,226686.52,3682.0,22870.535,0.0,21694.325,0.0,0.0,1176.21,0,9256.178,0.0,105.581,81.4170778,93.2298723,95.6408034,29.6270184,14.168,12.318,15.76,12.637,80.187,1.812,49.45,9380.225,1267.649,3184.145,255.309,696.779,5403.882,0.0,0.0,0.0,0,0.0,36:08:00,30:21:00,00:00,04:21,02:00,72:50:00,86.943,0.0,100.0,0.4973238,5805972.0,64.113727,9.6881
la margarita,2024-2025,15,270965.205,260187.801,4292.41,26623.745,0.0,25161.775,0.0,0.0,1461.97,0,10732.332,0.0,106.032,81.5376648,93.5476594,95.6563551,29.6202883,14.17,12.371,15.777,12.65,80.18,1.814,49.44,10777.404,1456.068,3621.581,318.026,793.226,6188.901,0.0,0.0,0.0,0,0.0,44:45:00,30:40:00,00:00,05:01,20:25,100:51:00,87.308,0.0382296,100.0,0.5137102,6852589.0,63.126589,9.8255
la margarita,2024-2025,16,309381.205,297075.996,4963.37,30996.41,0.0,29493.45,0.0,0.0,1502.96,0,12005.628,0.0,106.903,81.8543924,93.8884196,95.6052501,29.6094189,14.158,12.457,15.787,12.684,80.347,1.849,49.42,12305.209,1693.658,4045.441,363.775,890.114,6992.988,0.0,0.0,0.0,0,0.0,49:35:00,30:40:00,00:00,06:16,20:25,106:56:00,87.982,0.033484,99.966516,0.5212757,7926958.0,62.332891,10.0188
la margarita,2024-2025,17,346426.205,332623.52,5610.17,35132.01,0.0,33603.075,0.0,0.0,1528.935,0,13124.687,0.0,107.652,82.2065305,94.3152052,95.6129976,29.5749264,14.142,12.528,15.775,12.7,80.509,1.858,49.42,13802.685,1903.916,4424.785,404.396,989.088,7722.185,0.0,0.0,0.0,0,0.0,57:37:00,30:40:00,00:00,07:26,20:25,116:08:00,88.586,0.1196226,99.8803774,0.5291944,9011710.0,61.74968,10.1412
la margarita,2024-2025,18,383725.205,368394.854,6208.94,39547.015,0.0,37922.575,0.0,0.0,1624.44,0,14606.533,0.0,108.718,82.5312766,94.6324441,95.613082,29.610045,14.161,12.63,15.8,12.761,80.769,1.871,49.4,15330.351,2126.165,4816.256,445.767,1078.2,8466.388,0.0,0.0,0.0,0,0.0,60:32:00,34:37:00,00:00,07:56,20:25,123:30:00,89.191,0.240914,99.759086,0.5330969,10109725.0,61.802047,10.306
