ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
central san miguelito,2020-2021,25,307514.506,297333.196,4456.42,30198.09,0.0,0.0,0.0,192.91,0.0,10773.542,0.0,0.0,82.005,97.2385371,94.0709963,28.0361903,13.094,11.922,14.87,11.534,77.564,2.521,49.52,10181.31,2173.806,3309.418,372.786,741.422,6597.428,0,0.0,0,0,0.0,152.54,0.0,0.0,92.35,207.2,452.49,91.051,1.998,95.226,0.53,4235596.0,69.00483,9.82
central san miguelito,2020-2021,26,325357.346,314557.076,4716.33,31991.95,0.0,0.0,0.0,1986.77,0.0,11376.804,0.0,0.0,82.006,97.1525238,94.0089267,28.1249341,13.135,11.948,14.897,11.561,77.611,2.545,49.484,10800.27,2329.024,3494.749,393.164,778.209,6995.142,0,0.0,0,0,0.0,192.1,0.0,0.0,95.0,207.2,494.29,90.96,2.149,95.014,0.532,4516098.0,68.98528,9.8328
central san miguelito,2020-2021,27,341452.146,330102.28,4974.58,33616.55,0.0,0.0,0.0,3611.37,0.0,11917.699,0.0,0.0,81.973,97.1995827,93.9541267,28.2323225,13.182,11.961,14.899,11.562,77.599,2.561,49.47,11349.866,2469.286,3670.227,409.67,813.392,7362.571,0,0.0,0,0,0.0,198.15,0.0,0.0,144.1,207.2,549.45,90.737,2.245,94.663,0.533,4747900.0,68.639391,9.8451
central san miguelito,2020-2021,28,358498.146,346550.857,5257.52,35422.93,0.0,146.0,0.0,5264.02,0.0,12547.97,0.0,0.0,82.014,97.2223703,93.9492347,28.2921078,13.223,11.991,14.924,11.587,77.642,2.564,49.42,11947.289,2601.156,3853.342,426.283,850.955,7731.73,0,0.0,0,0,0.0,199.05,0.0,0.0,186.45,207.2,593.1,90.684,2.435,94.171,0.535,5005748.0,68.18769,9.8809
central san miguelito,2020-2021,29,377771.006,365057.255,5535.18,37386.68,0.0,146.0,0.0,7227.77,0.0,13206.052,0.0,0.0,82.01,97.2252847,93.9192785,28.4088491,13.286,12.011,14.939,11.602,77.661,2.571,49.38,12713.751,2759.047,4061.457,446.663,895.243,8162.402,0,0.0,0,0,0.0,202.24,0.0,0.0,206.35,207.2,616.19,90.401,3.044,92.982,0.536,5300538.0,68.249091,9.8966
central san miguelito,2020-2021,30,394338.566,380904.805,5769.88,39049.15,0.0,0.0,0.0,8890.24,0.0,13797.859,0.0,0.0,81.989,97.3155032,93.9024972,28.4718632,13.319,12.016,14.935,11.595,77.634,2.573,49.36,13433.761,2889.32,4243.056,466.124,935.872,8534.361,0,0.0,0,0,0.0,209.25,1.4,0.0,211.15,239.15,661.34,90.216,3.779,91.783,0.539,5557363.0,68.344327,9.9024
central san miguelito,2020-2021,31,412203.946,398059.767,6009.68,40744.83,0.0,622.4,0.0,10109.52,0.0,14436.994,0.0,0.0,81.973,97.363435,93.8916147,28.540155,13.36,12.032,14.944,11.603,77.644,2.575,49.326,14144.179,3029.592,4441.032,488.19,982.007,8940.811,0,0.0,0,0,0.0,215.2,1.4,0.0,244.0,239.15,700.15,90.058,4.287,90.63,0.54,5826270.0,68.589999,9.8846
central san miguelito,2020-2021,32,425095.376,410481.14,6212.85,42232.98,0.0,2110.55,0.0,10109.52,0.0,15192.652,0.0,0.0,81.735,97.3120322,93.8625619,28.6030354,13.388,12.037,14.958,11.61,77.616,2.582,49.318,14614.236,3140.425,4635.926,507.175,1061.947,9345.461,0,0.0,0,0,0.0,219.45,1.4,0.0,294.4,248.55,765.0,89.906,4.368,89.883,0.544,6076848.0,68.42196,9.9349
cia. la fe (pujiltic),2020-2021,6,14563.0,0.0,135.099,677.45,0.0,677.45,0.0,0.0,0.0,308.304,0.0,0.0,0.0,0.0,0.0,0.0,11.533,12.984,15.629,0.0,80.517,0.0,52.694,0.0,74.708,289.512,15.582,15.291,395.094,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0,107.795024,4.6518
cia. la fe (pujiltic),2020-2021,7,73781.0,72674.0,640.43,6968.4,0.0,6968.4,0.0,0.0,405691.0,2192.897882,112.626,114.3415652,82.300622,98.9672138,96.201785,26.832111,11.818989,13.231737,15.525255,12.862004,82.8456859,1.873016,53.306257,1107.0,370.80104,1197.201759,74.3027,85.597721,1727.90322,0,0.0,0,0,0.0,4.4,0.0,0.0,0.0,22.15,26.55,111.9532051,0.0,100.0,0.769222,1286995.0,115.205408,9.4447
cia. la fe (pujiltic),2020-2021,8,137564.0,135501.0,1239.27,14784.65,0.0,14784.65,0.0,0.0,818589.0,4454.253765,114.471,116.2138187,84.194876,99.4649763,96.307621,26.441511,11.614907,13.368319,15.48588,12.943963,83.5855825,1.866796,53.455257,2063.0,679.02826,1934.564169,134.192,158.776891,2906.56132,0,0.0,0,0,0.0,9.15,0.0,0.0,0.0,22.15,31.3,115.0962207,0.0,100.0,0.643148,2263201.0,111.004058,10.7474
cia. la fe (pujiltic),2020-2021,9,202257.0,199223.0,1817.93,22665.7,0.0,22665.7,0.0,0.0,1205845.0,6679.876706,116.205,117.9747052,85.069743,100.13646,96.375394,26.029754,11.441046,13.510269,15.456269,13.002831,84.1265832,1.881286,53.419139,3034.0,990.44038,2667.521031,192.9539,228.846821,4079.762132,0,0.0,0,0,0.0,13.55,0.0,0.0,0.0,22.15,36.1,118.08596,0.0,100.0,0.598264,3236553.0,111.256759,11.2063
cia. la fe (pujiltic),2020-2021,10,266482.0,262484.0,2426.55,30528.4,0.0,30528.4,0.0,0.0,1537321.0,8874.808706,117.58,119.3709086,85.534554,100.6004158,96.486658,25.652014,11.271938,13.631479,15.488446,13.07406,84.4116963,1.86699,53.457217,4157.0,1276.23703,3425.115099,253.9351,299.349576,5254.636805,0,0.0,0,0,0.0,16.05,0.0,0.0,0.0,29.05,45.1,120.9328777,0.0,100.0,0.574966,4214650.0,109.81929,11.456
cia. la fe (pujiltic),2020-2021,11,335596.0,330563.0,3067.35,39083.25,0.0,39083.25,0.0,0.0,1822938.0,11308.81847,118.561,120.3661552,85.867948,100.8000691,96.530745,25.476466,11.19242,13.716986,15.514702,13.136011,84.668149,1.867909,53.468322,5192.0,1597.02479,4213.904027,315.6172,378.953821,6505.499838,0,0.0,0,0,0.0,17.1,0.0,0.0,0.15,29.05,46.3,122.5560335,0.0,100.0,0.557322,5228440.0,109.409099,11.6459
cia. la fe (pujiltic),2020-2021,12,404914.0,398841.0,3723.72,48006.3,0.0,48006.3,0.0,0.0,2207852.0,13820.89612,119.919,121.7449609,86.183523,100.7164484,96.541779,25.685454,11.282753,13.86605,15.662424,13.291306,84.8611045,1.866888,53.479022,6232.0,1941.63814,4985.232112,380.157,450.313596,7757.340848,0,0.0,0,0,0.0,18.0,0.0,0.0,0.15,29.05,47.2,122.8959811,0.0,100.0,0.547277,6238754.0,108.73911,11.8559
cia. la fe (pujiltic),2020-2021,13,455441.0,448610.0,4215.23,54415.4,0.0,54415.4,0.0,0.0,2439988.0,15646.22765,120.877,122.7175983,86.340216,100.5605556,96.551246,25.760527,11.31413,13.969513,15.782585,13.412554,84.9832521,1.870203,53.482336,6990.0,2194.19686,5563.354093,431.3412,501.856771,8690.748924,0,0.0,0,0,0.0,21.35,0.0,41.1,0.15,29.05,92.05,123.4696172,0.0,100.0,0.547489,7025997.0,108.046536,11.9478
cia. la fe (pujiltic),2020-2021,14,506439.0,498843.0,4740.24,60628.75,0.0,60628.75,0.0,0.0,2728557.0,17470.17424,121.54,123.3907182,86.368201,100.3775381,96.555617,25.875377,11.363842,14.042225,15.875689,13.507561,85.0833057,1.869221,53.483358,7755.0,2449.48374,6182.062513,489.2414,573.507586,9694.295239,0,0.0,0,0,0.0,26.5,0.0,81.45,0.15,29.05,137.55,123.5693439,0.0,100.0,0.547397,7805520.0,106.838261,11.9715
cia. la fe (pujiltic),2020-2021,15,576450.0,567805.0,5416.56,69788.55,0.0,69788.55,0.0,0.0,3078410.0,19875.56012,122.433,124.2970788,86.505336,100.2387024,96.561639,26.051696,11.440693,14.140734,15.983806,13.622008,85.2238071,1.866326,53.492526,8804.0,2802.75438,6968.050771,562.382,666.888516,11000.07567,0,0.0,0,0,0.0,29.0,0.0,81.45,0.15,29.05,140.05,123.6003274,0.0,100.0,0.541778,8807570.0,106.423634,12.1066
cia. la fe (pujiltic),2020-2021,16,646914.0,637212.0,6099.39,79086.55,0.0,79086.55,0.0,0.0,3422078.0,22246.94377,123.185,125.0605781,86.631729,100.1490152,96.562955,26.216622,11.512518,14.223297,16.067263,13.714,85.3536785,1.864699,53.499389,9861.0,3162.51124,7756.39465,640.8464,740.728006,12300.4803,0,0.0,0,0,0.0,29.0,0.0,81.45,0.15,29.05,140.05,123.5463606,0.0,100.0,0.534553,9807857.0,106.062081,12.2252
cia. la fe (pujiltic),2020-2021,17,717382.0,706623.0,6814.15,88425.65,0.0,88425.65,0.0,0.0,3743821.0,24646.59024,123.805,125.6900476,86.717666,100.1055226,96.555323,26.406573,11.595305,14.292679,16.129185,13.785795,85.4711196,1.864447,53.50472,10918.0,3531.93379,8557.280366,718.1451,811.429976,13618.78923,0,0.0,0,0,0.0,29.15,0.0,81.45,0.15,29.05,140.2,123.2626395,0.0,100.0,0.530434,10799315.0,105.278281,12.3261
cia. la fe (pujiltic),2020-2021,18,785875.0,774089.0,7530.82,97495.9,0.0,97495.9,0.0,0.0,4052666.0,26839.138,124.378,126.2717346,86.806633,100.0542071,96.546771,26.57331,11.669344,14.358216,16.192932,13.854883,85.5612992,1.865865,53.503402,11945.0,3896.54162,9297.261992,790.9414,902.337656,14887.08267,0,0.0,0,0,0.0,32.45,0.0,81.45,0.15,29.05,143.5,123.0421864,0.0,100.0,0.52755,11793716.0,104.354505,12.406
cia. la fe (pujiltic),2020-2021,19,855595.0,842764.0,8253.32,106735.55,0.0,106735.55,0.0,0.0,4355956.0,29016.99506,124.837,126.7376312,86.873745,99.988546,96.532403,26.746767,11.74776,14.410559,16.242071,13.912453,85.6568907,1.868264,53.493951,12990.0,4275.40907,10028.37081,866.3546,1014.016701,16184.15118,0,0.0,0,0,0.0,33.35,0.0,81.45,0.2,29.05,144.45,122.6664402,0.0,100.0,0.523666,12779831.0,103.666766,12.475
cia. la fe (pujiltic),2020-2021,20,925892.0,912006.0,8996.4,116016.85,0.0,116016.85,0.0,0.0,4646695.0,31407.12741,125.273,127.1803788,86.91958,99.9374657,96.521523,26.938455,11.833683,14.462694,16.293121,13.968347,85.7315612,1.867522,53.491458,14045.0,4657.99175,10778.62023,940.8533,1138.383881,17515.84916,0,0.0,0,0,0.0,33.45,0.0,81.45,0.2,29.05,144.55,122.2163379,0.0,100.0,0.520407,13777948.0,102.918056,12.5302
cia. la fe (pujiltic),2020-2021,21,993842.0,978937.0,9668.74,124845.55,0.0,124845.55,0.0,0.0,4980694.0,33705.11271,125.58,127.4920433,86.929017,99.8450458,96.510088,27.072814,11.894209,14.500712,16.341781,14.016369,85.7701434,1.869263,53.485947,15064.0,5029.45704,11521.11545,1020.4121,1266.154016,18837.13861,0,0.0,0,0,0.0,41.1,0.0,81.45,0.35,29.05,152.35,121.9140508,0.0,100.0,0.519733,14758465.0,102.789194,12.5619
cia. la fe (pujiltic),2020-2021,22,1062828.0,1046889.0,10381.57,133982.5,0.0,133982.5,0.0,0.0,5352546.0,35828.74918,125.899,127.8158261,86.92728,99.7894297,96.501582,27.220679,11.953102,14.539341,16.384445,14.060301,85.8149361,1.868605,53.511459,16098.0,5406.04221,12173.47574,1099.8171,1521.701221,20201.03627,0,0.0,0,0,0.0,45.3,0.0,81.45,0.35,29.05,156.55,121.6365509,0.0,100.0,0.518587,15755328.0,102.376422,12.6062
cia. la fe (pujiltic),2020-2021,23,1131299.0,1114333.0,11086.81,142905.65,0.0,142905.65,0.0,0.0,5740949.0,38096.538,126.184,128.1051831,86.896907,99.6852291,96.490593,27.36845,11.997357,14.573258,16.430682,14.106225,85.8529488,1.868702,53.588426,17125.0,5785.85757,12811.66402,1192.2548,1812.916161,21602.69255,0,0.0,0,0,0.0,51.55,0.0,81.45,0.35,29.05,163.2,121.4705706,0.0,100.0,0.517275,16753761.0,102.040081,12.6319
cia. la fe (pujiltic),2020-2021,24,1201407.0,1183390.0,11789.83,152147.4,0.0,152147.4,0.0,0.0,6019192.0,40527.08035,126.411,128.3355954,86.873154,99.5980546,96.474605,27.526891,12.04458,14.60185,16.469634,14.143928,85.878824,1.870073,53.668496,18176.0,6184.5174,13543.15776,1286.2675,2014.174206,23028.11686,0,0.0,0,0,0.0,53.4,0.0,81.45,1.1,29.05,165.4,121.2317075,0.0,100.0,0.515994,17768076.0,101.901978,12.6641
cia. la fe (pujiltic),2020-2021,25,1270072.0,1251025.0,12486.85,161137.15,0.0,161137.15,0.0,0.0,6349832.0,43075.12624,126.613,128.5406975,86.818257,99.518295,96.46061,27.678588,12.090057,14.628089,16.506658,14.178643,85.8965092,1.870562,53.745156,19206.0,6575.73628,14397.04201,1381.1735,2136.048181,24489.99997,0,0.0,0,0,0.0,57.45,0.0,81.45,1.1,29.05,169.45,120.9927215,0.0,100.0,0.515692,18777797.0,101.712761,12.6872
cia. la fe (pujiltic),2020-2021,26,1338582.0,1318507.0,13181.04,170002.35,0.0,170002.35,0.0,0.0,6722380.0,45592.27035,126.746,128.6757781,86.746177,99.4742197,96.446039,27.798745,12.132115,14.646964,16.531527,14.201083,85.9030324,1.872557,53.782032,20234.0,6967.95414,15271.80057,1487.4016,2258.504396,25985.6607,0,0.0,0,0,0.0,59.55,0.0,81.45,1.25,29.05,172.1,120.7288589,0.0,100.0,0.514596,19803818.0,101.553595,12.7001
cia. la fe (pujiltic),2020-2021,27,1394329.0,1373418.0,13820.67,177091.65,0.0,177091.65,0.0,0.0,6972373.0,47952.15388,126.801,128.7316109,86.67709,99.4314111,96.432016,27.906111,12.171449,14.656863,16.546649,14.214732,85.9070136,1.873979,53.808647,21070.0,7291.70689,16017.39457,1568.1026,2350.147426,27227.35149,0,0.0,0,0,0.0,60.3,0.0,110.5,1.25,29.05,201.5,120.4200338,0.0,100.0,0.516418,20681602.0,100.887221,12.7008
cia. la fe (pujiltic),2020-2021,28,1460823.0,1438915.0,14543.74,185918.85,0.0,185918.85,0.0,0.0,7302850.0,50679.61212,126.847,128.7782913,86.575311,99.4437382,96.418211,28.017837,12.216918,14.666223,16.551947,14.22001,85.9114037,1.874924,53.820811,22067.0,7673.89613,16932.09083,1662.8511,2493.229451,28762.06751,0,0.0,0,0,0.0,60.4,7.0,110.5,1.55,29.05,209.3,120.0484689,0.0,100.0,0.516564,21684117.0,100.443421,12.7269
cia. la fe (pujiltic),2020-2021,29,1518166.0,1495398.0,15203.12,192840.45,0.0,192840.45,0.0,0.0,7574211.0,52609.07565,126.84,128.771187,86.522351,99.4261497,96.402979,28.10279,12.242497,14.667961,16.554322,14.221964,85.9108818,1.877428,53.859433,22927.0,8009.98947,17665.88243,1749.5492,2587.145966,30012.56707,0,0.0,0,0,0.0,61.15,35.0,110.5,2.2,29.05,238.3,119.8118407,0.0,100.0,0.516173,22528396.0,99.858844,12.7021
cia. la fe (pujiltic),2020-2021,30,1577506.0,1553848.0,15845.83,200223.45,0.0,200223.45,0.0,0.0,7932586.0,55037.47153,126.762,128.6920056,86.450949,99.3697013,96.3863,28.170796,12.253913,14.660783,16.554507,14.220618,85.901791,1.88066,53.920474,23817.0,8357.57588,18444.38691,1838.6606,2694.906516,31335.52991,0,0.0,0,0,0.0,83.5,35.2,110.5,3.2,29.05,262.25,119.6416443,0.0,100.0,0.517304,23481080.0,99.553384,12.6924
cia. la fe (pujiltic),2020-2021,31,1636875.0,1612327.0,16503.44,207646.25,0.0,207646.25,0.0,0.0,8262735.0,57558.48212,126.667,128.5955303,86.391397,99.3184574,96.358243,28.297824,12.276536,14.653323,16.552826,14.216577,85.8861019,1.885793,54.029182,24707.0,8734.99487,19207.4811,1917.4611,2781.192661,32641.12973,0,0.0,0,0,0.0,97.5,35.2,110.5,5.2,29.15,278.35,119.3604043,0.0,100.0,0.517858,24424599.0,99.183867,12.6855
cia. la fe (pujiltic),2020-2021,32,1696248.48,1670809.654,17208.64,215334.95,0.0,215334.95,0.0,0.0,8500667.0,60484.72624,126.461,128.3864254,86.297845,99.244422,96.328996,28.446981,12.320965,14.635156,16.542569,14.20523,85.8707617,1.888626,54.096054,25597.826,9113.21573,20006.7032,1991.7026,2903.787331,34015.40886,0,0.0,0,0,0.0,101.2,35.2,110.5,5.2,34.15,287.05,118.7825467,0.0,100.0,0.519663,25416828.0,98.569583,12.6947
ciasa (cuatotolapam),2020-2021,11,11230.0,10741.8,224.3,900.8,0.0,900.8,0.0,0.0,0.0,105.936,0.0,108.308,77.887,95.29,92.13,33.935,15.142,12.497,14.68,12.082,82.302,2.899,51.758,488.2,110.489,137.241,18.862,43.752,310.344,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.535,14.05,78.69,0.49,201000.0,50.066874,8.0213
ciasa (cuatotolapam),2020-2021,12,39900.0,38079.8,756.7,3361.55,0.0,3361.55,0.0,0.0,0.0,657.097,0.0,108.499,79.015,95.61,92.76,32.644,15.083,12.446,14.584,12.076,82.803,2.76,50.33,1820.2,359.463,481.818,68.329,132.498,1042.108,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,82.525,17.0,97.31,0.5,647233.0,52.728954,8.4249
ciasa (cuatotolapam),2020-2021,13,72490.0,69108.754,1405.53,6063.15,0.0,6063.15,0.0,0.0,0.0,1582.186,0.0,107.093,79.264,95.93,93.35,32.233,15.067,12.308,14.548,11.976,82.321,2.541,49.996,3381.246,593.697,863.117,131.075,262.194,1850.083,0,0.0,0,0,0.0,18.05,0.0,0.0,0.0,62.0,80.05,81.693,17.93,111.61,0.49,1133827.0,51.57485,8.3641
ciasa (cuatotolapam),2020-2021,14,98760.0,94127.442,1921.87,9013.75,0.0,9013.75,0.0,0.0,0.0,2501.448,0.0,107.485,79.68,97.33,93.82,31.409,14.72,12.31,14.396,11.866,82.426,2.42,50.012,4632.558,750.745,1173.191,184.589,361.895,2470.42,0,0.0,0,0,0.0,21.05,0.0,24.0,8.0,78.05,131.1,83.62,17.62,121.05,0.48,1579334.0,51.38745,9.1269
ciasa (cuatotolapam),2020-2021,15,124630.0,118599.247,2393.23,11672.9,0.0,11672.9,0.0,0.0,0.0,3312.417,0.0,107.976,80.025,99.2,94.27,30.704,14.454,12.327,14.218,11.713,82.381,2.302,49.937,6030.753,880.758,1486.575,236.973,464.393,3068.699,0,0.0,0,0,0.0,24.5,0.0,24.0,8.1,124.15,181.15,85.291,17.97,77.85,0.5,1994871.0,52.076064,9.366
ciasa (cuatotolapam),2020-2021,16,158200.0,150493.312,3072.08,15261.9,0.0,15261.9,0.0,0.0,0.0,4290.508,0.0,108.663,80.39,100.84,94.56,29.861,14.151,12.377,14.091,11.605,82.358,2.257,49.661,7706.688,1066.055,1882.364,301.346,589.814,3839.579,0,0.0,0,0,0.0,37.5,0.0,24.0,8.1,131.0,201.0,87.444,17.87,81.16,0.5,2490903.0,51.496054,9.6472
ciasa (cuatotolapam),2020-2021,17,189810.0,180497.623,3650.23,18640.51,0.0,17452.4,0.0,0.0,0.0,5387.111,0.0,108.935,80.851,101.82,94.69,29.342,13.963,12.398,14.023,11.53,82.222,2.245,49.47,9312.377,1250.235,2207.326,360.276,688.353,4506.19,0,0.0,0,0,0.0,41.2,4.3,24.0,8.1,150.05,228.05,88.786,18.14,82.36,0.5,3043810.0,51.999463,9.8206
ciasa (cuatotolapam),2020-2021,18,224820.0,213593.844,4316.71,22496.8,0.0,17452.4,0.0,0.0,0.0,6523.912,0.0,109.358,81.573,102.46,94.74,28.969,13.822,12.425,13.978,11.489,82.193,2.258,49.332,11226.156,1470.346,2523.245,413.767,739.969,5147.327,0,0.0,0,0,0.0,48.45,4.3,24.0,8.1,159.35,245.0,89.878,18.7,84.28,0.5,3657011.0,52.08133,10.0065
ciasa (cuatotolapam),2020-2021,19,257940.0,245114.103,4963.31,26084.87,0.0,17452.4,0.0,0.0,0.0,7634.225,0.0,110.138,82.268,102.7,94.88,28.654,13.728,12.501,14.037,11.55,82.283,2.233,49.159,12825.897,1650.099,2818.862,467.83,781.01,5717.801,0,0.0,0,0,0.0,78.1,6.3,24.0,8.1,159.35,276.25,91.062,18.61,84.86,0.5,4228662.0,51.969351,10.1127
ciasa (cuatotolapam),2020-2021,20,295860.0,280928.898,5651.61,30422.04,0.0,17452.4,0.0,0.0,0.0,8688.105,0.0,111.033,82.711,102.96,94.99,28.407,13.649,12.579,14.091,11.605,82.358,2.219,49.037,14931.102,1865.345,3170.049,537.581,861.348,6434.323,0,0.0,0,0,0.0,86.55,6.3,24.0,8.1,159.35,285.1,92.159,19.38,84.42,0.5,4874258.0,52.349684,10.2825
ciasa (cuatotolapam),2020-2021,21,327910.0,311310.985,6188.66,34000.249,0.0,17452.4,0.0,0.0,0.0,9549.199,0.0,111.828,82.935,103.14,95.08,28.295,13.61,12.656,14.15,11.667,82.452,2.2,49.008,16599.015,2041.075,3501.046,595.604,944.019,7081.744,0,0.0,0,0,0.0,111.55,9.45,24.0,9.4,159.35,314.55,92.988,19.43,84.09,0.5,5467781.0,52.985622,10.3687
ciasa (cuatotolapam),2020-2021,22,361190.0,342766.64,6856.77,37775.16,0.0,17452.4,0.0,0.0,0.0,10765.505,0.0,112.589,83.091,103.11,95.17,28.255,13.598,12.731,14.24,11.75,82.514,2.177,49.014,18423.36,2221.433,3875.275,655.504,1023.222,7775.434,0,0.0,0,0,0.0,126.5,9.45,24.0,14.5,159.35,335.0,93.617,19.77,43.44,0.5,6088268.0,52.676405,10.4585
ciasa (cuatotolapam),2020-2021,23,397300.0,376808.681,7503.1,42074.77,0.0,17452.4,0.0,0.0,0.0,11831.489,0.0,113.38,83.262,103.0,95.21,28.258,13.627,12.81,14.339,11.841,82.579,2.171,48.928,20491.319,2437.214,4274.537,717.084,1089.56,8518.395,0,0.0,0,0,0.0,139.4,9.55,24.0,17.0,159.35,350.1,93.99,20.4,84.4,0.5,6757599.0,52.951446,10.5901
ciasa (cuatotolapam),2020-2021,24,431080.0,408744.258,8111.78,46038.41,0.0,18980.3,0.0,0.0,0.0,13316.989,0.0,113.966,83.404,103.02,95.27,28.245,13.642,12.872,14.41,11.904,82.609,2.156,48.873,22335.742,2624.907,4660.937,777.789,1144.963,9208.596,0,0.0,0,0,0.0,162.15,9.55,24.0,17.0,159.35,372.45,94.334,20.63,84.62,0.5,7406328.0,53.142466,10.6797
ciasa (cuatotolapam),2020-2021,25,468860.0,444217.736,8845.76,50501.66,0.0,23443.55,0.0,0.0,0.0,14648.055,0.0,114.909,83.52,103.03,95.3,28.285,13.66,12.964,14.503,11.991,82.679,2.155,48.886,24642.264,2858.145,5103.201,851.479,1204.41,10017.235,0,0.0,0,0,0.0,165.3,9.55,24.0,17.0,161.3,377.55,94.915,21.27,84.68,0.5,8132826.0,53.003925,10.7711
ciasa (cuatotolapam),2020-2021,26,505170.0,478368.896,9488.01,54904.93,0.0,24840.35,0.0,0.0,0.0,15992.405,0.0,115.775,83.623,102.95,95.29,28.352,13.697,13.051,14.595,12.08,82.768,2.168,48.858,26801.104,3105.132,5520.843,909.689,1261.611,10797.275,0,0.0,0,0,0.0,171.45,9.55,24.0,17.0,168.5,391.3,95.287,21.77,85.68,0.5,8847868.0,53.242987,10.8686
ciasa (cuatotolapam),2020-2021,27,539580.0,510879.792,10206.89,58973.76,0.0,24840.35,0.0,0.0,0.0,17110.838,0.0,116.486,83.698,102.92,95.29,28.39,13.722,13.123,14.663,12.151,82.868,2.175,48.829,28700.208,3331.974,5922.655,973.865,1315.158,11543.652,0,0.0,0,0,0.0,192.5,11.55,24.0,17.0,168.5,414.35,95.628,21.95,86.08,0.51,9526055.0,52.86429,10.9295
ciasa (cuatotolapam),2020-2021,28,577240.0,546277.445,10908.51,63409.49,0.0,24840.35,0.0,0.0,0.0,18571.27,0.0,117.019,83.707,102.95,95.31,28.392,13.755,13.176,14.712,12.198,82.912,2.176,48.718,30962.555,3566.519,6398.789,1038.63,1388.354,12392.292,0,0.0,0,0,0.0,198.5,12.35,24.0,17.0,168.5,421.15,95.783,22.45,86.66,0.51,10253950.0,52.916484,10.9849
ciasa (cuatotolapam),2020-2021,29,605210.0,572605.084,11452.59,66722.35,0.0,24840.35,0.0,0.0,0.0,19703.488,0.0,117.373,83.681,102.9,95.3,28.491,13.801,13.218,14.767,12.242,82.901,2.181,48.717,32604.916,3761.398,6760.561,1080.983,1452.288,13055.23,0,0.0,0,0,0.0,203.4,24.35,24.0,40.5,168.5,461.55,95.778,22.72,87.07,0.51,10832184.0,52.844815,11.0246
ciasa (cuatotolapam),2020-2021,30,641230.0,606475.826,12122.87,71033.2,0.0,24840.35,0.0,0.0,0.0,21267.337,0.0,117.49,83.637,102.75,95.3,28.614,13.861,13.237,14.819,12.276,82.84,2.176,48.722,34754.174,3991.907,7242.934,1133.011,1520.641,13888.493,0,0.0,0,0,0.0,207.0,24.35,24.0,42.5,168.5,467.15,95.481,23.19,86.41,0.51,11533290.0,52.89424,11.0776
ciasa (cuatotolapam),2020-2021,31,674820.0,637964.819,12825.44,75106.65,0.0,24840.35,0.0,0.0,0.0,22640.176,0.0,117.943,83.658,102.71,95.32,28.665,13.896,13.285,14.88,12.328,82.849,2.171,48.69,36855.181,4199.737,7684.543,1181.216,1584.738,14650.234,0,0.0,0,0,0.0,211.05,24.35,24.0,56.2,168.5,484.5,95.593,23.59,85.91,0.51,12212651.0,52.615738,11.1298
ciasa (cuatotolapam),2020-2021,32,703780.0,665211.42,13465.99,78520.63,0.0,24840.35,0.0,0.0,0.0,24044.024,0.0,118.385,83.621,102.74,95.3,28.743,13.939,13.337,14.934,12.371,82.838,2.18,48.661,38568.58,4409.902,8049.246,1235.927,1678.887,15373.962,0,0.0,0,0,0.0,237.55,25.1,24.0,59.0,168.5,514.55,95.675,23.74,85.33,0.51,12866976.0,52.263517,11.1569
ciasa (cuatotolapam),2020-2021,33,735370.0,694797.045,14164.96,82181.63,0.0,25137.65,0.0,0.0,0.0,25350.272,0.0,118.612,83.532,102.76,95.31,28.794,13.985,13.366,14.975,12.397,82.785,2.179,48.584,40572.955,4613.884,8424.698,1307.182,1840.598,16186.362,0,0.0,0,0,0.0,249.55,25.1,24.0,67.35,168.5,535.3,95.552,24.11,84.64,0.51,13562031.0,51.914724,11.1755
ciasa (cuatotolapam),2020-2021,34,766740.0,724303.749,14780.24,85869.88,0.0,28825.9,0.0,0.0,0.0,26836.681,0.0,118.822,83.439,102.85,95.32,28.853,14.026,13.397,15.009,12.415,82.717,2.175,48.536,42436.251,4812.477,8818.51,1363.825,2016.892,17011.704,0,0.0,0,0,0.0,266.1,25.1,24.0,67.35,168.5,551.45,95.522,24.27,84.14,0.52,14247927.0,51.876018,11.1993
