ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total
ingenio el molino s.a. de c.v.,2012-2013,21,263408.115,259665.286,4050.0,31294.6,0.0,31294.6,0.0,0.0,0,9802.592,0.0,0.0,85.476,99.8,94.994,28.123,12.874,14.046,16.01,13.37,83.524,2.5,51.02,3742.829,1852.25,2840.539,327.5,353.653,5373.942,0,0,0,0,0,115:05:00,01:00,00:00,131:15:00,00:00,246:25:00
ingenio el molino s.a. de c.v.,2012-2013,22,299160.475,294965.167,4610.0,36005.7,0.0,36005.7,0.0,0.0,0,11184.716,0.0,0.0,85.705,99.796,95.07,28.065,12.867,14.17,16.15,13.5,83.591,2.49,50.97,4195.308,2089.75,3207.63,369.5,392.94,6059.82,0,0,0,0,0,126:25:00,01:00,00:00,131:15:00,00:00,257:50:00
ingenio el molino s.a. de c.v.,2012-2013,23,333630.115,329012.792,5140.0,40614.3,0.0,40614.3,0.0,0.0,0,12617.217,0.0,0.0,85.732,99.805,95.122,28.016,12.861,14.28,16.27,13.61,83.659,2.49,50.91,4617.323,2323.987,3591.026,418.5,463.676,6797.189,0,0,0,0,0,144:40:00,01:00,00:00,131:15:00,00:00,276:50:00
ingenio el molino s.a. de c.v.,2012-2013,24,370158.12,364972.682,5680.0,45406.1,0.0,45406.1,0.0,0.0,0,14153.309,0.0,0.0,85.774,99.813,95.176,27.981,12.858,14.391,16.38,13.72,83.76,2.48,50.87,5185.438,2569.89,3995.585,465.5,547.265,7578.24,0,0,0,0,0,149:35:00,01:00,00:00,131:15:00,00:00,280:60
ingenio el molino s.a. de c.v.,2012-2013,25,403620.86,397986.986,6190.0,49945.6,0.0,49945.6,0.0,0.0,0,15508.921,0.0,0.0,85.772,99.82,95.209,27.968,12.861,14.489,16.48,13.82,83.853,2.48,50.83,5633.874,2801.868,4381.094,528.5,609.531,8320.993,0,0,0,0,0,169:00:00,01:00,00:00,131:15:00,00:00,299:35:00
ingenio el molino s.a. de c.v.,2012-2013,26,435403.43,429411.159,6680.0,54253.25,0.0,54253.25,0.0,0.0,0,16837.509,0.0,0.0,85.728,99.835,95.247,27.965,12.865,14.575,16.57,13.9,83.915,2.48,50.82,5992.271,3015.95,4733.692,594.5,712.465,9056.607,0,0,0,0,0,187:00:00,01:00,00:00,143:30:00,00:00,329:50:00
ingenio el molino s.a. de c.v.,2012-2013,27,465859.03,459348.907,7140.0,58091.65,0.0,58091.65,0.0,0.0,0,18210.744,0.0,0.0,85.616,99.838,95.274,27.958,12.87,14.643,16.65,13.97,83.919,2.48,50.79,6510.123,3223.956,5108.44,667.5,812.42,9812.316,0,0,0,0,0,186:15:00,01:00,33:55:00,143:35:00,00:00,363:55:00
ingenio el molino s.a. de c.v.,2012-2013,28,501562.7,494546.581,7680.0,62943.3,0.0,62943.3,0.0,0.0,0,19743.833,0.0,0.0,85.566,99.842,95.304,27.937,12.853,14.718,16.74,14.05,83.94,2.47,50.82,7016.119,3466.378,5536.476,719.5,932.751,10655.105,0,0,0,0,0,196:20:00,01:00,33:55:00,143:35:00,00:00,373:60
ingenio el molino s.a. de c.v.,2012-2013,29,536412.015,528932.929,8230.0,67679.3,0.0,67679.3,0.0,0.0,0,21146.748,0.0,0.0,85.587,99.843,95.329,27.929,12.845,14.785,16.82,14.12,83.92,2.47,50.83,7479.086,3704.34,5978.042,763.5,985.066,11430.948,0,0,0,0,0,208:35:00,01:00,33:55:00,143:35:00,00:00,386:15:00
ingenio el molino s.a. de c.v.,2012-2013,30,572307.155,564269.199,8790.0,72534.1,0.0,72534.1,0.0,0.0,0,22682.614,0.0,0.0,85.577,99.839,95.355,27.909,12.842,14.844,16.9,14.18,83.897,2.47,50.81,8037.956,3946.457,6403.693,808.5,1094.139,12252.789,0,0,0,0,0,217:20:00,01:00,33:55:00,143:35:00,00:00,394:60
ingenio el molino s.a. de c.v.,2012-2013,31,607430.955,598894.589,9330.0,77346.3,0.0,77346.3,0.0,0.0,0,24116.353,0.0,0.0,85.618,99.838,95.372,27.905,12.84,14.899,16.96,14.23,83.899,2.47,50.81,8536.366,4188.55,6797.534,845.5,1184.41,13015.994,0,0,0,0,0,225:45:00,01:00,33:55:00,143:35:00,00:00,403:25:00
ingenio el molino s.a. de c.v.,2012-2013,32,640180.67,631247.039,9830.0,81583.1,0.0,81583.1,0.0,0.0,0,25549.975,0.0,0.0,85.572,99.838,95.384,27.909,12.84,14.943,17.02,14.28,83.898,2.47,50.82,8933.631,4415.785,7213.537,889.5,1283.018,13801.84,0,0,0,0,0,237:35:00,01:00,33:55:00,143:35:00,00:00,415:15:00
ingenio el molino s.a. de c.v.,2012-2013,33,669061.71,659637.469,10260.0,85717.9,0.0,85717.9,0.0,0.0,0,26880.123,0.0,0.0,85.545,99.841,95.399,27.915,12.845,14.979,17.06,14.31,83.905,2.47,50.81,9424.241,4611.57,7543.714,956.5,1375.098,14486.882,0,0,0,0,0,253:40:00,17:20,33:55:00,143:35:00,00:00,448:03:00
ingenio el molino s.a. de c.v.,2012-2013,34,691202.005,681451.857,10600.0,88469.4,0.0,88469.4,0.0,0.0,0,27698.138,0.0,0.0,85.489,99.837,95.404,27.928,12.854,15.001,17.09,14.34,83.897,2.47,50.8,9750.148,4765.673,7805.074,1009.5,1466.314,15046.561,0,0,0,0,0,306:55:00,27:35:00,33:55:00,143:35:00,00:00,511:60
ingenio el molino s.a. de c.v.,2012-2013,35,716792.86,706678.476,10980.0,91721.9,0.0,91721.9,0.0,0.0,0,28825.345,0.0,0.0,85.364,99.836,95.409,27.928,12.861,15.013,17.11,14.35,83.874,2.47,50.77,10114.384,4941.079,8108.048,1054.5,1647.268,15750.895,0,0,0,0,0,312:45:00,66:25:00,33:55:00,143:35:00,00:00,556:40:00
ingenio el molino s.a. de c.v.,2012-2013,36,738488.85,727976.986,11280.0,94344.9,0.0,94344.9,0.0,0.0,0,29767.055,0.0,0.0,85.23,99.834,95.413,27.933,12.866,15.024,17.12,14.36,83.87,2.47,50.77,10511.864,5089.541,8373.063,1095.5,1829.059,16387.163,0,0,0,0,0,360:50:00,82:15:00,33:55:00,143:35:00,00:00,619:50:00
ingenio el molino s.a. de c.v.,2012-2013,37,758469.945,745241.787,11254.0,96897.95,0.0,96897.95,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,00:00,00:00,00:00,00:00,00:00,00:00
ingenio el molino s.a. de c.v.,2012-2013,38,759318.175,748475.194,11500.0,97398.95,0.0,97398.95,0.0,0.0,0,31851.247,127.815003,129.667,85.197,99.827,95.416,27.942,12.873,15.028,17.132,14.364,83.843,2.465,50.76,10842.981,5230.865,8621.029,1151.5,1888.562,16891.956,0,0,0,0,0,364:15:00,193:50:00,33:55:00,143:35:00,00:00,735:35:00
fideicomiso ingenio el potrero,2012-2013,10,88255.64,86699.99,1005.76,6987.95,6987.95,0.0,0.0,0.0,0,1438.36,0.0,0.0,84.638,91.873,96.464,27.735,13.12,13.35,16.66,14.02,84.11,1.7,50.35,1555.65,416.597,1124.58,79.206,189.563,1809.946,452875,122256,0,0,575131,00:00,00:00,00:00,00:00,00:00,00:00
fideicomiso ingenio el potrero,2012-2013,11,148142.115,145522.146,1713.02,15062.95,15062.95,0.0,0.0,0.0,0,3915.165,0.0,0.0,85.122,92.574,96.423,27.683,13.07,13.44,16.64,14.0,84.11,1.74,50.44,2619.969,711.999,1797.716,129.416,322.657,2961.788,452875,657799,0,0,1110674,13:20,00:00,00:00,00:00,00:00,13:20
fideicomiso ingenio el potrero,2012-2013,12,210069.37,206367.801,2452.94,22180.7,22180.7,0.0,0.0,0.0,0,6179.436,0.0,0.0,85.328,92.289,96.438,27.809,13.13,13.54,16.79,14.15,84.24,1.73,50.46,3701.569,1013.03,2475.344,181.166,503.392,4172.932,452875,961239,0,0,1414114,26:35:00,01:55,00:00,00:00,00:00,28:30:00
fideicomiso ingenio el potrero,2012-2013,13,289224.91,284141.888,3393.46,31448.85,31448.85,0.0,0.0,0.0,0,8778.325,0.0,0.0,85.528,92.724,96.518,27.655,13.07,13.65,16.87,14.21,84.25,1.72,50.46,5083.022,1374.674,3347.068,257.09,735.349,5714.181,452875,1192436,0,0,1645311,27:15:00,01:55,00:00,00:00,00:00,29:10:00
fideicomiso ingenio el potrero,2012-2013,14,364494.705,358088.978,4295.75,40200.25,40200.25,0.0,0.0,0.0,0,11081.11,0.0,0.0,85.635,92.739,96.517,27.64,13.06,13.68,16.92,14.23,84.11,1.72,50.46,6405.727,1736.37,4156.496,323.47,945.715,7162.051,452875,1401271,0,0,1854146,27:35:00,01:55,00:00,02:45,03:00,35:15:00
fideicomiso ingenio el potrero,2012-2013,15,434931.695,427330.597,5160.56,49362.5,49362.5,0.0,0.0,0.0,0,13324.249,0.0,0.0,85.743,92.749,96.526,27.539,13.01,13.71,16.99,14.27,83.97,1.73,50.46,7601.098,2071.378,4905.591,387.444,1136.665,8501.078,452875,1727511,0,0,2180386,28:30:00,01:55,00:00,03:15,17:50,51:30:00
fideicomiso ingenio el potrero,2012-2013,16,510279.555,501392.62,6124.34,58179.65,58179.65,0.0,0.0,0.0,0,15787.151,0.0,0.0,85.869,93.026,96.556,27.342,12.923,13.759,17.02,14.28,83.928,1.73,50.46,8886.935,2418.336,5706.105,456.186,1340.974,9921.601,452875,1933987,0,0,2386862,34:10:00,01:55,00:00,03:15,17:50,57:10:00
fideicomiso ingenio el potrero,2012-2013,17,580574.945,570498.585,7050.95,67318.9,67318.9,0.0,0.0,0.0,0,18176.738,0.0,0.0,86.083,93.11,96.576,27.232,12.872,13.818,17.06,14.33,83.992,1.74,50.45,10076.36,2746.674,6381.366,520.623,1515.99,11164.653,452875,2296659,0,0,2749534,46:40:00,01:55,00:00,03:15,17:50,69:40:00
fideicomiso ingenio el potrero,2012-2013,18,655714.24,644366.741,8062.39,76726.6,76726.6,0.0,0.0,0.0,0,20475.107,0.0,0.0,86.274,93.153,96.589,27.169,12.843,13.893,17.14,14.4,84.039,1.74,50.45,11347.499,3107.279,7126.678,590.685,1679.304,12503.946,452875,2453992,0,0,2906867,50:50:00,01:55,00:00,03:15,17:50,73:50:00
fideicomiso ingenio el potrero,2012-2013,19,729586.435,716993.942,9015.03,86331.1,86331.1,0.0,0.0,0.0,0,22970.207,0.0,0.0,86.445,93.209,96.61,27.119,12.821,13.962,17.21,14.47,84.075,1.75,50.44,12592.493,3453.135,7867.554,656.144,1830.639,13807.472,452875,2635296,0,0,3088171,54:15:00,01:55,00:00,03:15,21:10,80:35:00
fideicomiso ingenio el potrero,2012-2013,20,800966.825,787178.885,9940.02,95843.4,95843.4,0.0,0.0,0.0,0,25409.66,0.0,0.0,86.592,93.211,96.621,27.081,12.804,14.02,17.28,14.53,84.107,1.75,50.44,13787.94,3794.104,8577.315,716.463,1968.766,15056.648,452875,2860692,0,0,3313567,54:15:00,01:55,00:00,13:03,22:00,90:50:00
fideicomiso ingenio el potrero,2012-2013,21,875642.23,860590.448,10961.97,104994.7,104994.7,0.0,0.0,0.0,0,27496.308,0.0,0.0,86.706,93.193,96.615,27.09,12.798,14.062,17.33,14.58,84.108,1.76,50.47,15051.782,4167.904,9303.535,787.76,2109.794,16368.993,452875,3012837,0,0,3465712,55:15:00,01:55,00:00,13:30,25:10:00,95:50:00
fideicomiso ingenio el potrero,2012-2013,22,944726.335,928464.273,11898.32,113367.3,113367.3,0.0,0.0,0.0,0,29201.044,0.0,0.0,86.762,93.194,96.576,27.106,12.795,14.083,17.36,14.59,84.08,1.78,50.49,16262.062,4555.645,9968.026,849.375,2240.146,17613.192,452875,3175159,0,0,3628034,67:30:00,01:55,00:00,13:30,25:10:00,108:05:00
fideicomiso ingenio el potrero,2012-2013,23,1021022.09,1003444.755,12898.21,122912.85,122912.85,0.0,0.0,0.0,0,31385.465,0.0,0.0,86.83,93.155,96.53,27.169,12.819,14.111,17.39,14.62,84.075,1.8,50.49,17577.335,4999.82,10675.017,916.19,2382.786,18973.813,452875,3224083,0,0,3676958,67:30:00,01:55,00:00,13:30,25:10:00,108:05:00
fideicomiso ingenio el potrero,2012-2013,24,1094111.995,1075255.172,13907.61,132441.45,132441.45,0.0,0.0,0.0,0,33650.293,0.0,0.0,86.911,93.037,96.519,27.236,12.85,14.132,17.44,14.66,84.078,1.81,50.49,18856.823,5381.723,11356.736,980.145,2518.84,20237.444,452875,3293604,0,0,3746479,67:30:00,01:55,00:00,0.583333333,28:40:00,112:05:00
fideicomiso ingenio el potrero,2012-2013,25,1168303.475,1148170.211,14856.35,142033.9,142033.9,0.0,0.0,0.0,0,36213.309,0.0,0.0,86.975,92.884,96.508,27.376,12.916,14.159,17.5,14.71,84.077,1.81,50.49,20133.264,5777.308,12061.645,1050.435,2657.043,21546.431,452875,3373364,0,0,3826239,70:03:00,01:55,00:00,0.583333333,28:40:00,115:05:00
fideicomiso ingenio el potrero,2012-2013,26,1229638.34,1208445.605,15736.35,149585.2,149585.2,0.0,0.0,0.0,0,38400.151,0.0,0.0,86.995,92.751,96.49,27.47,12.959,14.165,17.53,14.74,84.045,1.81,50.49,21192.735,6113.245,12660.25,1106.899,2772.04,22652.434,452875,3504832,0,0,3957707,71:40:00,01:55,00:00,0.583333333,56:40:00,144:15:00
fideicomiso ingenio el potrero,2012-2013,27,1301909.955,1279442.856,16680.46,158737.9,158737.9,0.0,0.0,0.0,0,40736.926,0.0,0.0,87.001,92.65,96.461,27.535,12.986,14.175,17.56,14.76,84.03,1.82,50.49,22467.099,6531.319,13370.881,1179.132,2907.913,23989.245,452875,3536753,0,0,3989628,71:40:00,01:55,00:00,14:25,63:10:00,151:10:00
fideicomiso ingenio el potrero,2012-2013,28,1376917.055,1353158.63,17723.22,168159.05,168159.05,0.0,0.0,0.0,0,43213.372,0.0,0.0,87.034,92.612,96.459,27.617,13.026,14.187,17.59,14.78,84.019,1.82,50.49,23758.425,6917.805,14106.373,1255.917,3049.381,25329.476,452875,3542101,0,0,3994976,71:40:00,01:55,00:00,14:25,63:10:00,151:10:00
fideicomiso ingenio el potrero,2012-2013,29,1445671.225,1420726.768,18598.63,176776.85,176776.85,0.0,0.0,0.0,0,45744.385,0.0,0.0,87.041,92.523,96.448,27.713,13.07,14.209,17.63,14.81,84.011,1.82,50.5,24944.457,7296.947,14810.221,1333.195,3178.396,26618.759,452875,3594739,0,0,4047614,81:35:00,01:55,00:00,14:25,63:10:00,161:05:00
fideicomiso ingenio el potrero,2012-2013,30,1518718.635,1492488.84,19586.26,185811.9,185811.9,0.0,0.0,0.0,0,48548.181,0.0,0.0,86.98,92.463,96.433,27.78,13.098,14.223,17.66,14.83,83.997,1.83,50.5,26229.795,7704.355,15675.675,1425.208,3319.438,28124.676,452875,3611752,0,0,4064627,85:35:00,01:55,00:00,14:40,64:00:00,165:20:00
fideicomiso ingenio el potrero,2012-2013,31,1589877.115,1562403.123,20599.6,194433.85,194433.85,0.0,0.0,0.0,0,51061.538,0.0,0.0,86.896,92.565,96.428,27.829,13.12,14.236,17.66,14.83,83.964,1.83,50.5,27473.992,8085.373,16606.51,1507.753,3458.841,29658.477,452875,3614095,0,0,4066970,85:35:00,01:55,00:00,16:00,64:00:00,165:50:00
fideicomiso ingenio el potrero,2012-2013,32,1656549.86,1627877.308,21536.01,202418.5,202418.5,0.0,0.0,0.0,0,53669.472,0.0,0.0,86.793,92.641,96.423,27.874,13.139,14.237,17.66,14.82,83.922,1.83,50.51,28672.552,8436.029,17538.617,1582.806,3589.057,31146.509,452875,3711378,0,0,4164253,91:05:00,01:55,00:00,16:05,63:10:00,172:15:00
fideicomiso ingenio el potrero,2012-2013,33,1719277.37,1689382.496,22366.04,210438.65,210438.65,0.0,0.0,0.0,0,56078.263,0.0,0.0,86.675,92.683,96.394,27.942,13.166,14.231,17.65,14.8,83.872,1.84,50.51,29894.874,8822.687,18413.294,1651.97,3713.244,32601.195,452875,3846824,0,0,4299699,95:45:00,01:55,00:00,16:05,74:15:00,187:60
fideicomiso ingenio el potrero,2012-2013,34,1764238.06,1728510.883,22961.55,217399.4,217399.4,0.0,0.0,0.0,0,59517.913,120.852364,123.35,86.478,92.763,96.38,27.892,13.135,14.237,17.648,14.792,83.817,1.848,50.52,35727.177,9092.676,19376.596,1694.447,3800.955,33964.674,452875,3896516,234432,0,4583823,104:10:00,01:55,00:00,17:05,74:15:00,197:25:00
ingenio el refugio s.a. de c.v,2012-2013,9,28881.0,27942.683,340.516,2349.926,0.0,2349.926,0.0,0.0,0,919.372,0.0,0.0,78.2,89.12,92.04,28.06,12.649,11.74,15.223,12.124,79.642,3.34,50.54,938.317,270.0,305.726,37.004,126.588,739.318,0,0,0,0,0,21:00,00:30,00:00,00:00,00:00,21:30
ingenio el refugio s.a. de c.v,2012-2013,10,48235.0,46588.214,589.64,4180.957,0.0,4180.957,0.0,0.0,0,1707.518,0.0,0.0,76.75,89.51,91.79,28.19,12.685,11.855,15.226,12.157,79.844,3.45,50.52,1646.786,469.346,545.725,64.999,249.452,1329.522,0,0,0,0,0,68:10:00,05:30,00:00,01:35,00:00,75:15:00
ingenio el refugio s.a. de c.v,2012-2013,11,67907.0,65464.623,860.682,6041.865,0.0,46.67,0.0,0.0,0,2454.957,0.0,0.0,77.06,89.07,91.73,28.27,12.713,11.919,15.346,12.274,79.984,3.49,50.5,2442.377,669.108,775.018,100.623,311.799,1856.548,0,0,0,0,0,126:00:00,07:15,00:00,01:45,00:00,135:00:00
ingenio el refugio s.a. de c.v,2012-2013,12,89351.0,86186.79,1154.189,8199.599,0.0,7876.199,0.0,323.4,0,3337.613,0.0,0.0,77.52,90.24,91.83,28.36,12.762,12.022,15.246,12.234,80.239,3.47,50.49,3164.21,878.005,1038.57,138.984,358.976,2414.535,0,0,0,0,0,174:05:00,07:55,00:00,02:20,00:00,184:20:00
ingenio el refugio s.a. de c.v,2012-2013,13,109888.0,105843.719,1417.596,10335.323,0.0,9447.383,0.0,887.94,0,4159.312,0.0,0.0,77.96,91.35,91.9,28.45,12.795,12.14,15.173,12.213,80.497,3.46,50.54,4044.281,1080.937,1285.293,172.064,401.792,2940.086,0,0,0,0,0,186:30:00,12:15,00:00,43:20:00,00:00,242:05:00
ingenio el refugio s.a. de c.v,2012-2013,14,126260.0,121577.235,1630.732,11940.215,0.0,10579.615,0.0,1360.6,0,4684.308,0.0,0.0,78.3,92.0,92.01,28.47,12.803,12.219,15.15,12.22,80.663,3.43,50.57,4682.765,1233.034,1448.141,197.737,468.489,3347.401,0,0,0,0,0,204:10:00,17:00,00:00,81:55:00,18:40,321:45:00
ingenio el refugio s.a. de c.v,2012-2013,15,144312.0,138983.631,1864.506,13947.613,0.0,12069.313,0.0,1878.3,0,5431.285,0.0,0.0,78.79,92.51,92.07,28.5,12.824,12.275,15.125,12.217,80.771,3.42,50.57,5328.369,1404.618,1637.322,232.723,482.411,3757.074,0,0,0,0,0,245:05:00,19:20,00:00,82:35:00,46:40:00,393:40:00
ingenio el refugio s.a. de c.v,2012-2013,16,170598.0,164356.054,2204.911,16646.434,0.0,13962.304,0.0,2684.13,0,6427.238,0.0,0.0,79.27,92.62,92.06,28.68,12.894,12.381,15.209,12.307,80.921,3.43,50.59,6241.946,1676.658,1914.73,283.63,503.738,4378.756,0,0,0,0,0,278:30:00,20:00,00:00,82:35:00,46:40:00,427:45:00
ingenio el refugio s.a. de c.v,2012-2013,17,187658.0,180852.811,2423.321,18335.523,0.0,15300.953,0.0,3034.57,0,7093.914,0.0,0.0,79.53,92.62,92.06,28.8,12.932,12.452,15.279,12.377,81.007,3.43,50.63,6805.189,1854.757,2097.934,314.939,516.436,4784.066,0,0,0,0,0,304:15:00,21:10,00:00,138:30:00,46:40:00,510:35:00
ingenio el refugio s.a. de c.v,2012-2013,18,213388.0,205714.87,2794.026,21362.186,0.0,17416.196,0.0,3945.99,0,8193.478,0.0,0.0,79.89,92.74,92.15,28.86,12.958,12.59,15.399,12.509,81.233,3.42,50.67,7673.13,2109.524,2412.284,358.966,522.054,5402.828,0,0,0,0,0,326:15:00,21:30,00:00,138:30:00,60:40:00,546:55:00
ingenio el refugio s.a. de c.v,2012-2013,19,239444.0,230889.65,3092.518,24156.63,0.0,19417.05,0.0,4739.58,0,9201.675,0.0,0.0,80.12,92.64,92.2,28.93,12.995,12.703,15.553,12.642,81.282,3.43,50.64,8554.35,2372.966,2711.602,402.044,560.078,6046.69,0,0,0,0,0,357:05:00,22:35,00:00,143:30:00,60:40:00,583:50:00
ingenio el refugio s.a. de c.v,2012-2013,20,264509.0,255079.201,3419.268,27019.032,0.0,21384.862,0.0,5634.17,0,10230.687,0.0,0.0,80.25,92.41,92.25,28.98,13.022,12.816,15.71,12.794,81.434,3.43,50.62,9429.799,2628.362,3019.673,444.056,604.173,6696.264,0,0,0,0,0,396:05:00,22:35,00:00,143:30:00,68:40:00,630:55:00
ingenio el refugio s.a. de c.v,2012-2013,21,290104.0,279750.065,3752.84,29585.307,0.0,23190.657,0.0,6394.65,0,11142.56,0.0,0.0,80.44,92.21,92.28,29.04,13.052,12.919,15.86,12.93,81.526,3.43,50.62,10353.935,2892.681,3318.781,486.745,631.918,7330.125,0,0,0,0,0,432:35:00,22:45,00:00,144:00:00,74:50:00,674:10:00
ingenio el refugio s.a. de c.v,2012-2013,22,310732.0,299268.535,4022.734,32159.351,0.0,25176.901,0.0,6982.45,0,12087.009,0.0,0.0,80.51,92.14,92.3,29.08,13.067,13.007,15.967,13.03,81.61,3.44,50.63,11463.465,3110.311,3601.583,521.287,643.471,7876.652,0,0,0,0,0,490:20:00,23:15,00:00,144:05:00,82:05:00,739:45:00
ingenio el refugio s.a. de c.v,2012-2013,23,334473.0,322017.22,4336.508,35069.625,0.0,27393.884,0.0,7675.74,0,13112.689,0.0,0.0,80.63,92.09,92.34,29.14,13.086,13.107,16.081,13.142,81.724,3.45,50.64,12455.78,3358.652,3905.452,562.973,663.484,8490.561,0,0,0,0,0,538:25:00,24:40:00,00:00,144:05:00,82:05:00,789:15:00
ingenio el refugio s.a. de c.v,2012-2013,24,353854.0,340458.342,4591.427,37604.701,0.0,29430.101,0.0,8174.6,0,14060.751,0.0,0.0,80.53,92.11,92.33,29.19,13.101,13.171,16.142,13.202,81.79,3.46,50.66,13395.658,3575.935,4162.479,597.378,738.866,9074.658,0,0,0,0,0,586:25:00,24:40:00,00:00,144:05:00,105:25:00,860:35:00
ingenio el refugio s.a. de c.v,2012-2013,25,378511.0,364095.244,4916.674,40312.349,0.0,31556.149,0.0,8756.2,0,15071.797,0.0,0.0,80.47,92.16,92.27,29.24,13.114,13.249,16.203,13.266,81.874,3.5,50.66,14415.756,3874.427,4488.034,655.553,776.006,9794.02,0,0,0,0,0,615:10:00,26:15:00,00:00,153:45:00,105:25:00,900:35:00
ingenio el refugio s.a. de c.v,2012-2013,26,387763.0,372830.005,5040.034,41766.623,0.0,32753.453,0.0,9013.17,0,15665.958,0.0,0.0,80.39,92.12,92.28,29.25,13.116,13.274,16.24,13.298,81.881,3.5,50.66,14932.995,3973.612,4619.645,683.053,817.988,10094.298,0,0,0,0,0,621:25:00,26:35:00,00:00,177:45:00,196:55:00,1022:40:00
ingenio el refugio s.a. de c.v,2012-2013,27,412786.0,396850.985,5379.232,44178.294,0.0,34536.484,0.0,9641.81,0,16557.591,0.0,0.0,80.51,92.09,92.27,29.29,13.128,13.325,16.3,13.352,81.913,3.52,50.66,15935.015,4251.405,4898.505,738.625,831.077,10719.612,0,0,0,0,0,636:00:00,27:10:00,00:00,205:25:00,196:55:00,1065:30:00
ingenio el refugio s.a. de c.v,2012-2013,28,437528.0,420387.928,5715.402,46852.581,0.0,36515.781,0.0,10336.8,0,17558.727,0.0,0.0,80.54,92.04,92.25,29.33,13.139,13.381,16.366,13.411,81.949,3.54,50.67,17140.072,4539.251,5198.926,802.287,850.025,11390.489,0,0,0,0,0,677:55:00,27:45:00,00:00,205:25:00,196:55:00,1108:00:00
ingenio el refugio s.a. de c.v,2012-2013,29,459191.0,441218.543,6012.12,49529.635,0.0,38658.418,0.0,10871.22,0,18635.215,0.0,0.0,80.56,91.89,92.21,29.38,13.148,13.406,16.413,13.452,81.957,3.56,50.68,17972.457,4796.043,5474.486,831.733,863.981,11966.243,0,0,0,0,0,729:45:00,28:35:00,00:00,205:25:00,196:55:00,1160:40:00
ingenio el refugio s.a. de c.v,2012-2013,30,478568.0,460595.543,6233.379,51987.464,0.0,40482.114,0.0,11505.35,0,19600.897,0.0,0.0,80.44,91.86,92.18,29.42,13.157,13.426,16.439,13.472,81.951,3.57,50.69,17972.457,5026.102,5704.188,876.118,958.458,12564.866,0,0,0,0,0,797:05:00,29:15:00,00:00,205:25:00,196:55:00,1228:40:00
ingenio el refugio s.a. de c.v,2012-2013,31,497547.0,478275.554,6367.972,54249.018,0.0,42178.248,0.0,12070.77,0,20360.416,0.0,0.0,80.47,91.79,92.16,29.45,13.166,13.443,16.474,13.497,81.928,3.58,50.7,19271.446,5246.517,5895.464,915.536,1006.073,13063.59,0,0,0,0,0,856:55:00,29:40:00,00:00,212:50:00,196:55:00,1296:20:00
ingenio el refugio s.a. de c.v,2012-2013,32,513348.291,492658.521,6422.424,56128.297,0.0,43701.087,0.0,12427.21,0,21109.59,112.724967,117.459,80.608,91.477,92.108,29.391,13.137,13.44,16.517,13.532,81.928,3.609,50.86,20689.77,5445.041,5997.037,942.597,994.376,13379.051,0,0,0,0,0,915:30:00,29:50:00,00:00,228:45:00,196:55:00,1371:00:00
ingenio el dorado s.a. de c.v.,2012-2013,12,10050.0,9447.0,117.7,516.75,0.0,516.75,0.0,0.0,0,41.125,0.0,0.0,79.939,98.701,93.206,29.634,12.588,10.705,13.13,10.109,76.992,2.455,54.108,603.0,73.128,126.11,4.537,12.066,215.841,0,0,0,0,0,17:00,00:00,00:00,00:00,00:00,17:00
ingenio el dorado s.a. de c.v.,2012-2013,13,27250.0,25617.374,305.4,1485.25,0.0,1485.25,0.0,0.0,0,435.961,0.0,0.0,80.697,103.788,93.609,28.964,12.419,10.849,12.801,9.785,76.439,2.396,53.711,1632.626,189.071,334.641,13.732,33.214,570.658,0,0,0,0,0,58:30:00,00:00,00:00,00:00,00:00,58:30:00
ingenio el dorado s.a. de c.v.,2012-2013,14,52300.0,49190.043,613.4,3671.3,0.0,3671.3,0.0,0.0,0,1569.304,0.0,0.0,81.566,103.618,94.445,28.297,12.478,10.804,12.778,9.849,77.078,2.117,52.857,3109.957,313.374,638.615,26.68,62.978,1041.647,0,0,0,0,0,60:40:00,00:00,00:00,00:00,00:00,60:40:00
ingenio el dorado s.a. de c.v.,2012-2013,15,77590.0,73051.752,909.3,6103.3,0.0,6103.3,0.0,0.0,0,2541.017,0.0,0.0,82.336,103.436,95.172,28.063,12.592,10.731,12.864,9.873,76.749,1.847,52.368,4538.248,402.24,935.741,39.433,93.305,1470.719,0,0,0,0,0,66:55:00,00:00,00:00,00:00,00:00,66:55:00
