ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,azucar_pol_menor_99_2,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
constancia,2021-2022,12,39673.0,38225.361,793.48,2421.0,0.0,2421.0,0.0,0.0,0.0,0.0,452.06,0.0,0.0,80.227,102.6214428,95.007169,27.4128979,12.753,11.803,13.935,10.927,78.416,2.149,49.517,1447.639,233.796,555.36,60.534,76.204,925.889,0.0,0.0,0,0,0.0,25:44:00,00:00,00:00,01:45,00:00,27:30:00,92.549,7.047,85.779,0.431,1054242.875,49.998739,6.1023
constancia,2021-2022,13,76113.0,73283.939,1436.11,6160.5,0.0,6160.5,0.0,0.0,0.0,0.0,1733.881,0.0,0.0,80.769,102.3635975,94.9618786,27.3434236,12.76,11.809,13.966,10.955,78.442,2.176,49.607,2829.061,452.839,1007.098,123.746,144.816,1728.495,0.0,0.0,0,0,0.0,32:45:00,00:00,00:00,09:10,07:20,49:14:00,92.543,7.889,82.983,0.43,2090479.75,52.999422,8.0938
constancia,2021-2022,14,104476.0,100492.613,1830.4,9322.5,0.0,9322.5,0.0,0.0,0.0,0.0,2867.844,0.0,0.0,81.288,103.016443,94.9963892,27.178596,12.827,11.871,13.937,10.947,78.544,2.185,49.15,3983.387,620.599,1321.354,171.261,207.592,2320.801,0.0,0.0,0,0,0.0,40:39:00,00:00,00:00,48:20:00,07:20,96:19:00,92.551,8.844,83.434,0.437,2939547.75,57.078234,8.9231
constancia,2021-2022,15,139184.0,133796.872,2338.06,12579.0,0.0,12579.0,0.0,0.0,0.0,0.0,4072.919,0.0,0.0,82.163,102.923798,95.0867284,26.9457818,12.763,11.961,14.038,11.051,78.718,2.181,49.041,5387.128,817.999,1678.975,218.773,253.778,2969.519,0.0,0.0,0,0,0.0,44:24:00,00:00,00:00,76:05:00,07:20,127:49:00,93.719,9.643,86.947,0.436,3827521.5,59.529695,9.0376
constancia,2021-2022,16,173759.0,167037.926,2872.48,16129.5,0.0,16129.5,0.0,0.0,0.0,0.0,5168.816,0.0,0.0,82.249,102.8881721,95.1328609,26.9733999,12.835,11.955,14.076,11.054,78.527,2.157,48.867,6721.074,1011.051,2104.201,284.454,287.652,3687.351,0.0,0.0,0,0,0.0,46:49:00,00:00,00:00,83:20:00,26:30:00,156:39:00,93.141,9.609,86.244,0.44,4787938.0,60.490934,9.2826
constancia,2021-2022,17,214483.0,206153.564,3416.97,20425.5,0.0,20425.5,0.0,0.0,0.0,0.0,6828.615,0.0,0.0,82.733,102.8120919,95.1520997,26.9165566,12.829,12.06,14.169,11.162,78.774,2.172,48.798,8329.436,1254.061,2525.22,362.58,324.735,4466.591,0.0,0.0,0,0,0.0,55:10:00,00:00,00:00,86:10:00,26:30:00,167:49:00,94.008,9.573,81.662,0.436,5807989.0,62.769939,9.5231
constancia,2021-2022,18,252683.0,240842.515,4132.29,24408.0,0.0,24408.0,0.0,0.0,0.0,0.0,8438.871,0.0,0.0,82.885,102.9069858,95.1834387,26.8511538,12.816,12.142,14.215,11.23,79.002,2.178,48.758,10163.244,1477.758,2975.063,437.646,360.482,5250.946,0.0,0.0,0,0,0.0,57:15:00,00:00,00:00,87:15:00,39:05:00,183:34:00,94.738,10.219,79.009,0.437,6754004.0,61.148418,9.6595
constancia,2021-2022,19,290262.0,276504.375,4718.39,28465.5,0.0,28465.5,0.0,0.0,0.0,0.0,9996.875,0.0,0.0,82.956,102.8610218,95.1868138,26.8735908,12.864,12.215,14.268,11.303,79.222,2.187,48.63,12080.384,1706.526,3431.66,507.657,396.882,6042.724,0.0,0.0,0,0,0.0,58:39:00,00:00,00:00,88:30:00,52:50:00,199:59:00,94.952,10.842,80.6,0.437,7731105.0,61.51717,9.8068
constancia,2021-2022,20,328642.0,312927.909,5334.1,32608.5,0.0,32608.5,0.0,0.0,0.0,0.0,11272.254,0.0,0.0,83.132,103.0018862,95.2143205,26.8955006,12.922,12.275,14.291,11.347,79.4,2.184,48.476,14036.85,1930.606,3858.448,583.997,431.395,6804.444,0.0,0.0,0,0,0.0,60:29:00,00:00,00:00,93:00:00,56:45:00,210:15:00,94.993,11.327,82.077,0.437,8704052.0,61.611518,9.9221
constancia,2021-2022,21,367594.0,349895.383,6051.65,36954.0,0.0,36954.0,0.0,0.0,0.0,0.0,12463.406,0.0,0.0,83.309,103.1274882,95.195305,26.9694386,12.975,12.352,14.331,11.402,79.56,2.2,48.403,16021.376,2181.602,4266.875,664.499,465.263,7578.235,0.0,0.0,0,0,0.0,64:45:00,00:00,00:00,95:20:00,56:45:00,216:50:00,95.196,11.701,81.196,0.437,9683715.0,60.742772,10.0529
constancia,2021-2022,22,404936.0,385554.935,6686.64,41208.0,0.0,41208.0,0.0,0.0,0.0,0.0,13900.775,0.0,0.0,83.516,103.2384029,95.1961045,26.9748333,13.001,12.45,14.401,11.48,79.718,2.217,48.304,17703.824,2421.901,4657.485,734.83,496.228,8310.442,0.0,0.0,0,0,0.0,76:30:00,00:00,00:00,99:35:00,56:45:00,232:50:00,95.76,11.377,81.377,0.438,10669075.0,60.558965,10.1764
constancia,2021-2022,23,438374.0,417501.881,7312.88,45024.0,0.0,45024.0,0.0,0.0,0.0,0.0,15027.668,0.0,0.0,83.591,103.4143127,95.1863631,27.0310523,13.041,12.514,14.437,11.518,79.783,2.228,48.242,19194.877,2640.686,5038.451,796.663,525.779,9001.576,0.0,0.0,0,0,0.0,98:34:00,00:15,00:00,100:45:00,56:45:00,256:19:00,95.956,11.039,81.998,0.441,11601957.0,59.945466,10.2706
constancia,2021-2022,24,475071.0,452341.057,8001.87,49194.0,0.0,49194.0,0.0,0.0,0.0,0.0,16203.131,0.0,0.0,83.726,103.5162026,95.1808034,27.1032414,13.094,12.589,14.511,11.575,79.768,2.238,48.165,21052.701,2882.229,5435.047,857.471,557.877,9732.623,0.0,0.0,0,0,0.0,116:20:00,00:15,00:00,101:25:00,56:45:00,274:45:00,96.139,11.306,79.277,0.442,12597870.0,59.369997,10.355
constancia,2021-2022,25,511081.0,486479.677,8576.56,53487.5,0.0,53487.5,0.0,0.0,0.0,0.0,17459.683,0.0,0.0,83.766,103.6603707,95.1870496,27.1301706,13.123,12.673,14.594,11.637,79.738,2.248,48.101,24601.333,3117.356,5873.202,932.293,591.848,10514.699,0.0,0.0,0,0,0.0,122:40:00,00:15,00:00,115:15:00,56:45:00,294:55:00,96.571,11.639,80.341,0.444,13594567.0,59.590441,10.4655
constancia,2021-2022,26,544030.0,517783.697,9153.57,57357.5,0.0,57357.5,0.0,0.0,0.0,0.0,18623.829,0.0,0.0,83.861,103.8461958,95.1877316,27.162208,13.146,12.726,14.653,11.665,79.608,2.254,48.061,26246.313,3331.797,6220.872,1000.593,620.07,11173.329,0.0,0.0,0,0,0.0,126:10:00,00:15,00:00,136:55:00,56:45:00,320:04:00,96.804,11.771,81.387,0.446,14588969.0,59.433641,10.543
constancia,2021-2022,27,576014.0,548334.618,9767.13,61201.5,0.0,61201.5,0.0,0.0,0.0,0.0,19800.757,0.0,0.0,83.913,103.9817537,95.1854494,27.19378,13.186,12.801,14.735,11.718,79.527,2.266,47.96,27679.392,3550.152,6630.687,1035.904,645.397,11862.137,0.0,0.0,0,0,0.0,129:19:00,00:15,00:00,167:05:00,56:45:00,353:25:00,97.084,11.567,82.647,0.449,15582107.0,58.974744,10.625
constancia,2021-2022,28,603466.0,574533.589,10272.92,64477.5,0.0,64477.5,0.0,0.0,0.0,0.0,20879.727,0.0,0.0,83.908,104.1628624,95.1753088,27.2401526,13.214,12.855,14.798,11.746,79.376,2.277,47.919,28932.421,3742.972,7014.107,1061.99,664.78,12483.847,0.0,0.0,0,0,0.0,137:15:00,00:15,00:00,209:30:00,56:45:00,403:44:00,97.284,11.456,83.429,0.453,16503008.0,58.743375,10.6845
constancia,2021-2022,29,625096.0,595197.423,10621.46,66952.5,0.0,66952.5,0.0,0.0,0.0,0.0,21982.996,0.0,0.0,83.847,104.2259843,95.1544302,27.2987922,13.239,12.881,14.855,11.76,79.164,2.286,47.911,29898.587,3901.586,7340.06,1083.077,680.833,13005.554,0.0,0.0,0,0,0.0,140:40:00,00:15,00:00,282:20:00,56:45:00,480:00:00,97.29,11.316,83.953,0.457,17283172.0,58.852172,10.7107
constancia,2021-2022,30,650018.0,0.0,11023.039,69485.85,0.0,69485.85,0.0,0.0,0.0,0.0,23294.828,0.0,0.0,83.647,0.0,0.0,0.0,13.283,12.914,0.0,0.0,0.0,0.0,0.0,0.0,4082.113,7780.715,1118.031,702.019,13682.879,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,536:00:00,0.0,0.0,0.0,0.0,0.0,58.969037,10.6898
constancia,2021-2022,31,654396.53,623250.729,11056.27,70585.35,0.0,70585.35,0.0,0.0,0.0,0.0,24317.402,0.0,0.0,83.182,104.3996152,95.1289149,27.4110657,13.288,12.914,14.924,11.767,78.848,2.295,47.905,31145.811,4116.647,8207.627,1137.727,751.135,14213.136,0.0,0.0,0,0,0.0,165:59:00,00:15,00:00,316:45:00,56:45:00,539:45:00,97.183,11.076,80.223,0.465,18417518.0,59.187821,10.7863
el carmen,2021-2022,9,27840.0,26888.895,427.0,1672.95,0.0,1672.95,0.0,0.0,0.0,0.0,472.0,0.0,0.0,73.762,98.344,94.435,29.31,13.098,10.832,13.464,10.402,77.255,2.057,52.175,951.105,167.827,373.102,59.629,190.704,791.261,316452.0,670605.0,0,0,987057.0,60:25:00,00:15,00:00,02:40,14:45,78:05:00,82.705,0.0,96.0,0.485,440000.0,65.199063,6.0091
el carmen,2021-2022,10,46700.0,44996.757,750.0,3021.3,0.0,3021.3,0.0,0.0,0.0,0.0,1082.0,0.0,0.0,72.962,96.454,93.936,31.089,13.855,10.682,13.537,10.403,76.852,2.084,52.321,1703.243,302.518,610.159,113.901,322.23,1348.807,316452.0,950571.0,0,0,1267023.0,94:10:00,00:15,00:00,04:15,14:45,113:25:00,77.101,0.0,86.0,0.499,838000.0,62.266666,6.4695
el carmen,2021-2022,11,68080.0,65499.73,1095.0,4646.5,0.0,4646.5,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,72.414,96.238,93.684,31.506,14.11,10.697,13.499,10.413,77.139,2.144,52.067,2580.27,459.93,891.769,189.548,467.71,2008.956,316452.0,1163802.0,0,0,1480254.0,117:05:00,00:15,00:00,05:05,14:45,137:10:00,75.808,0.0,89.0,0.487,1259000.0,62.173515,6.825
el carmen,2021-2022,12,87710.0,84407.393,1419.0,6182.35,0.0,6182.35,0.0,0.0,0.0,0.0,2872.0,0.0,0.0,71.876,95.419,93.41,32.241,14.474,10.638,13.474,10.414,77.291,2.174,51.954,3302.607,614.836,1158.622,251.564,599.059,2624.081,316452.0,1363507.0,0,0,1679959.0,150:25:00,00:50,00:00,05:05,17:40,174:00:00,73.497,83.0,91.0,0.472,1681000.0,61.811134,7.0486
el carmen,2021-2022,13,108010.0,103929.887,1753.0,7787.55,0.0,7787.55,0.0,0.0,0.0,0.0,3537.0,0.0,0.0,71.656,94.462,93.072,32.414,14.472,10.672,13.56,10.516,77.547,2.281,52.106,4080.113,798.573,1410.73,317.103,740.949,3267.354,316452.0,1648530.0,0,0,1964982.0,176:55:00,00:50,00:00,05:50,17:40,201:15:00,73.746,0.0,91.0,0.466,2087000.0,61.614375,7.21
el carmen,2021-2022,14,126815.0,122019.949,2105.0,9384.35,0.0,9384.35,0.0,0.0,0.0,0.0,4367.0,0.0,0.0,72.085,94.301,92.936,32.249,14.486,10.73,13.594,10.575,77.791,2.35,51.774,4795.051,961.25,1648.216,360.95,828.102,3798.517,316452.0,1782771.0,0,0,2099223.0,198:00:00,00:50,16:00,06:30,17:40,239:00:00,74.074,0.0,92.0,0.467,2391000.0,60.244655,7.4
el carmen,2021-2022,15,142949.0,137595.607,2326.0,10751.4,0.0,10751.4,0.0,0.0,0.0,0.0,5002.0,0.0,0.0,72.481,94.25,92.527,33.167,14.878,10.698,13.454,10.503,78.064,2.41,51.781,5353.393,1142.841,1811.035,385.517,869.13,4208.523,316452.0,1892242.0,0,0,2208694.0,248:50:00,01:00,16:00,07:10,17:40,290:40:00,71.908,0.0,92.0,0.461,2709000.0,61.457007,7.5211
el carmen,2021-2022,16,164415.0,158339.228,2702.0,12473.65,0.0,12473.65,0.0,0.0,0.0,0.0,5637.0,0.0,0.0,72.926,93.599,92.283,33.496,15.059,10.686,13.487,10.535,78.116,2.462,51.625,6075.772,1355.755,2032.076,434.898,933.877,4756.605,316452.0,2035508.0,0,0,2351960.0,272:10:00,01:00,16:00,07:50,17:40,314:40:00,70.959,0.0,93.0,0.461,3074000.0,60.84937,7.5866
el carmen,2021-2022,17,186845.0,179979.583,3070.0,14172.85,0.0,14172.85,0.0,0.0,0.0,0.0,6392.0,0.0,0.0,73.321,93.405,92.153,33.934,15.315,10.689,13.482,10.546,78.225,2.472,51.442,6865.417,1567.23,2271.045,483.118,1007.095,5328.487,316452.0,2188355.0,0,0,2504807.0,298:55:00,01:00,16:00,09:35,17:40,343:10:00,69.794,0.0,93.0,0.459,3437000.0,60.861563,7.5853
el carmen,2021-2022,18,212095.0,204445.445,3503.0,16339.3,0.0,16339.3,0.0,0.0,0.0,0.0,7267.0,0.0,0.0,73.841,93.65,92.207,33.954,15.364,10.724,13.465,10.559,78.416,2.461,51.349,7649.555,1772.573,2553.162,540.517,1083.805,5950.058,316452.0,2356912.0,0,0,2673364.0,323:05:00,01:00,16:00,09:35,17:40,367:20:00,69.803,0.0,93.0,0.455,3912000.0,60.546674,7.7037
el carmen,2021-2022,19,233965.0,225538.618,3862.0,18195.65,0.0,18195.65,0.0,0.0,0.0,0.0,8102.0,0.0,0.0,74.0,93.451,92.208,34.137,15.489,10.728,13.496,10.585,78.431,2.449,51.243,8426.382,1955.7,2800.938,594.69,1174.504,6525.833,316452.0,2476129.0,0,0,2792581.0,364:50:00,01:00,16:00,09:40,17:40,409:10:00,69.261,1.0,94.0,0.451,4356000.0,60.581305,7.777
el carmen,2021-2022,20,255365.0,246220.993,4226.0,19988.6,0.0,19988.6,0.0,0.0,0.0,0.0,8947.0,0.0,0.0,74.051,93.173,92.153,34.349,15.589,10.722,13.5,10.604,78.552,2.449,51.231,9144.007,2148.378,3049.929,645.051,1261.503,7104.861,316452.0,2644345.0,0,0,2960797.0,398:25:00,01:00,16:00,11:15,17:40,444:20:00,68.778,1.0,94.0,0.45,4760000.0,60.427117,7.8274
el carmen,2021-2022,21,272645.0,262920.761,4519.0,21285.75,0.0,21285.75,0.0,0.0,0.0,0.0,9552.0,0.0,0.0,73.881,92.304,91.904,35.009,15.858,10.685,13.525,10.638,78.657,2.471,51.308,9724.239,2358.411,3248.643,679.191,1322.328,7608.574,316452.0,2859033.0,0,0,3175485.0,446:25:00,01:00,16:00,20:45,17:40,501:50:00,67.375,1.0,94.0,0.448,5139000.0,60.333038,7.8071
el carmen,2021-2022,22,290095.0,279785.134,4803.0,22809.7,0.0,22809.7,0.0,0.0,0.0,0.0,10187.0,0.0,0.0,74.093,92.616,91.929,35.033,15.874,10.737,13.55,10.658,78.654,2.474,51.293,10309.866,2514.116,3454.365,720.437,1380.852,8069.77,316452.0,3103875.0,0,0,3420327.0,488:15:00,01:00,16:00,21:10,17:40,544:05:00,67.64,1.0,94.0,0.451,5570000.0,60.398709,7.8628
el carmen,2021-2022,23,309565.0,298585.274,5130.0,24478.85,0.0,24478.85,0.0,0.0,0.0,0.0,10882.0,0.0,0.0,74.192,92.46,91.844,35.122,15.893,10.789,13.612,10.718,78.738,2.506,51.322,10979.726,2724.129,3682.49,767.526,1445.669,8619.813,316452.0,3194760.0,0,0,3511212.0,524:05:00,01:00,16:00,21:50,17:40,580:35:00,67.889,1.0,94.0,0.452,6082000.0,60.344054,7.9074
el carmen,2021-2022,24,330665.0,318952.455,5478.0,26271.35,0.0,26271.35,0.0,0.0,0.0,0.0,11772.0,0.0,0.0,74.226,92.398,91.815,35.152,15.938,10.845,13.668,10.777,78.843,2.525,51.21,11712.545,2935.254,3983.377,812.96,1511.139,9242.73,316452.0,3283202.0,0,0,3599654.0,555:35:00,01:00,16:00,21:55,17:40,612:10:00,68.043,1.0,95.0,0.456,6486000.0,60.362358,7.945
el carmen,2021-2022,25,355285.0,342703.451,5894.0,28510.35,0.0,28510.35,0.0,0.0,0.0,0.0,12822.0,0.0,0.0,74.275,92.916,91.828,35.158,15.967,10.896,13.661,10.768,78.824,2.532,51.135,12581.549,3163.212,4323.761,879.599,1591.677,9958.248,316452.0,3390571.0,0,0,3707023.0,571:35:00,01:00,16:00,22:05,17:40,628:20:00,68.239,1.0,95.0,0.459,6936000.0,60.279097,8.0246
el carmen,2021-2022,26,375635.0,362301.135,6237.0,30355.6,0.0,30355.6,0.0,0.0,0.0,0.0,13642.0,0.0,0.0,74.268,93.171,91.759,35.302,16.035,10.907,13.633,10.742,78.794,2.546,51.11,13333.865,3376.388,4587.292,929.964,1649.038,10542.682,316452.0,3487378.0,0,0,3803830.0,606:05:00,01:00,16:00,22:10,17:40,662:55:00,68.021,2.0,95.0,0.46,7393000.0,60.226871,8.0811
el carmen,2021-2022,27,400025.0,385818.283,6635.0,32556.5,0.0,32556.5,0.0,0.0,0.0,0.0,14427.0,0.0,0.0,74.52,93.366,91.762,35.433,16.108,10.94,13.652,10.752,78.759,2.543,51.074,14206.717,3605.177,4867.967,981.716,1696.106,11150.966,316452.0,3588847.0,0,0,3905299.0,624:20:00,01:00,16:00,22:10,17:40,681:10:00,67.917,2.0,95.0,0.461,7852000.0,60.290128,8.1386
el carmen,2021-2022,28,420245.0,405282.746,6987.0,34457.85,0.0,34457.85,0.0,0.0,0.0,0.0,15037.0,0.0,0.0,74.877,93.837,91.842,35.375,16.081,10.997,13.669,10.764,78.743,2.536,51.083,14962.254,3770.245,5082.222,1031.136,1727.207,11610.81,316452.0,3677029.0,0,0,3993481.0,657:20:00,01:00,16:00,22:25,17:40,714:25:00,68.387,2.0,96.0,0.463,8322000.0,60.146701,8.1994
el carmen,2021-2022,29,437680.0,422142.362,7278.0,36139.35,0.0,36139.35,0.0,0.0,0.0,0.0,15677.0,0.0,0.0,75.058,94.214,91.905,35.229,16.008,11.037,13.683,10.766,78.684,2.536,51.103,15537.638,3910.161,5312.153,1070.892,1755.097,12048.302,316452.0,3746353.0,0,0,4062805.0,693:20:00,01:00,16:00,24:50:00,17:40,752:50:00,68.948,3.0,96.0,0.462,8744000.0,60.1374,8.257
el carmen,2021-2022,30,453815.0,437628.543,7569.0,37764.35,0.0,37764.35,0.0,0.0,0.0,0.0,16292.0,0.0,0.0,75.193,94.3,91.945,35.173,15.975,11.06,13.716,10.784,78.621,2.533,51.124,16186.457,4043.228,5500.77,1110.231,1797.107,12451.336,316452.0,3796551.0,0,0,4113003.0,736:55:00,01:00,16:00,25:00:00,17:40,796:35:00,69.234,3.0,96.0,0.463,9094000.0,59.957061,8.3215
el carmen,2021-2022,31,473895.0,457063.503,7869.0,39576.15,0.0,39576.15,0.0,0.0,0.0,0.0,17052.0,0.0,0.0,75.392,94.572,92.026,35.007,15.891,11.101,13.749,10.802,78.571,2.529,51.156,16831.497,4195.153,5746.88,1169.992,1833.974,12945.998,316452.0,3887622.0,0,0,4204074.0,762:10:00,01:00,16:00,25:00:00,17:40,821:50:00,69.862,3.0,96.0,0.462,9566000.0,60.223027,8.3512
el carmen,2021-2022,32,491445.0,474017.45,8163.0,41175.45,0.0,41175.45,0.0,0.0,0.0,0.0,17802.0,0.0,0.0,75.449,94.671,92.105,34.9,15.828,11.167,13.824,10.864,78.588,2.526,51.198,17427.55,4332.581,6031.537,1221.996,1887.149,13473.263,316452.0,3977273.0,0,0,4293725.0,794:55:00,01:00,16:00,28:15:00,17:40,857:50:00,70.552,3.0,96.0,0.463,10026000.0,60.203969,8.3784
el carmen,2021-2022,33,506995.0,489045.389,8428.0,42591.95,0.0,42591.95,0.0,0.0,0.0,0.0,18467.0,0.0,0.0,75.389,94.702,92.183,34.766,15.763,11.227,13.892,10.928,78.663,2.524,51.214,17949.611,4449.26,6288.218,1267.861,2002.63,14007.969,316452.0,4106015.0,0,0,4422467.0,851:15:00,01:00,16:00,28:25:00,17:40,914:20:00,71.221,3.0,96.0,0.465,10472000.0,60.156027,8.4008
el carmen,2021-2022,34,540153.62,521160.958,8125.0,45607.55,0.0,45607.55,0.0,0.0,0.0,0.0,20413.26585,0.0,0.0,74.1200388,94.505,92.338,34.429,15.636,11.323,14.052,11.064,78.735,2.52,51.15,18992.662,4686.537,6859.544021,1388.429,2894.722128,15829.23215,316452.0,4473971.0,263429,0,5053852.0,908:10:00,01:00,16:00,136:05:00,17:40,1078:55:00,72.421,3.0,97.0,0.4709753,11317000.0,66.480445,8.4434
el higo,2021-2022,7,16406.0,0.0,172.694,777.35,0.0,777.35,0.0,0.0,0.0,0.0,52.465,0.0,0.0,0.0,0.0,0.0,0.0,13.768,10.887,14.278,0.0,74.791,0.0,56.046,0.0,96.303,291.535,33.796,47.577,469.212,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,23:00,0.0,0.0,0.0,0.0,0.0,95.000405,4.7382
el higo,2021-2022,8,76030.0,71358.03,1246.41,6442.4632,0.0,6442.4632,0.0,0.0,0.0,0.0,1353.760639,90.694,96.6319393,82.082969,94.909904,94.971038,32.501644,13.587946,11.307751,14.86211,11.315035,76.133436,1.749642,55.516955,4672.48,432.3541,817.39285,136.920305,153.710635,1540.37789,0.0,0.0,0,0,0.0,29:35:00,01:20,00:00,09:00,07:40,47:35:00,83.2189869,16.275427,78.36074,0.575089,2097.955,60.999189,8.4735
el higo,2021-2022,9,141310.0,131127.546,2198.45,12810.1762,0.0,12810.1762,0.0,0.0,0.0,0.0,3145.429915,93.887,101.177612,82.425806,92.9686505,94.817645,32.292831,13.56569,11.52768,15.049314,11.756947,78.1228101,1.849963,55.219203,10182.474,844.1935,1500.317819,250.614558,267.66911,2862.794987,0.0,0.0,0,0,0.0,31:20:00,01:30,00:00,25:25:00,19:05,79:15:00,84.9767317,23.277585,72.699459,0.513069,3618423.0,64.277104,9.0653
el higo,2021-2022,10,217537.0,201695.045,3267.11,20535.8832,0.0,20535.8832,0.0,0.0,0.0,0.0,5676.305947,95.648,103.1605857,82.723815,92.0215871,94.889339,32.133844,13.626654,11.66246,15.195795,12.025907,79.1397028,1.854832,54.861618,15842.755,1296.583,2310.892716,384.015744,391.505031,4382.996491,0.0,0.0,0,0,0.0,38:15:00,04:55,00:00,29:25:00,19:05,91:40:00,85.5856471,23.823726,73.180339,0.479527,5278033.0,66.583922,9.4401
el higo,2021-2022,11,289174.0,268321.075,4290.49,28260.9602,0.0,28260.9602,0.0,0.0,0.0,0.0,8037.803479,98.865,106.5484234,83.022075,93.1657065,95.074238,31.888759,13.548976,11.992857,15.337935,12.238535,79.7925862,1.852501,54.813335,20853.105,1708.2654,3196.045135,509.470182,474.201838,5887.982555,0.0,0.0,0,0,0.0,50:05:00,04:55,00:00,29:55:00,19:05,104:00:00,88.514859,24.949548,72.854765,0.470567,6914513.0,67.398828,9.7729
el higo,2021-2022,12,360279.0,334482.442,5401.28,36126.8132,0.0,36126.8132,0.0,0.0,0.0,0.0,10772.01704,101.292,109.1040243,83.387564,93.674902,95.176022,31.593848,13.468998,12.231481,15.463022,12.427488,80.3690766,1.867591,54.670984,25796.568,2125.8042,3973.885094,636.476682,584.511875,7320.677851,0.0,0.0,0,0,0.0,67:25:00,04:55,00:00,30:25:00,19:05,121:50:00,90.8121079,24.591291,73.646364,0.463933,8522543.0,66.702522,10.0274
el higo,2021-2022,13,436195.0,404897.323,6413.51,44353.0932,0.0,44353.0932,0.0,0.0,0.0,0.0,13950.75365,102.463,110.3831657,83.384678,93.7766366,95.15944,31.468036,13.414529,12.354468,15.567204,12.536644,80.5324065,1.900422,54.641628,31298.547,2608.5573,4832.448408,770.424919,742.495774,8953.926401,0.0,0.0,0,0,0.0,73:45:00,04:55,00:00,30:25:00,23:35,132:40:00,92.0976652,25.119534,73.040914,0.457279,10180536.0,68.011899,10.1681
el higo,2021-2022,14,492259.0,456439.207,7161.03,50882.5232,0.0,50882.5232,0.0,0.0,0.0,0.0,15584.23898,103.734,111.8746907,83.524036,94.0297689,95.175379,31.396887,13.388328,12.480528,15.629521,12.632584,80.8251513,1.917828,54.618156,35820.573,2964.0794,5496.447413,858.952519,802.780282,10122.25961,0.0,0.0,0,0,0.0,78:45:00,06:20,36:00:00,30:25:00,23:35,175:05:00,93.219467,25.917015,72.423888,0.457499,11519586.0,68.741368,10.3365
el higo,2021-2022,15,560995.0,519810.896,8077.5,58461.8413,0.0,58461.8413,0.0,0.0,0.0,0.0,17610.30637,104.388,112.6585582,83.645463,93.8915677,95.179908,31.349656,13.371693,12.533237,15.663044,12.705213,81.115861,1.927018,54.607218,41184.404,3389.0472,6243.788298,966.664079,899.51179,11499.01137,0.0,0.0,0,0,0.0,83:35:00,06:20,36:00:00,38:20:00,23:35,187:50:00,93.7296197,26.548358,72.001839,0.454087,13156126.0,69.451562,10.421
el higo,2021-2022,16,624791.0,579227.294,8928.120154,65458.2453,0.0,65458.2453,0.0,0.0,0.0,0.0,19817.91942,104.855,113.1031997,83.657461,93.9914307,95.178997,31.264855,13.348196,12.576379,15.675016,12.735279,81.2457161,1.939262,54.557255,45564.216,3788.1552,7001.159014,1072.720516,979.291835,12841.32657,0.0,0.0,0,0,0.0,116:00:00,06:20,36:00:00,38:20:00,23:35,220:15:00,94.2178179,26.512054,71.993906,0.452621,14609836.0,69.980128,10.4768
el higo,2021-2022,17,700031.0,650044.746,9931.390054,74065.4223,0.0,74065.4223,0.0,0.0,0.0,0.0,22337.30024,105.904,114.0476613,83.793854,93.9661244,95.214381,31.211332,13.328569,12.682657,15.776708,12.851135,81.4563786,1.944626,54.549264,49986.344,4248.7935,7832.574333,1186.190892,1120.667767,14388.22649,0.0,0.0,0,0,0.0,124:35:00,06:20,36:00:00,38:20:00,23:35,228:50:00,95.1539284,25.40903,73.216012,0.449824,16289566.0,70.486708,10.5803
el higo,2021-2022,18,770505.0,714912.002,10871.04005,82218.0413,0.0,82218.0413,0.0,0.0,0.0,0.0,25061.05592,106.571,114.8581757,83.82919,94.3363119,95.259232,31.146975,13.31061,12.756079,15.801968,12.880876,81.5143785,1.941557,54.525936,55593.028,4659.5225,8696.825523,1292.449581,1244.881542,15893.67915,0.0,0.0,0,0,0.0,131:10:00,06:20,36:00:00,40:20:00,33:30:00,247:20:00,95.8339175,25.776827,72.813933,0.449675,17961866.0,70.876843,10.6706
