ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
central progreso,2017-2018,22,509450.0,509450.0,8050.45,65339.45,0.0,65339.45,0.0,0.0,0,18529.416,0.0,131.136,84.3734937,97.656965,95.3310461,27.8019739,12.955,15.217,17.243,14.854,86.147,2.555,50.01,0.0,3619.443,6720.996,791.125,982.329,12113.893,5999.0,1606.0,0,0,7605.0,121.1,15.25,94.25,18.15,85.1,334.25,117.455,0.0,98.666485,0.5202257,6214200.0,63.282176,12.8254
central progreso,2017-2018,23,546600.0,546600.0,8593.8,70439.3,0.0,70439.3,0.0,0.0,0,19918.775,0.0,131.415,84.4516079,97.6473816,95.4013032,27.8214812,12.991,15.249,17.286,14.899,86.188,2.521,49.96,0.0,3833.155,7228.903,847.484,1050.513,12960.055,5999.0,1606.0,0,0,7605.0,136.35,15.5,94.25,18.15,85.1,350.15,117.382,0.0,98.7567972,0.5159239,6709900.0,63.603993,12.8868
central progreso,2017-2018,24,582340.0,582340.0,9190.8,75288.55,0.0,75288.55,0.0,0.0,0,21040.606,0.0,131.492,84.5152938,97.8466339,95.435232,27.8374688,13.014,15.26,17.269,14.884,86.188,2.502,49.93,0.0,4056.569,7696.943,898.375,1108.887,13760.774,5999.0,1606.0,0,0,7605.0,143.1,16.0,94.25,18.3,99.55,372.0,117.258,0.0,98.8237551,0.5159975,7206100.0,63.361187,12.9286
central progreso,2017-2018,25,618250.0,618250.0,9850.41,79996.4,0.0,79996.4,0.0,0.0,0,22050.165,0.0,131.42,84.5909723,97.8543502,95.4763256,27.8533807,13.045,15.253,17.263,14.883,86.21,2.477,49.88,0.0,4265.954,8149.049,946.75,1169.392,14531.145,5999.0,1606.0,0,0,7605.0,156.05,20.4,94.25,18.4,103.3,393.2,116.932,0.0,98.8881574,0.5152333,7716300.0,62.763884,12.9391
central progreso,2017-2018,26,645980.0,645980.0,10293.46,83769.1,0.0,83769.1,0.0,0.0,0,22834.11,0.0,131.382,84.636497,97.8607926,95.4884965,27.9117917,13.073,15.249,17.253,14.879,86.241,2.465,49.89,0.0,4443.974,8483.048,990.574,1215.935,15133.531,5999.0,1606.0,0,0,7605.0,165.32,21.1,137.25,18.4,103.3,446.17,116.639,0.0,98.9365641,0.5191925,8102400.0,62.756352,12.9677
central progreso,2017-2018,27,680110.0,680110.0,10861.36,87797.75,0.0,87797.75,0.0,0.0,0,23749.52,0.0,131.033,84.6567855,97.859104,95.5083601,27.9864213,13.122,15.219,17.234,14.853,86.185,2.442,49.85,0.0,4648.972,8913.087,1042.195,1276.391,15880.645,5999.0,1606.0,0,0,7605.0,190.47,21.35,140.25,18.4,103.3,474.57,115.975,0.0,98.9820841,0.5195248,8626100.0,62.617388,12.9093
central progreso,2017-2018,28,718370.0,718370.0,11511.51,92622.4,0.0,92622.4,0.0,0.0,0,24767.916,0.0,130.721,84.7334807,97.8107947,95.5233019,28.0984944,13.189,15.19,17.214,14.835,86.179,2.42,49.83,0.0,4885.05,9325.989,1105.564,1342.478,16659.081,5999.0,1606.0,0,0,7605.0,201.17,22.5,140.25,18.4,103.3,486.42,115.176,0.0,99.0356799,0.5223729,9126800.0,62.404497,12.8934
central progreso,2017-2018,29,757000.0,757000.0,12174.46,97614.65,0.0,97614.65,0.0,0.0,0,25910.353,0.0,130.453,84.8160224,97.6576476,95.5378342,28.1888034,13.244,15.164,17.213,14.835,86.184,2.4,49.81,0.0,5122.194,9716.821,1180.875,1410.042,17429.932,5999.0,1606.0,0,0,7605.0,210.17,24.55,140.25,23.4,103.3,502.47,114.495,0.0,99.0855868,0.5250515,9627700.0,62.179349,12.8949
central progreso,2017-2018,30,789810.0,789810.0,12720.86,101479.35,0.0,101479.35,0.0,0.0,0,26909.0,0.0,130.169,84.8125186,97.5623565,95.5475154,28.2340403,13.267,15.135,17.201,14.822,86.17,2.387,49.82,0.0,5322.373,10100.52,1238.085,1493.699,18154.677,5999.0,1606.0,0,0,7605.0,224.37,51.15,140.25,23.4,104.0,543.57,114.078,0.0,99.1202003,0.524649,10073000.0,62.087783,12.8485
central progreso,2017-2018,31,824230.0,824230.0,13313.76,105768.25,0.0,105768.25,0.0,0.0,0,28130.498,0.0,129.617,84.7751026,97.4772301,95.5462256,28.3186916,13.312,15.081,17.167,14.782,86.105,2.372,49.81,0.0,5536.038,10503.471,1290.85,1594.171,18924.53,5999.0,1606.0,0,0,7605.0,233.22,51.15,140.25,26.05,126.55,578.02,113.284,0.0,99.1567267,0.5244774,10512500.0,61.908131,12.8323
central progreso,2017-2018,32,852726.25,851489.414,13941.75,109389.5,0.0,109389.5,0.0,0.0,0,29648.576,0.0,129.327,84.9436375,97.3814839,95.5452772,28.3552763,13.337,15.032,17.138,14.748,86.057,2.362,49.79,1236.836,5710.008,10610.417,1341.258,1637.373,19299.056,5999.0,1606.0,0,0,7605.0,237.27,51.15,140.25,73.25,126.55,629.27,112.709,0.0,99.1846879,0.5268467,10961100.0,61.163501,12.8282
central san miguelito,2017-2018,9,6976.71,0.0,94.25,477.62,0.0,0.0,0.0,0.0,0,122.737,0.0,0.0,80.932,0.0,0.0,0.0,12.312,11.914,14.892,0.0,78.492,0.0,50.505,0.0,50.442,78.069,8.163,21.628,158.302,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,74.023448,6.8459
central san miguelito,2017-2018,10,28706.04,28093.987,398.7,2404.3,0.0,0.0,0.0,0.0,0,742.029,0.0,0.0,80.566,96.3525864,94.3763294,27.0713306,12.606,11.796,14.581,11.554,79.245,2.45,50.09,612.052,190.437,335.013,39.65,92.995,658.096,0.0,0.0,0,0,0.0,11.39,0.0,0.0,0.0,24.2,36.0,93.578,8.17,86.162,528.48,479202.0,71.999097,8.3755
central san miguelito,2017-2018,11,52384.44,51312.281,723.06,4647.26,0.0,0.0,0.0,0.0,0,1665.609,0.0,0.0,79.468,96.1519012,94.4717693,27.4974153,12.949,11.573,14.435,11.371,78.773,2.327,49.711,1072.158,335.169,668.01,69.542,172.099,1244.821,0.0,0.0,0,0,0.0,19.14,0.0,0.0,1.55,24.2,45.3,89.379,5.938,89.548,0.514,801386.0,72.448261,8.8714
central san miguelito,2017-2018,12,76937.62,75360.461,1054.86,7068.92,0.0,0.0,0.0,0.0,0,2694.452,0.0,0.0,80.421,96.3670568,94.6330422,27.4778827,13.018,11.662,14.458,11.452,79.211,2.278,49.482,1577.159,481.557,907.875,105.206,262.077,1756.713,0.0,0.0,0,0,0.0,24.49,0.0,0.0,1.25,24.2,50.34,89.582,5.678,92.721,0.508,1131051.0,72.936332,9.1878
central san miguelito,2017-2018,13,98173.69,96154.035,1340.59,9230.6,0.0,0.0,0.0,0.0,0,3472.294,0.0,0.0,80.884,96.7805998,94.7573362,27.3018362,12.945,11.81,14.472,11.563,79.899,2.268,49.453,2019.655,607.866,1129.718,133.963,344.776,2216.321,0.0,0.0,0,0,0.0,41.34,0.0,0.0,5.0,24.2,70.55,91.231,5.213,94.201,0.514,1432434.0,73.231703,9.4023
central san miguelito,2017-2018,14,115366.19,113002.973,1586.2,10969.55,0.0,0.0,0.0,0.0,0,4072.599,0.0,0.0,80.795,96.9054937,94.7755049,27.2288909,12.915,11.836,14.483,11.575,79.926,2.271,49.423,2363.217,713.386,1336.831,155.186,416.942,2622.34,0.0,0.0,0,0,0.0,55.39,0.0,0.0,5.0,58.4,119.2,91.638,4.902,93.87,0.522,1696056.0,72.731175,9.5084
central san miguelito,2017-2018,15,138579.72,135761.545,1922.63,13351.69,0.0,0.0,0.0,0.0,0,4947.831,0.0,0.0,81.034,97.132395,94.8053828,27.1722349,12.875,11.923,14.565,11.638,79.903,2.279,49.454,2818.175,858.348,1587.248,185.351,502.828,3133.769,0.0,0.0,0,0,0.0,59.2,0.0,0.0,7.1,65.4,132.1,92.608,4.516,93.594,0.518,2017125.0,72.078205,9.6346
central san miguelito,2017-2018,16,163489.82,160186.567,2294.42,16061.8,0.0,0.0,0.0,0.0,0,5824.243,0.0,0.0,81.51,97.1724533,94.8533155,26.9674564,12.777,12.011,14.661,11.725,79.974,2.292,49.433,3303.253,1010.699,1812.437,227.409,580.404,3630.944,0.0,0.0,0,0,0.0,61.49,0.0,0.0,7.1,65.4,134.4,94.005,4.203,93.619,0.514,2355289.0,71.255402,9.8243
central san miguelito,2017-2018,17,184028.56,180354.383,2592.08,18256.0,0.0,0.0,0.0,0.0,0,6653.663,0.0,0.0,81.73,97.3749993,94.8893584,26.8120736,12.693,12.063,14.705,11.755,79.943,2.299,49.457,3674.177,1134.595,2024.021,252.732,644.617,4055.96,0.0,0.0,0,0,0.0,67.14,0.0,0.0,8.2,92.5,168.25,95.036,3.833,93.741,0.515,2653797.0,70.996481,9.9201
central san miguelito,2017-2018,18,202425.39,198423.665,2854.89,20258.81,0.0,0.0,0.0,0.0,0,7259.949,0.0,0.0,81.935,97.6712773,94.9709837,26.7840981,12.68,12.106,14.733,11.771,79.897,2.273,49.49,4001.725,1232.378,2211.423,275.131,707.777,4426.703,0.0,0.0,0,0,0.0,76.1,0.0,0.0,8.2,122.4,207.1,95.468,3.535,93.307,0.518,2934931.0,70.904794,10.008
central san miguelito,2017-2018,19,225804.02,221364.64,3193.71,22782.35,0.0,0.0,0.0,0.0,0,7946.757,0.0,0.0,82.224,97.7537849,95.0239341,26.7538031,12.678,12.189,14.8,11.848,80.056,2.267,49.451,4439.38,1369.589,2429.056,307.054,786.864,4892.559,0.0,0.0,0,0,0.0,81.25,0.0,0.0,16.25,122.4,220.3,96.143,3.272,93.64,0.517,3265314.0,70.702731,10.0894
central san miguelito,2017-2018,20,246608.396,241732.39,3490.92,25069.64,0.0,0.0,0.0,0.0,0,8602.163,0.0,0.0,82.429,97.8448503,95.0545932,26.738103,12.676,12.248,14.836,11.899,80.201,2.265,49.431,4876.006,1493.803,2632.003,333.297,848.176,5307.275,0.0,0.0,0,0,0.0,85.3,0.0,0.0,16.25,146.35,248.3,96.628,3.048,93.889,0.517,3567613.0,70.642809,10.1657
central san miguelito,2017-2018,21,270328.416,264920.231,3839.74,27619.52,0.0,244.2,0.0,0.0,0,9350.072,0.0,0.0,82.595,97.9783664,95.0993855,26.5994612,12.61,12.277,14.85,11.916,80.247,2.262,49.432,5408.185,1626.489,2865.583,365.545,918.976,5776.593,0.0,0.0,0,0,0.0,90.15,0.0,0.0,16.25,151.5,258.29,97.361,3.083,94.043,0.517,3902443.0,70.402791,10.217
central san miguelito,2017-2018,22,293832.666,287901.493,4175.52,30249.86,0.0,244.2,0.0,0.0,0,10041.99,0.0,0.0,82.716,98.0189643,95.0754485,26.620222,12.618,12.338,14.894,11.968,80.352,2.282,49.406,5931.173,1785.38,3099.469,392.649,988.42,6265.914,0.0,0.0,0,0,0.0,93.15,0.0,0.0,25.35,151.5,270.39,97.783,3.109,94.229,0.516,4240310.0,70.370316,10.2949
central san miguelito,2017-2018,23,315916.606,309496.503,4491.0,32645.98,0.0,244.2,0.0,0.0,0,10774.076,0.0,0.0,82.827,97.9794009,95.0764846,26.6724814,12.657,12.387,14.94,12.02,80.458,2.286,49.347,6420.103,1926.789,3313.468,423.609,1056.592,6720.452,0.0,0.0,0,0,0.0,99.25,0.3,0.0,25.35,154.05,279.34,97.872,3.077,94.571,0.517,4569067.0,70.344378,10.3337
central san miguelito,2017-2018,24,335015.246,328153.123,4771.86,34875.58,0.0,244.2,0.0,0.0,0,11428.038,0.0,0.0,82.908,97.9875582,95.0562989,26.787983,12.717,12.435,14.982,12.063,80.518,2.295,49.312,6862.124,2059.544,3496.49,451.234,1113.253,7120.509,0.0,0.0,0,0,0.0,105.19,0.3,0.0,25.35,180.2,311.44,97.783,3.214,94.741,0.518,4861345.0,70.206428,10.4101
central san miguelito,2017-2018,25,355573.186,348213.694,5074.18,37171.76,0.0,244.2,0.0,0.0,0,12102.02,0.0,0.0,82.956,97.9726573,95.0397324,26.956846,12.81,12.481,15.02,12.108,80.608,2.296,49.258,7359.492,2201.426,3707.845,480.601,1174.422,7564.284,0.0,0.0,0,0,0.0,117.25,0.3,0.0,31.45,186.1,335.49,97.433,3.329,94.975,0.519,5179916.0,70.075004,10.454
central san miguelito,2017-2018,26,372829.286,364967.637,5327.95,39184.53,0.0,244.2,0.0,0.0,0,12641.545,0.0,0.0,83.015,97.974308,95.0196089,27.1345487,12.897,12.542,15.06,12.164,80.771,2.302,49.24,7861.65,2328.912,3882.728,504.255,1226.194,7942.079,0.0,0.0,0,0,0.0,125.15,0.3,0.0,41.35,208.5,376.09,97.247,3.478,95.175,0.522,5477582.0,69.976123,10.51
central san miguelito,2017-2018,27,386264.656,378009.574,5531.52,40605.75,0.0,244.2,0.0,0.0,0,13094.754,0.0,0.0,82.99,97.9017979,94.997982,27.2398065,12.947,12.556,15.078,12.184,80.801,2.305,49.236,8255.083,2426.013,4029.424,523.08,1271.344,8249.849,0.0,0.0,0,0,0.0,197.44,0.3,0.0,41.5,208.5,448.54,96.983,3.512,95.327,0.526,5710529.0,69.829749,10.5124
central san miguelito,2017-2018,28,404877.096,396096.797,5786.48,42542.53,0.0,244.2,0.0,0.0,0,13772.541,0.0,0.0,82.86,97.8298987,94.9504782,27.3717746,12.999,12.556,15.091,12.187,80.757,2.316,49.258,8780.3,2567.16,4247.925,551.951,1346.455,8713.477,0.0,0.0,0,0,0.0,226.14,0.3,0.0,47.35,208.5,483.1,96.599,3.478,95.535,0.526,6031242.0,69.969497,10.5075
central san miguelito,2017-2018,29,426835.106,417355.726,6063.38,44868.96,0.0,244.2,0.0,0.0,0,14548.202,0.0,0.0,82.747,97.7456175,94.8970044,27.5703276,13.085,12.555,15.098,12.189,80.735,2.324,49.274,9479.381,2734.772,4501.563,579.882,1429.65,9245.855,0.0,0.0,0,0,0.0,233.49,0.3,0.0,53.05,208.5,496.15,95.951,3.522,95.6,0.524,6356915.0,70.395572,10.512
central san miguelito,2017-2018,30,441526.006,431495.671,6249.34,46360.0,0.0,244.2,0.0,0.0,0,15131.441,0.0,0.0,82.652,97.8074435,94.8609609,27.6876502,13.133,12.538,15.074,12.16,80.667,2.327,49.295,10030.335,2844.907,4665.424,601.342,1491.962,9603.62,0.0,0.0,0,0,0.0,244.35,11.29,0.0,64.15,236.4,557.0,95.467,3.657,95.63,0.528,6661508.0,70.651621,10.4999
central san miguelito,2017-2018,31,453916.456,443371.134,6435.58,47570.34,0.0,244.2,0.0,0.0,0,15616.61,0.0,0.0,82.562,97.8912005,94.8374117,27.7851193,13.175,12.513,15.051,12.123,80.547,2.325,49.312,10545.322,2932.395,4812.66,619.172,1540.607,9904.818,0.0,0.0,0,0,0.0,249.39,11.29,0.0,79.4,289.1,630.0,94.978,3.778,95.355,0.53,6897609.0,70.53233,10.4799
central san miguelito,2017-2018,32,461827.426,450942.617,6522.95,48290.82,0.0,244.2,0.0,0.0,0,15843.795,0.0,0.0,82.524,97.8875945,94.8166578,27.8508771,13.198,12.497,15.032,12.105,80.523,2.325,49.339,10884.809,2991.542,4888.055,636.682,1569.589,10085.85,0.0,0.0,0,0,0.0,252.55,11.29,0.0,80.05,388.1,732.4,94.687,3.856,95.166,0.526,7051131.0,70.800393,10.4564
central san miguelito,2017-2018,33,464943.996,453923.306,6567.42,48708.18,0.0,244.2,0.0,0.0,0,16023.757,0.0,0.0,82.504,97.9158892,94.8138629,27.8561083,13.198,12.494,15.025,12.098,80.515,2.326,49.347,11020.69,3012.6,4925.9,643.025,1581.598,10163.103,0.0,0.0,0,0,0.0,252.55,11.29,0.0,80.05,457.1,801.4,94.661,3.906,94.916,0.531,7175677.0,70.795532,10.4761
cia. la fe (pujiltic),2017-2018,6,24961.0,24586.0,232.75,1522.35,0.0,1522.35,0.0,0.0,0,382.209254,110.907,112.5986182,83.009126,94.7838628,95.635152,26.14078,11.779953,13.003026,15.782174,13.119811,83.1305687,2.171176,52.003943,375.0,141.66922,365.425849,20.3532,24.02204,551.470309,0.0,0.0,0,0,0.0,24.15,8.1,0.0,0.0,0.0,32.25,110.3826645,0.0,100.0,0.478867,468137.0,107.243823,6.0989
cia. la fe (pujiltic),2017-2018,7,69550.0,68507.0,681.93,6181.5,0.0,6181.5,0.0,0.0,0,1746.740195,113.009,114.7295306,83.924641,97.1416247,96.099424,25.755572,11.637289,13.242523,15.771153,13.100448,83.0658862,2.005526,52.005259,1043.0,359.24987,1003.487829,67.1563,50.674655,1480.568654,0.0,0.0,0,0,0.0,58.5,0.0,0.0,0.0,0.0,67.0,113.7938828,0.0,100.0,0.513544,1155665.0,101.98994,8.8878
cia. la fe (pujiltic),2017-2018,8,128777.0,126845.0,1281.4,13188.95,0.0,13188.95,0.0,0.0,203275,3845.841489,114.532,116.2764584,84.187148,98.4018885,96.240619,26.066767,11.785513,13.432389,15.811871,13.137364,83.0854489,1.937236,52.228177,1932.0,650.29124,1864.442636,122.0197,98.526415,2735.279991,0.0,0.0,0,0,0.0,65.5,8.2,0.0,1.05,0.0,75.15,113.973732,0.0,100.0,0.503343,1989302.0,100.497112,10.2416
cia. la fe (pujiltic),2017-2018,9,187728.0,184912.0,1872.49,20334.6,0.0,20334.6,0.0,0.0,434818,6152.09796,115.172,116.9259389,84.524708,98.5953081,96.31113,26.127163,11.816516,13.508068,15.876785,13.195124,83.1095464,1.907192,52.199739,2816.0,935.43935,2636.33939,176.5946,175.917091,3924.290431,0.0,0.0,0,0,0.0,78.35,10.2,0.0,1.05,0.0,90.0,114.3151501,0.0,100.0,0.489724,2846106.0,100.255809,10.8319
cia. la fe (pujiltic),2017-2018,10,245606.0,241922.0,2439.03,27489.35,0.0,27489.35,0.0,0.0,772086,8438.660666,116.092,117.8598546,84.706942,98.7671311,96.329065,26.46393,11.970628,13.624703,15.977458,13.288377,83.1695317,1.889946,52.181689,3684.0,1228.40805,3409.98643,231.2943,247.840576,5117.529356,0.0,0.0,0,0,0.0,87.55,10.2,0.0,1.05,0.0,99.2,113.8177797,0.0,100.0,0.482606,3755040.0,100.698228,11.1924
cia. la fe (pujiltic),2017-2018,11,306867.0,302264.0,3052.47,35271.4,0.0,35271.4,0.0,0.0,1075443,10588.13643,117.185,118.9695412,84.956447,98.7952435,96.355892,26.643464,12.052342,13.749794,16.100325,13.410298,83.292095,1.880602,52.165392,4603.0,1537.57979,4231.663849,286.3991,291.77101,6347.413749,0.0,0.0,0,0,0.0,95.05,10.2,0.0,1.05,0.0,106.3,114.0840013,0.0,100.0,0.476535,4690545.0,100.530717,11.494
cia. la fe (pujiltic),2017-2018,12,371804.0,366227.0,3671.2,43474.5,0.0,43474.5,0.0,0.0,1334390,12693.71573,118.278,120.0791681,85.393836,98.7372379,96.386898,26.706275,12.082015,13.860346,16.198689,13.530414,83.5278336,1.875172,52.163181,5577.0,1861.95158,4943.932828,325.5943,395.56264,7527.041348,0.0,0.0,0,0,0.0,95.5,10.2,0.0,2.15,0.0,108.25,114.7188279,0.0,100.0,0.470961,5609602.0,101.275877,11.6928
cia. la fe (pujiltic),2017-2018,13,419085.0,412799.0,4176.77,49336.3,0.0,49336.3,0.0,0.0,1480526,14340.88796,118.949,120.7603256,85.543671,98.6632783,96.39554,26.811983,12.131237,13.931026,16.266938,13.610827,83.6717211,1.872813,52.160931,6286.0,2104.38612,5496.522061,368.7841,470.32331,8440.015591,0.0,0.0,0,0,0.0,101.25,10.2,41.35,2.15,0.0,155.35,114.8359891,0.0,100.0,0.471847,6306355.0,100.337102,11.7723
cia. la fe (pujiltic),2017-2018,14,467786.0,460769.0,4679.67,55550.55,0.0,55550.55,0.0,0.0,1646932,15912.79561,119.553,121.3736594,85.677426,98.6367698,96.410211,26.835134,12.141925,13.993515,16.325858,13.677635,83.7789659,1.87194,52.162177,7017.0,2349.86501,6056.768136,425.003,543.87845,9375.514596,0.0,0.0,0,0,0.0,105.1,10.2,82.35,2.15,0.0,200.2,115.2495589,0.0,100.0,0.471662,7044754.0,99.961322,11.8752
cia. la fe (pujiltic),2017-2018,15,534821.0,526799.0,5417.5,64157.7,0.0,64157.7,0.0,0.0,1900186,18104.23855,120.332,122.164394,85.868379,98.6103762,96.427426,26.865998,12.156307,14.071787,16.392492,13.760278,83.9425635,1.871231,52.163613,8022.0,2688.67878,6805.12666,492.977,648.51596,10635.2984,0.0,0.0,0,0,0.0,106.05,10.2,82.35,2.15,0.0,201.15,115.7570881,0.0,100.0,0.460973,7994393.0,98.720996,11.9961
cia. la fe (pujiltic),2017-2018,16,600473.0,591466.0,6117.1,72726.2,0.0,72726.2,0.0,0.0,2071876,20625.10208,121.173,123.0182544,86.088078,98.6865354,96.45354,26.874647,12.160605,14.158465,16.457959,13.8381,84.0815073,1.868394,52.162102,9007.0,3015.12053,7492.591712,560.8624,759.030251,11827.60489,0.0,0.0,0,0,0.0,112.0,10.2,82.35,2.15,0.0,207.1,116.4289523,0.0,100.0,0.460647,8943027.0,98.163018,12.1114
cia. la fe (pujiltic),2017-2018,17,666648.0,656649.0,6848.87,81160.6,0.0,81160.6,0.0,0.0,2251562,22696.43384,121.819,123.6739761,86.250398,98.7839159,96.467998,26.957105,12.197615,14.228192,16.504379,13.894622,84.1874875,1.864221,52.166818,9999.0,3350.1732,8194.101736,630.0884,867.40313,13041.76647,0.0,0.0,0,0,0.0,115.05,10.2,82.35,2.15,0.0,210.15,116.6473282,0.0,100.0,0.459251,9882458.0,97.336932,12.1744
cia. la fe (pujiltic),2017-2018,18,729807.0,718860.0,7546.62,89396.3,0.0,89396.3,0.0,0.0,2557252,24594.33208,122.21,124.0710479,86.318266,98.9099858,96.486131,27.004948,12.2196,14.269202,16.518551,13.919526,84.2660231,1.856701,52.174682,10947.0,3659.25992,8827.16845,703.7271,1057.679125,14247.8346,0.0,0.0,0,0,0.0,122.45,10.2,82.35,2.15,0.0,217.55,116.7730695,0.0,100.0,0.459619,10802508.0,96.706472,12.2493
cia. la fe (pujiltic),2017-2018,19,797594.0,785630.0,8297.05,98191.1,0.0,98191.1,0.0,0.0,2772358,26560.87702,122.583,124.4497604,86.413249,99.0349727,96.507981,27.007726,12.220806,14.306924,16.531824,13.941867,84.3335073,1.849843,52.185266,11964.0,3984.7839,9455.269143,782.9353,1281.01188,15504.00022,0.0,0.0,0,0,0.0,123.3,10.2,82.35,2.3,0.0,218.55,117.0702162,0.0,100.0,0.458065,11739420.0,96.129829,12.3109
cia. la fe (pujiltic),2017-2018,20,861904.0,848976.0,9000.66,106359.25,0.0,106359.25,0.0,0.0,3110087,28808.87231,122.866,124.7369736,86.468068,99.1475849,96.526895,27.002079,12.218335,14.334279,16.535536,13.955392,84.3963691,1.843727,52.193802,12928.0,4290.94172,10128.37175,855.8118,1443.267676,16718.39295,0.0,0.0,0,0,0.0,129.15,10.2,82.35,6.25,0.0,228.35,117.3177769,0.0,100.0,0.457882,12658807.0,95.760088,12.34
cia. la fe (pujiltic),2017-2018,21,927317.0,913407.0,9756.49,114617.8,0.0,114617.8,0.0,0.0,3467724,31078.62996,123.071,124.9452112,86.462277,99.232517,96.535625,27.069168,12.248181,14.356041,16.536802,13.96588,84.4533302,1.83732,52.204038,13910.0,4611.98485,10858.87385,933.2011,1618.17053,18022.23033,0.0,0.0,0,0,0.0,133.5,10.2,82.35,6.25,0.0,233.1,117.2095759,0.0,100.0,0.457144,13588808.0,95.046169,12.3601
cia. la fe (pujiltic),2017-2018,22,989934.0,975085.0,10500.05,122934.6,0.0,122934.6,0.0,0.0,3790908,33091.96878,123.231,125.1076129,86.48768,99.2992462,96.545128,27.11009,12.266549,14.372864,16.538373,13.974224,84.4957603,1.831658,52.211901,14849.0,4915.65689,11509.21179,1009.4553,1791.25628,19225.58026,0.0,0.0,0,0,0.0,142.15,11.2,82.35,6.25,0.0,242.35,117.1712109,0.0,100.0,0.457309,14518592.0,94.278979,12.4184
cia. la fe (pujiltic),2017-2018,23,1056871.0,1041018.0,11286.38,131530.0,0.0,131530.0,0.0,0.0,3884312,35713.61584,123.282,125.159383,86.522182,99.2611208,96.552107,27.140871,12.280779,14.376087,16.540567,13.983738,84.5420716,1.826294,52.220555,15853.0,5238.6144,12178.9779,1082.6792,1977.479096,20477.75059,0.0,0.0,0,0,0.0,143.05,11.2,82.35,10.35,0.0,247.35,117.0616864,0.0,100.0,0.455919,15433839.0,93.641273,12.4452
cia. la fe (pujiltic),2017-2018,24,1121884.0,1105056.0,12056.14,139721.8,0.0,139721.8,0.0,0.0,4247193,37717.2582,123.37,125.2487015,86.550921,99.1743353,96.55185,27.234456,12.323231,14.387255,16.560759,14.00681,84.5783095,1.821568,52.227415,16828.0,5565.60086,12827.29305,1158.2574,2156.780565,21707.93188,0.0,0.0,0,0,0.0,150.3,11.2,82.35,13.4,2.0,260.05,116.749049,0.0,100.0,0.455204,16383237.0,93.054991,12.4542
cia. la fe (pujiltic),2017-2018,25,1188708.0,1170877.0,12841.69,147958.05,0.0,147958.05,0.0,0.0,4570009,39728.25725,123.354,125.232528,86.538116,99.1083597,96.543262,27.340945,12.371356,14.387542,16.565101,14.015167,84.6065895,1.819029,52.235378,17831.0,5911.91556,13534.68542,1237.4463,2339.25534,23023.30262,0.0,0.0,0,0,0.0,151.2,11.2,82.35,20.25,2.0,267.4,116.2972111,0.0,100.0,0.454343,17351015.0,92.566321,12.4469
cia. la fe (pujiltic),2017-2018,26,1234324.0,1215810.0,13408.68,153858.35,0.0,153858.35,0.0,0.0,4688197,41761.8862,123.374,125.2527033,86.525793,99.099102,96.540406,27.408525,12.401856,14.391574,16.567806,14.01999,84.6218866,1.816552,52.240802,18514.0,6145.57652,14037.84736,1294.0295,2457.94695,23935.40033,0.0,0.0,0,0,0.0,151.55,20.25,122.35,24.5,2.0,321.45,116.0437115,0.0,100.0,0.456,18099613.0,92.054102,12.4649
cia. la fe (pujiltic),2017-2018,27,1292857.0,1273464.0,14098.87,160942.3,0.0,160942.3,0.0,0.0,4869679,43661.69431,123.275,125.1522985,86.471387,99.0073922,96.528998,27.534445,12.458546,14.383925,16.568999,14.02386,84.6391505,1.813243,52.245687,19393.0,6454.79967,14736.28733,1365.3983,2601.807535,25158.29283,0.0,0.0,0,0,0.0,158.4,26.35,122.35,37.2,2.0,347.1,115.4542833,0.0,100.0,0.457505,19020973.0,91.699334,12.4485
cia. la fe (pujiltic),2017-2018,28,1351721.0,1331445.0,14813.33,167740.25,0.0,167740.25,0.0,0.0,5062385,45862.6822,123.097,124.971591,86.399298,98.8709208,96.51344,27.673166,12.521496,14.36808,16.568384,14.025487,84.6521121,1.810244,52.250269,20276.0,6771.46994,15450.04694,1443.5463,2749.725079,26414.78825,0.0,0.0,0,0,0.0,159.0,51.15,122.35,37.2,2.0,372.1,114.7473113,0.0,100.0,0.457606,19863615.0,91.250313,12.4093
